row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
5000,5000,32,0.193619,0.067564,0.135,0.049,0.139,553.86
5000,5000,32,0.195177,0.072345,0.126,0.051,0.154,547.27
5000,5000,32,0.186015,0.069419,0.140,0.046,0.127,574.84
5000,5000,32,0.182834,0.068053,0.119,0.046,0.143,576.20
5000,5000,32,0.181345,0.066161,0.110,0.048,0.149,540.47
5000,5000,32,0.183723,0.068631,0.140,0.046,0.126,573.74
5000,5000,32,0.189600,0.067664,0.122,0.046,0.147,585.62
5000,5000,32,0.197093,0.067484,0.134,0.049,0.142,566.21
5000,5000,32,0.196201,0.069179,0.137,0.050,0.141,555.70
5000,5000,32,0.194148,0.066810,0.143,0.050,0.130,548.30
5000,5000,32,0.194335,0.069204,0.153,0.049,0.123,561.55
5000,5000,32,0.198022,0.070200,0.144,0.048,0.136,584.61
5000,5000,32,0.196961,0.068374,0.166,0.050,0.112,550.39
5000,5000,32,0.194361,0.069763,0.144,0.049,0.132,566.62
5000,5000,32,0.192222,0.072299,0.142,0.050,0.134,555.46
5000,5000,32,0.198363,0.070216,0.151,0.048,0.130,589.70
5000,5000,32,0.187047,0.068022,0.109,0.046,0.158,581.40
5000,5000,32,0.179098,0.066627,0.154,0.048,0.104,539.81
5000,5000,32,0.185469,0.067544,0.135,0.047,0.130,560.06
5000,5000,32,0.186565,0.069228,0.144,0.045,0.124,590.08
5000,5000,32,0.183826,0.068634,0.118,0.046,0.146,575.29
5000,5000,32,0.186026,0.065761,0.106,0.047,0.160,566.50
5000,5000,32,0.193159,0.070365,0.140,0.049,0.136,564.80
5000,5000,32,0.193793,0.070157,0.156,0.048,0.120,569.92
5000,5000,32,0.190041,0.070494,0.130,0.050,0.143,549.18
5000,5000,32,0.196292,0.069316,0.115,0.050,0.162,557.92
5000,5000,32,0.193784,0.068530,0.135,0.048,0.139,570.06
5000,5000,32,0.196690,0.070777,0.144,0.049,0.136,570.16
5000,5000,32,0.197246,0.068461,0.135,0.050,0.143,554.68
5000,5000,32,0.191943,0.070726,0.147,0.050,0.130,557.31
5000,5000,32,0.183638,0.069717,0.147,0.047,0.118,559.80
5000,5000,32,0.182564,0.067740,0.160,0.047,0.102,563.43
5000,5000,32,0.184105,0.066674,0.140,0.048,0.122,540.87
5000,5000,32,0.184623,0.069926,0.143,0.046,0.123,580.73
5000,5000,32,0.185376,0.068045,0.126,0.047,0.138,561.99
5000,5000,32,0.185466,0.067688,0.127,0.047,0.138,568.74
5000,5000,32,0.196025,0.068164,0.110,0.049,0.166,564.46
5000,5000,32,0.195910,0.068348,0.126,0.048,0.153,586.78
5000,5000,32,0.192789,0.072102,0.137,0.049,0.140,565.10
5000,5000,32,0.195056,0.070552,0.145,0.049,0.133,562.86
5000,5000,32,0.194075,0.069408,0.125,0.048,0.151,576.40
5000,5000,32,0.192273,0.069371,0.135,0.049,0.139,558.64
5000,5000,32,0.195827,0.069256,0.143,0.049,0.135,571.10
5000,5000,32,0.198280,0.066879,0.136,0.049,0.143,568.40
5000,5000,32,0.197508,0.070959,0.138,0.049,0.142,578.01
5000,5000,32,0.193963,0.069605,0.146,0.048,0.129,575.93
5000,5000,32,0.187976,0.066658,0.172,0.046,0.095,581.08
5000,5000,32,0.183319,0.065033,0.138,0.047,0.121,554.05
5000,5000,32,0.183169,0.065987,0.141,0.047,0.120,557.97
5000,5000,32,0.184619,0.069068,0.129,0.045,0.136,583.32
5000,5000,32,0.182873,0.068766,0.138,0.046,0.126,570.51
5000,5000,32,0.182153,0.069266,0.131,0.046,0.135,582.54
5000,5000,32,0.197320,0.070118,0.130,0.049,0.150,574.80
5000,5000,32,0.194553,0.069641,0.159,0.048,0.120,582.78
5000,5000,32,0.191763,0.072708,0.149,0.049,0.127,563.36
5000,5000,32,0.191105,0.069774,0.141,0.051,0.132,539.05
5000,5000,32,0.197157,0.068837,0.149,0.049,0.130,566.03
5000,5000,32,0.196931,0.069135,0.143,0.050,0.135,558.81
5000,5000,32,0.183743,0.071291,0.153,0.053,0.114,500.26
5000,5000,32,0.199175,0.069262,0.148,0.048,0.133,582.94
5000,5000,32,0.191194,0.070672,0.141,0.050,0.133,553.39
5000,5000,32,0.189132,0.072990,0.135,0.050,0.139,543.71
5000,5000,32,0.193660,0.070045,0.138,0.051,0.138,541.84
5000,5000,32,0.190875,0.068973,0.143,0.051,0.129,537.43
5000,5000,32,0.197261,0.068834,0.133,0.049,0.145,568.53
5000,5000,32,0.198519,0.070299,0.143,0.047,0.139,604.99
5000,5000,32,0.195520,0.066757,0.137,0.049,0.137,561.03
5000,5000,32,0.181013,0.072514,0.129,0.046,0.136,572.23
5000,5000,32,0.186068,0.067495,0.146,0.046,0.120,577.08
5000,5000,32,0.184137,0.068013,0.120,0.045,0.144,582.26
5000,5000,32,0.182407,0.068392,0.123,0.047,0.139,555.16
5000,5000,32,0.188474,0.067544,0.145,0.045,0.123,593.15
5000,5000,32,0.186365,0.069073,0.152,0.046,0.115,583.61
5000,5000,32,0.187894,0.066904,0.133,0.047,0.133,562.04
5000,5000,32,0.184528,0.068278,0.130,0.046,0.134,574.57
5000,5000,32,0.185187,0.068564,0.137,0.048,0.128,557.04
5000,5000,32,0.187490,0.068389,0.130,0.046,0.137,578.93
5000,5000,32,0.186532,0.066912,0.131,0.046,0.135,576.06
5000,5000,32,0.184601,0.068974,0.145,0.046,0.121,572.47
5000,5000,32,0.196189,0.069364,0.148,0.049,0.130,567.87
5000,5000,32,0.198946,0.070741,0.137,0.047,0.145,604.49
5000,5000,32,0.197000,0.069260,0.135,0.048,0.143,581.77
5000,5000,32,0.191482,0.074434,0.152,0.049,0.126,569.73
5000,5000,32,0.196952,0.068281,0.103,0.049,0.174,562.98
5000,5000,32,0.195325,0.069996,0.116,0.050,0.162,555.90
5000,5000,32,0.196847,0.068106,0.124,0.049,0.153,560.44
5000,5000,32,0.193056,0.073400,0.124,0.050,0.155,558.78
5000,5000,32,0.193683,0.070475,0.138,0.048,0.138,577.33
5000,5000,32,0.184687,0.066269,0.170,0.048,0.093,552.50
5000,5000,32,0.184425,0.068181,0.138,0.046,0.126,570.48
5000,5000,32,0.182244,0.067696,0.129,0.048,0.133,547.84
5000,5000,32,0.187151,0.067303,0.123,0.047,0.143,570.72
5000,5000,32,0.185963,0.067698,0.109,0.046,0.157,572.93
5000,5000,32,0.185466,0.068733,0.122,0.048,0.144,560.47
5000,5000,32,0.198351,0.068937,0.125,0.049,0.156,571.57
5000,5000,32,0.195290,0.070496,0.135,0.048,0.143,584.96
5000,5000,32,0.191786,0.067339,0.138,0.049,0.133,548.01
5000,5000,32,0.198978,0.068821,0.122,0.049,0.158,574.14
5000,5000,32,0.199038,0.070160,0.147,0.047,0.135,592.85
5000,5000,32,0.194341,0.069341,0.132,0.049,0.144,559.08
5000,5000,32,0.198450,0.070035,0.132,0.048,0.149,585.23
5000,5000,32,0.192958,0.069877,0.145,0.048,0.130,571.10
5000,5000,32,0.190806,0.070589,0.122,0.049,0.151,557.53
5000,5000,32,0.193712,0.072868,0.156,0.049,0.123,573.93
5000,5000,32,0.193674,0.068809,0.117,0.047,0.160,585.53
5000,5000,32,0.196767,0.069527,0.161,0.048,0.117,574.93
5000,5000,32,0.196425,0.070551,0.149,0.048,0.132,590.61
5000,5000,32,0.193507,0.072140,0.161,0.050,0.117,550.97
5000,5000,32,0.195254,0.070932,0.111,0.048,0.166,577.30
5000,5000,32,0.186954,0.067930,0.121,0.047,0.145,565.02
5000,5000,32,0.185338,0.067440,0.130,0.046,0.134,571.40
5000,5000,32,0.186627,0.068240,0.167,0.046,0.100,576.90
5000,5000,32,0.189787,0.068624,0.106,0.046,0.164,588.45
5000,5000,32,0.187981,0.067048,0.125,0.047,0.142,566.57
5000,5000,32,0.184224,0.069168,0.168,0.047,0.097,560.20
5000,5000,32,0.182342,0.072441,0.164,0.048,0.102,552.87
5000,5000,32,0.196472,0.071120,0.108,0.048,0.172,586.35
5000,5000,32,0.195563,0.068681,0.132,0.051,0.144,540.90
5000,5000,32,0.197333,0.070319,0.165,0.049,0.115,577.68
5000,5000,32,0.197265,0.069275,0.190,0.050,0.089,562.94
5000,5000,32,0.197886,0.068497,0.134,0.049,0.145,566.37
5000,5000,32,0.197014,0.070853,0.155,0.048,0.126,591.10
5000,5000,32,0.198354,0.067973,0.136,0.048,0.143,577.24
5000,5000,32,0.198443,0.070171,0.156,0.047,0.125,593.73
5000,5000,32,0.195608,0.069223,0.137,0.049,0.140,566.16
5000,5000,32,0.195453,0.070861,0.115,0.050,0.164,551.57
5000,5000,32,0.194744,0.069149,0.161,0.050,0.115,547.96
5000,5000,32,0.194220,0.069191,0.141,0.050,0.133,552.05
5000,5000,32,0.195915,0.070409,0.157,0.047,0.121,593.57
5000,5000,32,0.197012,0.070391,0.127,0.047,0.152,596.85
5000,5000,32,0.186482,0.068013,0.125,0.046,0.141,581.29
5000,5000,32,0.185795,0.070480,0.151,0.045,0.117,591.73
5000,5000,32,0.185744,0.067531,0.125,0.045,0.140,584.37
5000,5000,32,0.189376,0.067632,0.124,0.045,0.144,596.98
5000,5000,32,0.182956,0.068355,0.129,0.047,0.137,567.03
5000,5000,32,0.185478,0.066845,0.124,0.050,0.140,532.96
5000,5000,32,0.186196,0.067677,0.131,0.047,0.135,561.42
5000,5000,32,0.193727,0.071233,0.147,0.048,0.131,583.54
5000,5000,32,0.197778,0.069398,0.130,0.048,0.150,581.96
5000,5000,32,0.193643,0.073328,0.158,0.050,0.121,555.68
5000,5000,32,0.195284,0.068427,0.125,0.051,0.151,543.96
5000,5000,32,0.195620,0.069652,0.170,0.048,0.108,575.39
5000,5000,32,0.197001,0.068524,0.151,0.050,0.127,556.19
5000,5000,32,0.195117,0.070920,0.139,0.049,0.139,569.91
5000,5000,32,0.196124,0.072159,0.155,0.050,0.126,561.09
5000,5000,32,0.194389,0.068435,0.136,0.050,0.139,552.31
5000,5000,32,0.189812,0.072537,0.120,0.050,0.155,551.48
5000,5000,32,0.194922,0.069147,0.128,0.048,0.147,577.95
5000,5000,32,0.188156,0.065880,0.135,0.047,0.131,566.34
5000,5000,32,0.187040,0.067742,0.127,0.048,0.139,550.88
5000,5000,32,0.186115,0.067013,0.136,0.046,0.128,575.16
5000,5000,32,0.189265,0.067226,0.128,0.048,0.140,561.06
5000,5000,32,0.183178,0.067805,0.102,0.047,0.159,561.51
5000,5000,32,0.186540,0.068711,0.120,0.047,0.146,571.98
5000,5000,32,0.188107,0.068569,0.126,0.045,0.142,596.69
5000,5000,32,0.185941,0.066003,0.127,0.045,0.139,588.24
5000,5000,32,0.185915,0.070368,0.142,0.048,0.126,558.42
5000,5000,32,0.196060,0.069209,0.143,0.048,0.135,579.95
5000,5000,32,0.196796,0.067921,0.137,0.049,0.140,569.02
5000,5000,32,0.193004,0.072770,0.101,0.050,0.177,561.60
5000,5000,32,0.193162,0.067336,0.123,0.048,0.152,567.48
5000,5000,32,0.192685,0.069943,0.133,0.048,0.144,574.55
5000,5000,32,0.188042,0.071345,0.107,0.050,0.165,547.82
5000,5000,32,0.197910,0.069718,0.146,0.049,0.134,576.59
5000,5000,32,0.195833,0.070475,0.147,0.048,0.131,576.46
5000,5000,32,0.194756,0.070177,0.140,0.050,0.136,551.20
5000,5000,32,0.194775,0.068119,0.123,0.048,0.155,572.59
5000,5000,32,0.193260,0.070072,0.149,0.049,0.127,563.90
5000,5000,32,0.196388,0.068708,0.142,0.049,0.137,568.94
5000,5000,32,0.194414,0.070382,0.123,0.049,0.154,569.62
5000,5000,32,0.193381,0.073788,0.132,0.049,0.147,575.49
5000,5000,32,0.191621,0.070508,0.133,0.049,0.141,561.72
5000,5000,32,0.195510,0.067167,0.155,0.050,0.120,547.90
5000,5000,32,0.193466,0.069987,0.136,0.049,0.140,566.32
5000,5000,32,0.193048,0.072449,0.139,0.048,0.138,579.14
5000,5000,32,0.198249,0.069069,0.136,0.049,0.144,564.95
5000,5000,32,0.194218,0.069177,0.140,0.049,0.136,559.85
5000,5000,32,0.196323,0.070263,0.134,0.047,0.145,587.37
5000,5000,32,0.197687,0.068383,0.123,0.049,0.155,572.67
5000,5000,32,0.184773,0.070364,0.150,0.054,0.117,492.18
5000,5000,32,0.195517,0.068684,0.098,0.049,0.179,565.17
5000,5000,32,0.194696,0.070123,0.130,0.048,0.147,579.00
5000,5000,32,0.195587,0.068503,0.138,0.049,0.138,563.12
5000,5000,32,0.190097,0.072397,0.142,0.047,0.131,577.50
5000,5000,32,0.174167,0.063299,0.124,0.046,0.124,543.60
5000,5000,32,0.177555,0.067630,0.147,0.046,0.110,554.09
5000,5000,32,0.185553,0.067087,0.139,0.048,0.125,546.27
5000,5000,32,0.182650,0.070238,0.120,0.046,0.144,573.18
5000,5000,32,0.183593,0.069819,0.145,0.046,0.120,573.96
5000,5000,32,0.182415,0.071934,0.135,0.047,0.131,567.90
5000,5000,32,0.183406,0.071901,0.157,0.046,0.110,576.15
5000,5000,32,0.185415,0.068789,0.123,0.046,0.143,577.89
5000,5000,32,0.187342,0.066016,0.157,0.047,0.108,563.38
5000,5000,32,0.180038,0.072710,0.165,0.046,0.099,577.91
5000,5000,32,0.189552,0.065224,0.147,0.046,0.119,575.31
5000,5000,32,0.187525,0.067536,0.156,0.047,0.111,563.86
5000,5000,32,0.183948,0.068211,0.157,0.047,0.107,561.43
5000,5000,32,0.186141,0.069910,0.136,0.046,0.132,581.10
5000,5000,32,0.195286,0.070814,0.125,0.048,0.153,577.58
5000,5000,32,0.197499,0.067790,0.139,0.049,0.139,571.87
