| Version  | Processes |     ReadFromFile     |     MatrixDot      |     WriteToFile      |      Elapsed       |      Speedup       |      Efficiency      |
|  Serial  |     1     |          0           | 1.9266666666666665 |          0           | 1.9266666666666665 |        1.0         |         1.0          |
| Parallel |     1     | 0.014533333333333339 | 4.759666666666667  | 0.011333333333333334 | 4.785866666666667  | 0.4025742463921546 |  0.4025742463921546  |
| Parallel |     2     | 0.013000000000000005 | 2.8718000000000004 | 0.01226666666666667  | 2.897066666666667  | 0.6650405007363769 | 0.33252025036818844  |
| Parallel |     4     | 0.015333333333333336 | 1.9359333333333333 |         0.02         |       1.9712       | 0.9774080086580086 | 0.24435200216450215  |
| Parallel |     8     | 0.020000000000000004 | 1.3774666666666668 | 0.09053333333333334  | 1.4879333333333336 | 1.2948608808638378 | 0.16185761010797972  |
| Parallel |     16    |  0.2470666666666666  |       1.4758       |  0.6584666666666668  | 2.3812666666666664 | 0.8090931996976399 | 0.050568324981102496 |
