A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1500,1500,1500,4,0.013,1.841,0.022,1.877
1500,1500,1500,4,0.018,1.939,0.028,1.985
1500,1500,1500,4,0.018,1.943,0.015,1.976
1500,1500,1500,4,0.014,1.943,0.015,1.972
1500,1500,1500,4,0.014,1.937,0.018,1.968
1500,1500,1500,4,0.014,1.924,0.017,1.955
1500,1500,1500,4,0.018,1.919,0.024,1.961
1500,1500,1500,4,0.014,1.940,0.018,1.973
1500,1500,1500,4,0.017,1.922,0.026,1.965
1500,1500,1500,4,0.014,1.935,0.016,1.966
1500,1500,1500,4,0.018,1.914,0.019,1.950
1500,1500,1500,4,0.017,1.934,0.018,1.969
1500,1500,1500,4,0.014,1.923,0.017,1.954
1500,1500,1500,4,0.014,1.930,0.018,1.962
1500,1500,1500,4,0.014,1.918,0.015,1.947
