A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1500,1500,1500,32,0.412,3.157,3.570
1500,1500,1500,32,0.426,3.172,3.598
1500,1500,1500,32,0.492,3.122,3.614
1500,1500,1500,32,0.424,3.067,3.490
1500,1500,1500,32,0.423,3.175,3.599
1500,1500,1500,32,0.396,3.325,3.722
1500,1500,1500,32,0.470,3.155,3.625
1500,1500,1500,32,0.406,3.350,3.756
1500,1500,1500,32,0.490,3.130,3.620
1500,1500,1500,32,0.431,3.521,3.953
1500,1500,1500,32,0.432,3.145,3.577
1500,1500,1500,32,0.447,3.210,3.657
1500,1500,1500,32,0.513,3.361,3.874
1500,1500,1500,32,0.452,3.251,3.704
1500,1500,1500,32,0.453,3.365,3.818
1500,1500,1500,32,0.414,3.033,3.447
1500,1500,1500,32,0.445,3.256,3.701
1500,1500,1500,32,0.398,3.192,3.590
1500,1500,1500,32,0.376,3.295,3.671
1500,1500,1500,32,0.516,3.459,3.975
1500,1500,1500,32,0.501,3.428,3.928
1500,1500,1500,32,0.448,3.659,4.107
1500,1500,1500,32,0.470,3.155,3.625
1500,1500,1500,32,0.424,3.261,3.685
1500,1500,1500,32,0.388,3.288,3.676
1500,1500,1500,32,0.437,3.288,3.725
1500,1500,1500,32,0.478,3.264,3.742
1500,1500,1500,32,0.436,3.192,3.628
1500,1500,1500,32,0.441,3.259,3.701
1500,1500,1500,32,0.409,3.259,3.668
1500,1500,1500,32,0.436,3.275,3.711
1500,1500,1500,32,0.458,3.351,3.809
1500,1500,1500,32,0.397,3.287,3.684
1500,1500,1500,32,0.448,3.401,3.849
1500,1500,1500,32,0.442,3.064,3.505
1500,1500,1500,32,0.430,3.094,3.524
1500,1500,1500,32,0.405,3.161,3.566
1500,1500,1500,32,0.414,3.252,3.666
1500,1500,1500,32,0.419,3.278,3.697
1500,1500,1500,32,0.471,3.130,3.601
1500,1500,1500,32,0.432,3.361,3.793
1500,1500,1500,32,0.417,3.214,3.632
1500,1500,1500,32,0.414,3.216,3.630
1500,1500,1500,32,0.439,3.279,3.718
1500,1500,1500,32,0.470,3.446,3.916
1500,1500,1500,32,0.494,3.281,3.775
1500,1500,1500,32,0.429,3.180,3.608
1500,1500,1500,32,0.442,3.394,3.836
1500,1500,1500,32,0.455,3.173,3.628
1500,1500,1500,32,0.461,3.101,3.563
1500,1500,1500,32,0.463,3.106,3.569
1500,1500,1500,32,0.401,3.335,3.736
1500,1500,1500,32,0.492,3.349,3.841
1500,1500,1500,32,0.455,3.330,3.784
1500,1500,1500,32,0.383,3.311,3.694
1500,1500,1500,32,0.375,3.382,3.758
1500,1500,1500,32,0.480,3.403,3.884
1500,1500,1500,32,0.388,3.188,3.576
1500,1500,1500,32,0.438,3.298,3.737
1500,1500,1500,32,0.471,3.265,3.735
1500,1500,1500,32,0.433,2.886,3.319
1500,1500,1500,32,0.435,3.124,3.560
1500,1500,1500,32,0.420,3.136,3.556
1500,1500,1500,32,0.458,3.217,3.675
1500,1500,1500,32,0.403,3.373,3.776
1500,1500,1500,32,0.405,3.080,3.485
1500,1500,1500,32,0.395,3.253,3.648
1500,1500,1500,32,0.472,3.163,3.634
1500,1500,1500,32,0.404,3.232,3.636
1500,1500,1500,32,0.432,3.253,3.684
1500,1500,1500,32,0.483,3.229,3.712
1500,1500,1500,32,0.398,3.247,3.645
1500,1500,1500,32,0.475,3.253,3.728
1500,1500,1500,32,0.430,3.167,3.597
1500,1500,1500,32,0.486,3.328,3.814
1500,1500,1500,32,0.390,3.334,3.723
1500,1500,1500,32,0.430,3.367,3.797
1500,1500,1500,32,0.448,3.332,3.780
1500,1500,1500,32,0.405,3.041,3.446
1500,1500,1500,32,0.445,3.193,3.638
1500,1500,1500,32,0.432,3.400,3.832
1500,1500,1500,32,0.437,3.217,3.653
1500,1500,1500,32,0.525,3.371,3.896
1500,1500,1500,32,0.440,3.367,3.807
1500,1500,1500,32,0.437,3.308,3.745
1500,1500,1500,32,0.458,3.336,3.795
1500,1500,1500,32,0.433,3.383,3.816
1500,1500,1500,32,0.519,3.081,3.600
1500,1500,1500,32,0.413,3.243,3.657
1500,1500,1500,32,0.435,3.171,3.606
1500,1500,1500,32,0.423,3.216,3.638
1500,1500,1500,32,0.511,3.381,3.893
1500,1500,1500,32,0.413,3.280,3.693
1500,1500,1500,32,0.492,3.202,3.695
1500,1500,1500,32,0.418,3.247,3.665
1500,1500,1500,32,0.436,3.211,3.648
1500,1500,1500,32,0.449,3.388,3.837
1500,1500,1500,32,0.441,3.267,3.708
1500,1500,1500,32,0.436,3.104,3.541
1500,1500,1500,32,0.452,3.358,3.810
