A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
500,500,500,1,0.003,0.258,0.002,0.263
500,500,500,1,0.002,0.213,0.002,0.217
500,500,500,1,0.002,0.193,0.002,0.196
500,500,500,1,0.002,0.180,0.001,0.184
500,500,500,1,0.002,0.173,0.001,0.176
500,500,500,1,0.002,0.169,0.001,0.172
500,500,500,1,0.002,0.164,0.001,0.167
500,500,500,1,0.002,0.164,0.001,0.167
500,500,500,1,0.002,0.161,0.001,0.164
500,500,500,1,0.002,0.159,0.001,0.162
500,500,500,1,0.002,0.159,0.001,0.162
500,500,500,1,0.002,0.159,0.005,0.166
500,500,500,1,0.002,0.159,0.001,0.162
500,500,500,1,0.002,0.159,0.001,0.162
500,500,500,1,0.002,0.159,0.001,0.162
