A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.010,0.010
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.000,0.000
250,250,250,0,0.000,0.010,0.010
