A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,1,0.001,0.047,0.048
250,250,250,1,0.000,0.016,0.017
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.017,0.017
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.001,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
250,250,250,1,0.000,0.016,0.016
