A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.010
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.008,0.008
250,250,250,2,0.000,0.009,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
250,250,250,2,0.000,0.008,0.009
