row,columns,threads,user,elapsed,sys,pCPU
10000,8000,8,0.79,0.16,0.39,735%
10000,8000,8,0.68,0.15,0.43,742%
10000,8000,8,0.70,0.15,0.42,737%
10000,8000,8,0.73,0.15,0.38,740%
10000,8000,8,0.65,0.15,0.46,741%
10000,8000,8,0.69,0.15,0.44,741%
10000,8000,8,0.71,0.15,0.44,737%
10000,8000,8,0.75,0.15,0.38,740%
10000,8000,8,0.71,0.15,0.43,740%
10000,8000,8,0.66,0.15,0.48,738%
10000,8000,8,0.66,0.15,0.47,738%
10000,8000,8,0.73,0.15,0.40,737%
10000,8000,8,0.74,0.15,0.40,742%
10000,8000,8,0.67,0.15,0.46,738%
10000,8000,8,0.71,0.15,0.42,741%
10000,8000,8,0.70,0.15,0.43,742%
10000,8000,8,0.67,0.15,0.46,740%
10000,8000,8,0.70,0.15,0.43,741%
10000,8000,8,0.69,0.15,0.45,738%
10000,8000,8,0.75,0.15,0.38,738%
10000,8000,8,0.69,0.15,0.44,740%
10000,8000,8,0.69,0.15,0.44,739%
10000,8000,8,0.66,0.15,0.48,739%
10000,8000,8,0.72,0.15,0.40,737%
10000,8000,8,0.67,0.15,0.47,741%
10000,8000,8,0.70,0.15,0.43,738%
10000,8000,8,0.69,0.15,0.44,739%
10000,8000,8,0.73,0.15,0.41,738%
10000,8000,8,0.67,0.15,0.46,738%
10000,8000,8,0.68,0.15,0.45,740%
10000,8000,8,0.70,0.15,0.43,738%
10000,8000,8,0.65,0.15,0.48,738%
10000,8000,8,0.66,0.15,0.46,738%
10000,8000,8,0.72,0.15,0.42,738%
10000,8000,8,0.71,0.15,0.41,737%
10000,8000,8,0.68,0.15,0.46,739%
10000,8000,8,0.72,0.15,0.41,739%
10000,8000,8,0.71,0.15,0.43,738%
10000,8000,8,0.70,0.15,0.44,738%
10000,8000,8,0.65,0.15,0.47,738%
10000,8000,8,0.71,0.15,0.43,735%
10000,8000,8,0.72,0.15,0.41,737%
10000,8000,8,0.74,0.15,0.39,740%
10000,8000,8,0.71,0.15,0.43,738%
10000,8000,8,0.75,0.15,0.39,739%
10000,8000,8,0.68,0.15,0.46,740%
10000,8000,8,0.69,0.15,0.45,740%
10000,8000,8,0.71,0.15,0.43,740%
10000,8000,8,0.69,0.15,0.45,736%
10000,8000,8,0.67,0.15,0.45,741%
10000,8000,8,0.72,0.15,0.41,741%
10000,8000,8,0.74,0.15,0.39,741%
10000,8000,8,0.79,0.17,0.44,732%
10000,8000,8,0.72,0.15,0.40,737%
10000,8000,8,0.70,0.15,0.43,737%
10000,8000,8,0.76,0.15,0.39,738%
10000,8000,8,0.71,0.15,0.43,737%
10000,8000,8,0.69,0.15,0.44,738%
10000,8000,8,0.69,0.15,0.45,741%
10000,8000,8,0.73,0.15,0.43,738%
10000,8000,8,0.71,0.15,0.43,740%
10000,8000,8,0.71,0.15,0.43,739%
10000,8000,8,0.69,0.15,0.44,738%
10000,8000,8,0.69,0.15,0.45,739%
10000,8000,8,0.71,0.15,0.43,740%
10000,8000,8,0.70,0.15,0.43,738%
10000,8000,8,0.73,0.15,0.41,740%
10000,8000,8,0.69,0.15,0.43,739%
10000,8000,8,0.65,0.15,0.47,738%
10000,8000,8,0.74,0.15,0.40,740%
