row,columns,threads,user,elapsed,sys,pCPU
5000,2000,8,0.19,0.03,0.08,735%
5000,2000,8,0.10,0.02,0.05,757%
5000,2000,8,0.07,0.02,0.07,760%
5000,2000,8,0.11,0.02,0.04,770%
5000,2000,8,0.07,0.01,0.07,789%
5000,2000,8,0.11,0.02,0.04,755%
5000,2000,8,0.08,0.02,0.07,742%
5000,2000,8,0.09,0.02,0.05,775%
5000,2000,8,0.10,0.02,0.05,752%
5000,2000,8,0.08,0.02,0.06,765%
5000,2000,8,0.11,0.02,0.03,770%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.08,0.02,0.06,770%
5000,2000,8,0.09,0.02,0.05,738%
5000,2000,8,0.09,0.02,0.05,760%
5000,2000,8,0.09,0.02,0.05,765%
5000,2000,8,0.10,0.02,0.05,765%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.11,0.02,0.03,770%
5000,2000,8,0.10,0.02,0.05,742%
5000,2000,8,0.11,0.02,0.04,765%
5000,2000,8,0.11,0.02,0.03,765%
5000,2000,8,0.08,0.02,0.06,745%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.10,0.01,0.04,784%
5000,2000,8,0.09,0.02,0.05,765%
5000,2000,8,0.10,0.02,0.05,752%
5000,2000,8,0.06,0.02,0.08,760%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.11,0.02,0.03,775%
5000,2000,8,0.09,0.02,0.05,775%
5000,2000,8,0.12,0.02,0.04,771%
5000,2000,8,0.11,0.02,0.04,736%
5000,2000,8,0.12,0.02,0.04,750%
5000,2000,8,0.11,0.02,0.05,766%
5000,2000,8,0.09,0.02,0.05,765%
5000,2000,8,0.09,0.01,0.05,778%
5000,2000,8,0.09,0.02,0.05,765%
5000,2000,8,0.12,0.02,0.03,770%
5000,2000,8,0.12,0.02,0.03,761%
5000,2000,8,0.11,0.02,0.04,757%
5000,2000,8,0.10,0.02,0.05,750%
5000,2000,8,0.09,0.02,0.06,780%
5000,2000,8,0.09,0.02,0.05,750%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.12,0.02,0.03,770%
5000,2000,8,0.09,0.02,0.05,760%
5000,2000,8,0.13,0.02,0.02,771%
5000,2000,8,0.11,0.02,0.04,771%
5000,2000,8,0.09,0.02,0.06,761%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.09,0.02,0.06,775%
5000,2000,8,0.11,0.02,0.04,752%
5000,2000,8,0.09,0.02,0.06,742%
5000,2000,8,0.11,0.02,0.04,766%
5000,2000,8,0.12,0.02,0.04,771%
5000,2000,8,0.13,0.02,0.03,743%
5000,2000,8,0.09,0.02,0.05,750%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.12,0.02,0.03,770%
5000,2000,8,0.10,0.02,0.05,770%
5000,2000,8,0.12,0.02,0.03,780%
5000,2000,8,0.09,0.02,0.06,742%
5000,2000,8,0.11,0.02,0.05,768%
5000,2000,8,0.11,0.02,0.03,745%
5000,2000,8,0.09,0.01,0.04,747%
5000,2000,8,0.10,0.01,0.04,773%
5000,2000,8,0.09,0.01,0.06,789%
5000,2000,8,0.11,0.02,0.04,747%
5000,2000,8,0.10,0.02,0.05,747%
5000,2000,8,0.09,0.01,0.05,768%
5000,2000,8,0.09,0.01,0.05,752%
5000,2000,8,0.09,0.01,0.04,757%
5000,2000,8,0.10,0.02,0.04,770%
5000,2000,8,0.08,0.02,0.07,742%
5000,2000,8,0.11,0.02,0.04,770%
5000,2000,8,0.11,0.02,0.03,765%
5000,2000,8,0.08,0.02,0.06,745%
5000,2000,8,0.09,0.01,0.05,784%
5000,2000,8,0.09,0.02,0.05,755%
5000,2000,8,0.11,0.02,0.04,752%
5000,2000,8,0.09,0.02,0.06,766%
5000,2000,8,0.08,0.02,0.06,765%
5000,2000,8,0.10,0.02,0.05,775%
5000,2000,8,0.08,0.01,0.05,778%
5000,2000,8,0.09,0.01,0.05,789%
5000,2000,8,0.10,0.01,0.04,784%
5000,2000,8,0.10,0.02,0.05,770%
5000,2000,8,0.11,0.02,0.03,747%
5000,2000,8,0.08,0.02,0.06,765%
5000,2000,8,0.11,0.02,0.04,761%
5000,2000,8,0.09,0.02,0.05,765%
5000,2000,8,0.10,0.01,0.04,778%
5000,2000,8,0.08,0.01,0.06,789%
5000,2000,8,0.09,0.02,0.06,765%
5000,2000,8,0.11,0.02,0.03,780%
5000,2000,8,0.10,0.02,0.04,750%
5000,2000,8,0.08,0.01,0.06,784%
5000,2000,8,0.09,0.02,0.05,770%
5000,2000,8,0.07,0.01,0.07,778%
5000,2000,8,0.08,0.02,0.07,752%
5000,2000,8,0.09,0.02,0.06,757%
5000,2000,8,0.11,0.02,0.03,752%
5000,2000,8,0.11,0.01,0.03,773%
5000,2000,8,0.09,0.01,0.05,763%
5000,2000,8,0.09,0.01,0.04,757%
