| Version  | Processes |        user        |    generatePoints   |   classifyPoint    |       Total        |      Speedup       |      Efficiency     |
|  Serial  |     1     | 3.280139999999999  |      0.07781528     | 3.233056499999999  | 3.233056499999999  |        1.0         |         1.0         |
| Parallel |     1     |      3.50048       | 0.08307482999999999 | 3.4497403599999994 | 3.4497403599999994 | 0.9371883569811612 |  0.9371883569811612 |
| Parallel |     2     |       4.4634       |      0.04742742     | 2.3817026200000004 | 2.3817026200000004 | 1.3574559950729694 |  0.6787279975364847 |
| Parallel |     4     | 6.403290000000001  |      0.03835946     | 1.9806387199999997 | 1.9806387199999997 | 1.6323302515261338 | 0.40808256288153344 |
| Parallel |     8     | 11.219950000000004 |      0.02228144     | 2.0027944100000004 | 2.0027944100000004 | 1.6142727800004188 | 0.20178409750005236 |
| Parallel |     16    | 10.290709999999999 |      0.02264348     | 1.9877920699999998 | 1.9877920699999998 | 1.6264560809924147 | 0.10165350506202592 |
