NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
8388608,4096,10,8,0.023334,1.999796,1.999796,11.280,2.029,0.056,558.72
8388608,4096,10,8,0.022012,1.955322,1.955322,11.039,1.984,0.064,559.89
8388608,4096,10,8,0.022389,1.979723,1.979723,11.150,2.008,0.072,558.88
8388608,4096,10,8,0.022266,2.027947,2.027947,11.282,2.057,0.076,552.44
8388608,4096,10,8,0.022264,1.986572,1.986572,11.093,2.015,0.068,553.89
8388608,4096,10,8,0.022446,1.980875,1.980875,11.134,2.010,0.060,557.20
8388608,4096,10,8,0.022215,1.991579,1.991579,11.188,2.020,0.068,557.22
8388608,4096,10,8,0.022400,1.974067,1.974067,11.132,2.003,0.072,559.63
8388608,4096,10,8,0.022314,1.982510,1.982510,11.179,2.011,0.048,558.29
8388608,4096,10,8,0.022320,1.984825,1.984825,11.181,2.014,0.068,558.83
8388608,4096,10,8,0.022339,1.987719,1.987719,11.143,2.016,0.068,556.12
8388608,4096,10,8,0.022346,2.006200,2.006200,11.199,2.035,0.052,553.13
8388608,4096,10,8,0.022275,1.983746,1.983746,11.170,2.012,0.064,558.33
8388608,4096,10,8,0.022238,2.014349,2.014349,11.217,2.043,0.076,553.01
8388608,4096,10,8,0.022084,2.017192,2.017192,11.235,2.046,0.068,552.72
8388608,4096,10,8,0.021750,1.968041,1.968041,11.081,1.996,0.060,558.13
8388608,4096,10,8,0.022125,1.984278,1.984278,11.109,2.013,0.088,556.49
8388608,4096,10,8,0.022261,2.019011,2.019011,11.253,2.048,0.056,552.48
8388608,4096,10,8,0.021715,1.969995,1.969995,11.066,1.998,0.080,557.88
8388608,4096,10,8,0.022287,1.982121,1.982121,11.130,2.011,0.076,557.50
8388608,4096,10,8,0.022265,1.984451,1.984451,11.137,2.013,0.068,556.64
8388608,4096,10,8,0.022082,1.976978,1.976978,11.073,2.005,0.092,556.85
8388608,4096,10,8,0.022279,1.985697,1.985697,11.118,2.014,0.068,555.40
8388608,4096,10,8,0.022470,1.982434,1.982434,11.102,2.011,0.104,557.21
8388608,4096,10,8,0.022142,1.998322,1.998322,11.276,2.027,0.048,558.94
8388608,4096,10,8,0.022498,1.987718,1.987718,11.133,2.017,0.088,556.59
8388608,4096,10,8,0.022182,1.995199,1.995199,11.207,2.024,0.076,557.73
8388608,4096,10,8,0.021989,2.008533,2.008533,11.268,2.037,0.056,556.18
8388608,4096,10,8,0.022318,1.971296,1.971296,11.100,2.000,0.068,558.68
8388608,4096,10,8,0.022242,1.994360,1.994360,11.245,2.023,0.076,559.91
8388608,4096,10,8,0.021997,2.016998,2.016998,11.307,2.045,0.052,555.45
8388608,4096,10,8,0.022325,1.981703,1.981703,11.084,2.010,0.080,555.45
8388608,4096,10,8,0.022257,1.988888,1.988888,11.195,2.018,0.056,557.80
8388608,4096,10,8,0.022394,2.024808,2.024808,11.313,2.054,0.072,554.54
8388608,4096,10,8,0.022289,1.989286,1.989286,11.127,2.018,0.068,555.02
8388608,4096,10,8,0.022323,2.038245,2.038245,11.278,2.067,0.044,548.02
8388608,4096,10,8,0.021196,2.042966,2.042966,11.293,2.070,0.036,547.31
8388608,4096,10,8,0.021614,1.972152,1.972152,11.057,2.000,0.068,556.26
8388608,4096,10,8,0.022342,2.017386,2.017386,11.215,2.046,0.048,550.48
8388608,4096,10,8,0.021702,1.990762,1.990762,11.155,2.019,0.048,555.13
8388608,4096,10,8,0.022116,1.993313,1.993313,11.124,2.022,0.088,554.75
8388608,4096,10,8,0.021945,2.002429,2.002429,11.213,2.031,0.084,556.51
8388608,4096,10,8,0.022301,1.984926,1.984926,11.106,2.014,0.096,556.45
8388608,4096,10,8,0.022183,2.012346,2.012346,11.273,2.041,0.068,555.91
8388608,4096,10,8,0.022243,2.011100,2.011100,11.175,2.040,0.096,552.76
8388608,4096,10,8,0.022283,2.030692,2.030692,11.407,2.059,0.056,556.72
8388608,4096,10,8,0.022269,1.994992,1.994992,11.173,2.024,0.072,555.83
8388608,4096,10,8,0.022358,2.009076,2.009076,11.269,2.038,0.048,555.57
8388608,4096,10,8,0.022078,2.001078,2.001078,11.253,2.030,0.092,559.13
8388608,4096,10,8,0.022375,2.034929,2.034929,11.256,2.064,0.064,548.74
8388608,4096,10,8,0.021594,1.981709,1.981709,11.130,2.010,0.072,557.58
8388608,4096,10,8,0.022252,2.046458,2.046458,11.365,2.075,0.076,551.39
8388608,4096,10,8,0.021976,1.993469,1.993469,11.092,2.022,0.068,552.19
8388608,4096,10,8,0.022115,1.991057,1.991057,11.142,2.020,0.080,555.79
8388608,4096,10,8,0.022047,1.988643,1.988643,11.205,2.017,0.056,558.28
8388608,4096,10,8,0.022263,2.010524,2.010524,11.263,2.039,0.088,556.69
8388608,4096,10,8,0.022276,2.004254,2.004254,11.275,2.033,0.048,557.25
