NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
8388608,4096,10,2,0.043213,2.323672,2.323672,4.337,2.373,0.048,184.83
8388608,4096,10,2,0.047228,2.409061,2.409061,4.526,2.462,0.036,185.30
8388608,4096,10,2,0.047183,2.360711,2.360711,4.425,2.414,0.040,184.98
8388608,4096,10,2,0.047896,2.354186,2.354186,4.413,2.408,0.052,185.41
8388608,4096,10,2,0.047482,2.350714,2.350714,4.413,2.404,0.040,185.21
8388608,4096,10,2,0.047372,2.381391,2.381391,4.454,2.435,0.056,185.23
8388608,4096,10,2,0.047278,2.432172,2.432172,4.563,2.485,0.044,185.39
8388608,4096,10,2,0.047292,2.408937,2.408937,4.494,2.462,0.056,184.80
8388608,4096,10,2,0.047713,2.357994,2.357994,4.400,2.412,0.060,184.95
8388608,4096,10,2,0.047340,2.432937,2.432937,4.563,2.486,0.040,185.16
8388608,4096,10,2,0.049249,2.426672,2.426672,4.538,2.482,0.048,184.78
8388608,4096,10,2,0.047246,2.387353,2.387353,4.457,2.440,0.060,185.11
8388608,4096,10,2,0.047276,2.343636,2.343636,4.381,2.397,0.052,184.97
8388608,4096,10,2,0.047389,2.349564,2.349564,4.401,2.403,0.052,185.33
8388608,4096,10,2,0.047279,2.338473,2.338473,4.388,2.392,0.040,185.16
8388608,4096,10,2,0.048513,2.354492,2.354492,4.420,2.409,0.036,184.97
8388608,4096,10,2,0.047666,2.354997,2.354997,4.405,2.408,0.052,185.07
8388608,4096,10,2,0.047503,2.355600,2.355600,4.425,2.409,0.040,185.33
8388608,4096,10,2,0.047651,2.469951,2.469951,4.628,2.523,0.044,185.15
8388608,4096,10,2,0.047550,2.355334,2.355334,4.432,2.409,0.036,185.51
8388608,4096,10,2,0.047333,2.356164,2.356164,4.410,2.409,0.056,185.36
8388608,4096,10,2,0.047303,2.385628,2.385628,4.476,2.439,0.040,185.17
8388608,4096,10,2,0.047331,2.374625,2.374625,4.447,2.428,0.044,184.97
8388608,4096,10,2,0.047318,2.355914,2.355914,4.415,2.409,0.044,185.11
8388608,4096,10,2,0.047723,2.378814,2.378814,4.462,2.432,0.044,185.25
8388608,4096,10,2,0.047687,2.359961,2.359961,4.418,2.413,0.044,184.87
8388608,4096,10,2,0.048156,2.389054,2.389054,4.463,2.443,0.060,185.14
8388608,4096,10,2,0.047184,2.443601,2.443601,4.567,2.497,0.056,185.16
8388608,4096,10,2,0.047098,2.446686,2.446686,4.579,2.500,0.048,185.09
8388608,4096,10,2,0.047128,2.336711,2.336711,4.378,2.390,0.052,185.38
8388608,4096,10,2,0.047142,2.408293,2.408293,4.518,2.461,0.044,185.34
8388608,4096,10,2,0.048079,2.368014,2.368014,4.432,2.422,0.048,184.98
8388608,4096,10,2,0.047365,2.360174,2.360174,4.437,2.413,0.032,185.17
8388608,4096,10,2,0.047259,2.352328,2.352328,4.414,2.405,0.040,185.18
8388608,4096,10,2,0.047373,2.461857,2.461857,4.615,2.515,0.036,184.93
8388608,4096,10,2,0.047235,2.354773,2.354773,4.422,2.408,0.040,185.30
8388608,4096,10,2,0.047291,2.345548,2.345548,4.416,2.399,0.032,185.43
8388608,4096,10,2,0.047360,2.350148,2.350148,4.384,2.403,0.056,184.73
8388608,4096,10,2,0.047389,2.348103,2.348103,4.416,2.401,0.036,185.39
8388608,4096,10,2,0.047399,2.391520,2.391520,4.478,2.445,0.040,184.79
8388608,4096,10,2,0.047350,2.350671,2.350671,4.410,2.404,0.040,185.12
8388608,4096,10,2,0.047260,2.468407,2.468407,4.627,2.521,0.044,185.23
8388608,4096,10,2,0.047535,2.441531,2.441531,4.567,2.495,0.040,184.63
8388608,4096,10,2,0.047859,2.401386,2.401386,4.529,2.455,0.028,185.62
8388608,4096,10,2,0.047424,2.402257,2.402257,4.526,2.456,0.024,185.28
8388608,4096,10,2,0.047480,2.400467,2.400467,4.486,2.454,0.048,184.77
8388608,4096,10,2,0.047456,2.366794,2.366794,4.439,2.420,0.044,185.23
8388608,4096,10,2,0.047518,2.372975,2.372975,4.455,2.426,0.044,185.40
8388608,4096,10,2,0.047502,2.351702,2.351702,4.422,2.405,0.036,185.37
8388608,4096,10,2,0.047423,2.415508,2.415508,4.516,2.469,0.052,185.04
8388608,4096,10,2,0.047540,2.395155,2.395155,4.491,2.449,0.040,185.05
8388608,4096,10,2,0.047414,2.372341,2.372341,4.442,2.426,0.044,184.96
8388608,4096,10,2,0.047386,2.348109,2.348109,4.399,2.401,0.052,185.33
8388608,4096,10,2,0.047347,2.386093,2.386093,4.478,2.439,0.048,185.53
8388608,4096,10,2,0.047558,2.395339,2.395339,4.488,2.449,0.044,185.09
8388608,4096,10,2,0.047334,2.359809,2.359809,4.423,2.413,0.048,185.28
8388608,4096,10,2,0.047454,2.446806,2.446806,4.609,2.500,0.020,185.17
8388608,4096,10,2,0.047408,2.361397,2.361397,4.416,2.415,0.052,185.03
8388608,4096,10,2,0.047274,2.365697,2.365697,4.414,2.419,0.060,184.96
8388608,4096,10,2,0.047312,2.380370,2.380370,4.444,2.434,0.056,184.90
8388608,4096,10,2,0.047364,2.470416,2.470416,4.629,2.524,0.044,185.17
8388608,4096,10,2,0.047479,2.374439,2.374439,4.456,2.428,0.028,184.71
8388608,4096,10,2,0.047253,2.441606,2.441606,4.550,2.495,0.060,184.81
8388608,4096,10,2,0.047245,2.361561,2.361561,4.436,2.415,0.032,185.03
8388608,4096,10,2,0.047214,2.422039,2.422039,4.518,2.475,0.056,184.81
8388608,4096,10,2,0.047232,2.389716,2.389716,4.490,2.443,0.028,184.95
8388608,4096,10,2,0.047283,2.355944,2.355944,4.416,2.409,0.040,184.94
8388608,4096,10,2,0.047444,2.385146,2.385146,4.468,2.438,0.040,184.88
8388608,4096,10,2,0.047583,2.356156,2.356156,4.427,2.409,0.028,184.91
8388608,4096,10,2,0.047540,2.357083,2.357083,4.418,2.410,0.040,184.95
8388608,4096,10,2,0.047555,2.372735,2.372735,4.449,2.426,0.048,185.37
8388608,4096,10,2,0.047368,2.383716,2.383716,4.463,2.437,0.044,184.95
8388608,4096,10,2,0.047454,2.344171,2.344171,4.390,2.397,0.044,184.97
8388608,4096,10,2,0.047474,2.367095,2.367095,4.443,2.420,0.036,185.04
8388608,4096,10,2,0.047489,2.334624,2.334624,4.376,2.388,0.048,185.27
8388608,4096,10,2,0.047338,2.345828,2.345828,4.398,2.399,0.044,185.16
8388608,4096,10,2,0.047382,2.377913,2.377913,4.460,2.431,0.044,185.26
8388608,4096,10,2,0.047559,2.359807,2.359807,4.424,2.413,0.036,184.81
8388608,4096,10,2,0.047460,2.369444,2.369444,4.439,2.423,0.040,184.87
8388608,4096,10,2,0.047602,2.407805,2.407805,4.526,2.461,0.036,185.36
8388608,4096,10,2,0.047596,2.358149,2.358149,4.432,2.412,0.040,185.42
8388608,4096,10,2,0.047629,2.334332,2.334332,4.373,2.388,0.056,185.44
8388608,4096,10,2,0.047642,2.361842,2.361842,4.427,2.415,0.044,185.10
8388608,4096,10,2,0.047602,2.394842,2.394842,4.473,2.448,0.048,184.65
8388608,4096,10,2,0.047592,2.357752,2.357752,4.426,2.411,0.036,185.08
8388608,4096,10,2,0.047592,2.360325,2.360325,4.411,2.414,0.056,185.05
8388608,4096,10,2,0.047466,2.330946,2.330946,4.369,2.384,0.052,185.44
8388608,4096,10,2,0.047418,2.354168,2.354168,4.397,2.407,0.060,185.15
8388608,4096,10,2,0.047386,2.436520,2.436520,4.559,2.490,0.052,185.20
8388608,4096,10,2,0.047333,2.354135,2.354135,4.402,2.407,0.052,185.04
8388608,4096,10,2,0.047367,2.343466,2.343466,4.408,2.397,0.028,185.10
