NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
8388608,4096,10,4,0.036019,1.987859,1.987859,6.404,2.030,0.064,318.62
8388608,4096,10,4,0.038623,1.940197,1.940197,6.237,1.985,0.080,318.24
8388608,4096,10,4,0.038775,1.996440,1.996440,6.417,2.042,0.056,317.07
8388608,4096,10,4,0.038816,1.997246,1.997246,6.460,2.042,0.032,317.89
8388608,4096,10,4,0.035124,2.000374,2.000374,6.440,2.042,0.064,318.53
8388608,4096,10,4,0.038665,1.989561,1.989561,6.394,2.035,0.068,317.61
8388608,4096,10,4,0.034631,1.923578,1.923578,6.183,1.964,0.060,317.80
8388608,4096,10,4,0.038715,1.976445,1.976445,6.387,2.021,0.072,319.55
8388608,4096,10,4,0.038776,1.942444,1.942444,6.291,1.988,0.040,318.52
8388608,4096,10,4,0.038631,1.962732,1.962732,6.340,2.008,0.048,318.21
8388608,4096,10,4,0.036235,2.002064,2.002064,6.451,2.045,0.048,317.87
8388608,4096,10,4,0.037759,2.005938,2.005938,6.524,2.050,0.044,320.37
8388608,4096,10,4,0.038781,1.979121,1.979121,6.402,2.024,0.044,318.45
8388608,4096,10,4,0.038693,1.953344,1.953344,6.300,1.998,0.056,318.09
8388608,4096,10,4,0.038721,1.983816,1.983816,6.387,2.029,0.064,317.94
8388608,4096,10,4,0.038701,2.022684,2.022684,6.545,2.068,0.052,319.05
8388608,4096,10,4,0.039320,2.005708,2.005708,6.486,2.051,0.044,318.33
8388608,4096,10,4,0.038722,2.030466,2.030466,6.538,2.075,0.048,317.35
8388608,4096,10,4,0.038728,1.948868,1.948868,6.294,1.994,0.044,317.88
8388608,4096,10,4,0.038119,1.949035,1.949035,6.286,1.993,0.068,318.72
8388608,4096,10,4,0.038683,2.043514,2.043514,6.594,2.089,0.076,319.35
8388608,4096,10,4,0.038701,1.980194,1.980194,6.448,2.025,0.036,320.18
8388608,4096,10,4,0.038641,1.976045,1.976045,6.401,2.021,0.068,320.09
8388608,4096,10,4,0.038788,2.057451,2.057451,6.668,2.103,0.068,320.37
8388608,4096,10,4,0.038670,1.950291,1.950291,6.281,1.995,0.060,317.79
