NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
8388608,4096,10,16,0.024977,1.997411,1.997411,10.315,2.029,0.073,512.23
8388608,4096,10,16,0.022486,1.991921,1.991921,10.219,2.021,0.109,511.25
8388608,4096,10,16,0.021721,1.978002,1.978002,10.281,2.007,0.088,516.89
8388608,4096,10,16,0.026909,2.175805,2.175805,11.064,2.209,0.116,506.08
8388608,4096,10,16,0.023604,2.058588,2.058588,10.479,2.088,0.076,505.51
8388608,4096,10,16,0.021497,1.971875,1.971875,10.165,2.000,0.076,512.30
8388608,4096,10,16,0.021185,1.999996,1.999996,10.442,2.028,0.060,518.08
8388608,4096,10,16,0.023029,2.006364,2.006364,10.259,2.036,0.061,507.09
8388608,4096,10,16,0.024663,2.024604,2.024604,10.366,2.056,0.060,507.34
8388608,4096,10,16,0.022010,2.080119,2.080119,10.569,2.109,0.096,505.90
8388608,4096,10,16,0.022949,1.993261,1.993261,10.325,2.023,0.088,514.95
8388608,4096,10,16,0.023259,1.994249,1.994249,10.243,2.024,0.093,510.90
8388608,4096,10,16,0.023083,1.953122,1.953122,10.232,1.983,0.048,518.68
8388608,4096,10,16,0.021943,1.990337,1.990337,10.340,2.019,0.065,515.58
8388608,4096,10,16,0.023057,1.974342,1.974342,10.248,2.004,0.068,515.03
8388608,4096,10,16,0.024350,1.953763,1.953763,10.192,1.985,0.076,517.53
8388608,4096,10,16,0.021579,1.981009,1.981009,10.289,2.009,0.072,515.71
8388608,4096,10,16,0.022020,1.980219,1.980219,10.240,2.009,0.056,512.74
8388608,4096,10,16,0.021970,2.001283,2.001283,10.292,2.030,0.072,510.79
8388608,4096,10,16,0.023797,1.956706,1.956706,10.210,1.987,0.085,518.37
8388608,4096,10,16,0.022432,1.979733,1.979733,10.200,2.009,0.084,512.18
8388608,4096,10,16,0.022957,1.946488,1.946488,10.238,1.976,0.076,522.24
8388608,4096,10,16,0.023722,1.967812,1.967812,10.281,1.998,0.068,518.26
8388608,4096,10,16,0.023681,1.981537,1.981537,10.260,2.012,0.076,513.96
8388608,4096,10,16,0.021924,1.993748,1.993748,10.320,2.022,0.084,514.55
8388608,4096,10,16,0.020891,1.958350,1.958350,10.280,1.986,0.068,521.33
8388608,4096,10,16,0.023068,1.987839,1.987839,10.282,2.017,0.072,513.35
8388608,4096,10,16,0.023397,1.982888,1.982888,10.220,2.013,0.076,511.76
8388608,4096,10,16,0.024075,1.963732,1.963732,10.212,1.994,0.060,515.13
8388608,4096,10,16,0.021916,1.988899,1.988899,10.275,2.017,0.072,512.99
8388608,4096,10,16,0.022122,1.985815,1.985815,10.257,2.014,0.100,514.25
8388608,4096,10,16,0.023581,1.957818,1.957818,10.227,1.988,0.076,518.52
8388608,4096,10,16,0.021815,1.968547,1.968547,10.241,1.997,0.072,516.71
8388608,4096,10,16,0.023125,1.977735,1.977735,10.253,2.007,0.080,514.86
