row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
10000,10000,2,0.380572,0.101507,0.292,0.272,0.240,195.73
10000,10000,2,0.379271,0.097235,0.239,0.270,0.290,195.70
10000,10000,2,0.379874,0.097289,0.236,0.270,0.292,195.67
10000,10000,2,0.382739,0.097150,0.241,0.271,0.290,195.71
10000,10000,2,0.377630,0.101661,0.269,0.270,0.260,195.68
10000,10000,2,0.378950,0.097440,0.215,0.270,0.314,195.69
10000,10000,2,0.376542,0.101211,0.274,0.270,0.254,195.67
10000,10000,2,0.379109,0.097404,0.291,0.271,0.239,195.70
10000,10000,2,0.379965,0.097746,0.264,0.272,0.267,195.46
10000,10000,2,0.379671,0.097980,0.256,0.272,0.275,195.45
10000,10000,2,0.379326,0.097323,0.270,0.270,0.258,195.69
10000,10000,2,0.380971,0.097789,0.259,0.271,0.271,195.45
10000,10000,2,0.366518,0.097259,0.248,0.264,0.268,195.60
10000,10000,2,0.377201,0.101921,0.256,0.272,0.275,195.44
10000,10000,2,0.376622,0.101291,0.254,0.270,0.274,195.67
10000,10000,2,0.378209,0.097736,0.262,0.270,0.266,195.65
10000,10000,2,0.379673,0.097285,0.232,0.270,0.296,195.67
10000,10000,2,0.377537,0.101300,0.238,0.270,0.291,195.65
10000,10000,2,0.379475,0.097786,0.268,0.272,0.263,195.43
10000,10000,2,0.378820,0.097204,0.254,0.270,0.274,195.66
10000,10000,2,0.382076,0.097796,0.248,0.272,0.284,195.46
10000,10000,2,0.381446,0.097378,0.248,0.271,0.284,195.72
10000,10000,2,0.380942,0.097248,0.247,0.271,0.283,195.69
10000,10000,2,0.366694,0.097334,0.240,0.264,0.276,195.61
10000,10000,2,0.382061,0.097815,0.245,0.273,0.288,195.47
10000,10000,2,0.380683,0.097340,0.291,0.271,0.239,195.68
10000,10000,2,0.381557,0.097935,0.253,0.273,0.281,195.48
10000,10000,2,0.379977,0.101762,0.300,0.272,0.232,195.48
10000,10000,2,0.379083,0.101245,0.269,0.271,0.261,195.67
10000,10000,2,0.379810,0.101759,0.244,0.272,0.288,195.47
10000,10000,2,0.383966,0.097216,0.276,0.272,0.256,195.68
10000,10000,2,0.383211,0.097883,0.247,0.273,0.286,195.47
