row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
10000,10000,16,0.762433,0.269235,0.584,0.186,0.488,576.02
10000,10000,16,0.771746,0.271229,0.529,0.183,0.557,592.31
10000,10000,16,0.766464,0.270888,0.574,0.192,0.504,563.01
10000,10000,16,0.764381,0.269481,0.544,0.188,0.531,572.58
10000,10000,16,0.770281,0.271351,0.539,0.199,0.546,544.18
10000,10000,16,0.754801,0.271696,0.562,0.181,0.505,590.31
10000,10000,16,0.774886,0.269004,0.552,0.190,0.532,569.75
10000,10000,16,0.757614,0.269395,0.552,0.184,0.516,579.44
10000,10000,16,0.775228,0.270914,0.522,0.186,0.566,583.87
10000,10000,16,0.760939,0.276033,0.523,0.181,0.555,596.85
10000,10000,16,0.773334,0.272078,0.552,0.185,0.535,586.89
10000,10000,16,0.776172,0.273592,0.516,0.185,0.575,588.40
10000,10000,16,0.782036,0.275480,0.523,0.190,0.575,578.97
10000,10000,16,0.743750,0.275586,0.546,0.185,0.514,573.27
10000,10000,16,0.751046,0.278945,0.611,0.197,0.459,544.27
10000,10000,16,0.765246,0.272183,0.568,0.185,0.510,583.70
10000,10000,16,0.741334,0.272090,0.551,0.182,0.503,580.20
10000,10000,16,0.764119,0.266991,0.558,0.187,0.514,573.65
10000,10000,16,0.762766,0.273576,0.597,0.181,0.480,594.80
10000,10000,16,0.779679,0.270332,0.598,0.189,0.492,578.38
10000,10000,16,0.756497,0.273559,0.497,0.184,0.574,582.24
10000,10000,16,0.771533,0.270808,0.521,0.191,0.562,565.99
10000,10000,16,0.759053,0.272604,0.516,0.189,0.557,567.37
10000,10000,16,0.752266,0.273951,0.488,0.184,0.586,583.34
10000,10000,16,0.759173,0.272744,0.553,0.179,0.521,598.26
10000,10000,16,0.768582,0.273917,0.548,0.185,0.535,585.86
10000,10000,16,0.775980,0.269649,0.554,0.188,0.533,577.39
10000,10000,16,0.778436,0.268108,0.540,0.192,0.548,567.07
10000,10000,16,0.755627,0.274331,0.527,0.195,0.543,550.56
10000,10000,16,0.761144,0.273203,0.519,0.178,0.556,603.98
10000,10000,16,0.752338,0.276924,0.541,0.185,0.529,577.87
10000,10000,16,0.758382,0.272666,0.487,0.184,0.585,583.16
10000,10000,16,0.760107,0.271285,0.534,0.189,0.538,568.23
10000,10000,16,0.745304,0.271259,0.507,0.187,0.551,564.87
10000,10000,16,0.757039,0.273265,0.580,0.189,0.491,567.12
10000,10000,16,0.766475,0.272536,0.574,0.190,0.506,567.83
10000,10000,16,0.729988,0.271563,0.572,0.182,0.470,573.92
10000,10000,16,0.748599,0.267937,0.486,0.187,0.573,565.82
10000,10000,16,0.764441,0.271790,0.549,0.182,0.528,593.33
10000,10000,16,0.771831,0.271223,0.544,0.190,0.544,573.35
10000,10000,16,0.753128,0.271696,0.541,0.185,0.524,575.33
10000,10000,16,0.765629,0.272124,0.547,0.180,0.531,600.87
10000,10000,16,0.779617,0.270943,0.556,0.186,0.536,586.81
10000,10000,16,0.771824,0.268772,0.532,0.188,0.551,575.56
10000,10000,16,0.750157,0.278087,0.515,0.188,0.554,568.29
10000,10000,16,0.763745,0.269736,0.550,0.185,0.526,581.49
10000,10000,16,0.760166,0.272180,0.516,0.176,0.557,608.68
10000,10000,16,0.772208,0.277564,0.533,0.185,0.557,589.14
10000,10000,16,0.770815,0.272518,0.569,0.182,0.515,596.39
10000,10000,16,0.779637,0.271851,0.532,0.184,0.560,593.80
10000,10000,16,0.759193,0.273621,0.551,0.184,0.523,584.88
10000,10000,16,0.770485,0.266872,0.575,0.190,0.503,568.27
10000,10000,16,0.780355,0.268167,0.546,0.191,0.545,572.51
10000,10000,16,0.746209,0.280557,0.546,0.184,0.522,582.11
10000,10000,16,0.777407,0.272958,0.586,0.194,0.506,563.39
10000,10000,16,0.762290,0.271430,0.550,0.186,0.525,578.14
10000,10000,16,0.747881,0.269403,0.482,0.186,0.575,567.51
10000,10000,16,0.746062,0.270446,0.569,0.179,0.489,589.70
10000,10000,16,0.778266,0.275229,0.494,0.196,0.599,558.53
10000,10000,16,0.742768,0.263327,0.548,0.188,0.499,556.33
10000,10000,16,0.745662,0.272260,0.487,0.180,0.573,587.54
10000,10000,16,0.757296,0.274461,0.561,0.179,0.512,601.10
10000,10000,16,0.780012,0.279030,0.544,0.190,0.556,579.46
10000,10000,16,0.774005,0.264063,0.499,0.184,0.580,587.03
10000,10000,16,0.751257,0.267822,0.558,0.184,0.505,578.07
10000,10000,16,0.768876,0.270507,0.538,0.193,0.542,558.78
10000,10000,16,0.765078,0.268934,0.563,0.187,0.511,575.50
10000,10000,16,0.751661,0.272827,0.539,0.186,0.527,573.68
10000,10000,16,0.760818,0.273062,0.517,0.195,0.558,551.91
10000,10000,16,0.741416,0.276136,0.520,0.189,0.540,560.19
10000,10000,16,0.750383,0.271508,0.501,0.189,0.561,563.57
10000,10000,16,0.741910,0.271393,0.527,0.179,0.527,588.96
10000,10000,16,0.769699,0.273575,0.520,0.189,0.564,573.06
10000,10000,16,0.763282,0.271357,0.553,0.179,0.524,600.66
10000,10000,16,0.778257,0.273297,0.551,0.184,0.542,592.58
10000,10000,16,0.759313,0.268837,0.567,0.193,0.502,552.71
10000,10000,16,0.756883,0.271918,0.533,0.187,0.537,573.19
10000,10000,16,0.762626,0.263250,0.531,0.194,0.535,549.47
10000,10000,16,0.741171,0.278348,0.524,0.186,0.536,568.75
