row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
10000,10000,0,0.304900,0.142144,0.264,0.471,0.208,100.00
10000,10000,0,0.294408,0.139283,0.233,0.458,0.225,100.00
10000,10000,0,0.294296,0.139333,0.239,0.458,0.219,100.00
10000,10000,0,0.294317,0.139342,0.261,0.458,0.197,100.00
10000,10000,0,0.294270,0.139279,0.249,0.458,0.209,100.00
10000,10000,0,0.297224,0.142042,0.252,0.463,0.212,100.00
10000,10000,0,0.294303,0.139322,0.275,0.458,0.183,100.00
10000,10000,0,0.294039,0.139289,0.249,0.457,0.209,100.00
10000,10000,0,0.294750,0.139291,0.229,0.458,0.229,100.00
10000,10000,0,0.298040,0.141270,0.236,0.463,0.228,100.00
10000,10000,0,0.295370,0.139301,0.212,0.459,0.247,100.00
10000,10000,0,0.294223,0.139288,0.245,0.458,0.213,100.00
10000,10000,0,0.294124,0.139284,0.245,0.457,0.213,100.00
10000,10000,0,0.294297,0.139302,0.279,0.458,0.179,100.00
10000,10000,0,0.300954,0.140591,0.233,0.466,0.233,100.00
10000,10000,0,0.294485,0.139285,0.269,0.458,0.189,100.00
10000,10000,0,0.294097,0.139304,0.279,0.457,0.179,100.00
10000,10000,0,0.294404,0.139376,0.249,0.458,0.208,99.86
10000,10000,0,0.295691,0.139301,0.260,0.459,0.199,100.00
10000,10000,0,0.294916,0.139250,0.249,0.458,0.209,100.00
10000,10000,0,0.298079,0.141528,0.260,0.464,0.204,100.00
10000,10000,0,0.293734,0.139411,0.265,0.457,0.192,100.00
10000,10000,0,0.293900,0.139292,0.270,0.457,0.187,100.00
10000,10000,0,0.294779,0.139307,0.246,0.459,0.213,100.00
10000,10000,0,0.299796,0.140997,0.269,0.465,0.196,100.00
10000,10000,0,0.294575,0.139304,0.251,0.458,0.207,100.01
10000,10000,0,0.293842,0.139322,0.253,0.457,0.204,100.00
10000,10000,0,0.293731,0.139265,0.280,0.457,0.176,99.88
10000,10000,0,0.294267,0.139268,0.235,0.458,0.223,100.00
10000,10000,0,0.296663,0.141811,0.282,0.463,0.181,100.00
10000,10000,0,0.293940,0.139349,0.235,0.457,0.223,100.00
10000,10000,0,0.293925,0.139267,0.257,0.457,0.201,100.00
10000,10000,0,0.294115,0.139266,0.249,0.457,0.209,100.00
10000,10000,0,0.297817,0.141502,0.296,0.463,0.168,100.00
10000,10000,0,0.294190,0.139267,0.277,0.458,0.181,100.00
10000,10000,0,0.294490,0.139272,0.259,0.458,0.199,100.00
10000,10000,0,0.294068,0.139270,0.253,0.457,0.205,100.00
10000,10000,0,0.294548,0.139251,0.265,0.458,0.193,100.00
10000,10000,0,0.294650,0.142520,0.235,0.461,0.227,100.00
10000,10000,0,0.293727,0.139377,0.265,0.457,0.193,99.99
10000,10000,0,0.293934,0.139287,0.269,0.457,0.188,100.00
10000,10000,0,0.295831,0.141821,0.261,0.462,0.201,100.00
10000,10000,0,0.294350,0.139271,0.291,0.458,0.167,100.00
10000,10000,0,0.293866,0.139399,0.261,0.457,0.196,100.00
10000,10000,0,0.294244,0.139265,0.277,0.458,0.181,100.00
10000,10000,0,0.300924,0.140511,0.239,0.465,0.227,100.00
10000,10000,0,0.294347,0.139270,0.273,0.458,0.185,100.00
10000,10000,0,0.293811,0.139348,0.257,0.457,0.200,100.00
10000,10000,0,0.293964,0.139267,0.263,0.457,0.195,100.00
10000,10000,0,0.293747,0.139273,0.225,0.457,0.232,100.01
10000,10000,0,0.297054,0.141353,0.217,0.463,0.245,100.00
10000,10000,0,0.294026,0.139259,0.231,0.457,0.227,100.00
10000,10000,0,0.293951,0.139497,0.265,0.458,0.193,100.00
10000,10000,0,0.294029,0.142219,0.252,0.460,0.208,100.00
10000,10000,0,0.294142,0.139270,0.237,0.458,0.221,100.00
10000,10000,0,0.294335,0.139274,0.263,0.458,0.195,100.00
10000,10000,0,0.300050,0.140791,0.229,0.465,0.236,99.98
10000,10000,0,0.294309,0.139301,0.249,0.458,0.209,100.00
10000,10000,0,0.295060,0.139272,0.235,0.459,0.223,99.91
10000,10000,0,0.300747,0.140761,0.233,0.466,0.233,100.00
10000,10000,0,0.294736,0.139265,0.239,0.459,0.219,99.85
10000,10000,0,0.295145,0.139271,0.229,0.458,0.229,100.00
10000,10000,0,0.294104,0.139294,0.219,0.457,0.239,100.00
