A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1000,1000,1000,8,0.037,0.352,0.018,0.407
1000,1000,1000,8,0.041,0.371,0.017,0.428
1000,1000,1000,8,0.043,0.378,0.015,0.436
1000,1000,1000,8,0.043,0.377,0.017,0.437
1000,1000,1000,8,0.043,0.378,0.015,0.436
1000,1000,1000,8,0.043,0.377,0.015,0.435
1000,1000,1000,8,0.043,0.378,0.015,0.436
1000,1000,1000,8,0.043,0.377,0.016,0.436
1000,1000,1000,8,0.043,0.377,0.016,0.436
1000,1000,1000,8,0.043,0.377,0.017,0.437
1000,1000,1000,8,0.047,0.377,0.015,0.439
1000,1000,1000,8,0.040,0.374,0.015,0.429
1000,1000,1000,8,0.043,0.378,0.017,0.438
1000,1000,1000,8,0.043,0.377,0.017,0.437
1000,1000,1000,8,0.043,0.377,0.017,0.438
