A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1500,1500,1500,32,0.607,3.341,3.948
1500,1500,1500,32,0.644,3.351,3.995
1500,1500,1500,32,0.615,3.303,3.918
1500,1500,1500,32,0.589,3.389,3.979
1500,1500,1500,32,0.623,3.297,3.919
1500,1500,1500,32,0.588,3.128,3.716
1500,1500,1500,32,0.608,3.257,3.865
1500,1500,1500,32,0.609,3.415,4.023
1500,1500,1500,32,0.642,3.196,3.839
1500,1500,1500,32,0.595,3.445,4.040
1500,1500,1500,32,0.588,3.365,3.953
1500,1500,1500,32,0.553,3.225,3.778
1500,1500,1500,32,0.635,3.209,3.844
1500,1500,1500,32,0.607,3.209,3.817
1500,1500,1500,32,0.574,3.154,3.729
1500,1500,1500,32,0.587,3.400,3.987
1500,1500,1500,32,0.643,3.226,3.869
1500,1500,1500,32,0.588,3.323,3.911
1500,1500,1500,32,0.592,3.130,3.722
1500,1500,1500,32,0.602,3.125,3.727
1500,1500,1500,32,0.611,3.270,3.880
1500,1500,1500,32,0.558,3.211,3.769
1500,1500,1500,32,0.622,3.431,4.053
1500,1500,1500,32,0.586,3.113,3.699
1500,1500,1500,32,0.639,3.358,3.997
1500,1500,1500,32,0.586,3.133,3.719
1500,1500,1500,32,0.580,3.363,3.943
1500,1500,1500,32,0.598,3.217,3.816
1500,1500,1500,32,0.615,3.226,3.841
1500,1500,1500,32,0.610,3.368,3.977
1500,1500,1500,32,0.572,3.127,3.699
1500,1500,1500,32,0.589,3.157,3.746
1500,1500,1500,32,0.608,3.029,3.636
1500,1500,1500,32,0.540,3.372,3.913
1500,1500,1500,32,0.600,3.246,3.846
1500,1500,1500,32,0.633,3.299,3.932
1500,1500,1500,32,0.617,3.483,4.100
1500,1500,1500,32,0.584,3.200,3.784
1500,1500,1500,32,0.593,3.364,3.957
1500,1500,1500,32,0.625,3.270,3.894
1500,1500,1500,32,0.557,3.213,3.770
1500,1500,1500,32,0.609,3.343,3.952
1500,1500,1500,32,0.607,3.432,4.039
1500,1500,1500,32,0.609,3.161,3.770
1500,1500,1500,32,0.573,3.308,3.881
1500,1500,1500,32,0.561,3.448,4.009
1500,1500,1500,32,0.630,3.237,3.868
1500,1500,1500,32,0.614,3.285,3.899
1500,1500,1500,32,0.593,3.236,3.829
1500,1500,1500,32,0.593,3.091,3.684
1500,1500,1500,32,0.598,3.321,3.919
1500,1500,1500,32,0.611,3.208,3.819
1500,1500,1500,32,0.602,3.210,3.812
1500,1500,1500,32,0.582,3.302,3.884
1500,1500,1500,32,0.613,3.210,3.823
1500,1500,1500,32,0.575,3.096,3.671
1500,1500,1500,32,0.578,3.267,3.845
1500,1500,1500,32,0.608,3.225,3.832
1500,1500,1500,32,0.586,3.214,3.800
1500,1500,1500,32,0.590,3.251,3.840
1500,1500,1500,32,0.595,3.224,3.819
1500,1500,1500,32,0.609,3.324,3.933
1500,1500,1500,32,0.548,3.178,3.725
1500,1500,1500,32,0.606,3.110,3.716
1500,1500,1500,32,0.598,3.275,3.872
1500,1500,1500,32,0.582,3.374,3.956
1500,1500,1500,32,0.576,3.324,3.900
1500,1500,1500,32,0.607,3.290,3.897
1500,1500,1500,32,0.646,3.177,3.823
1500,1500,1500,32,0.609,3.435,4.044
1500,1500,1500,32,0.602,3.145,3.748
1500,1500,1500,32,0.605,3.381,3.986
1500,1500,1500,32,0.650,3.267,3.917
1500,1500,1500,32,0.580,3.371,3.951
1500,1500,1500,32,0.607,3.314,3.921
1500,1500,1500,32,0.611,3.344,3.955
1500,1500,1500,32,0.609,3.324,3.933
1500,1500,1500,32,0.604,3.151,3.755
1500,1500,1500,32,0.617,3.291,3.908
1500,1500,1500,32,0.580,3.204,3.784
1500,1500,1500,32,0.584,3.127,3.710
1500,1500,1500,32,0.635,3.319,3.954
1500,1500,1500,32,0.609,3.081,3.691
1500,1500,1500,32,0.594,3.267,3.861
1500,1500,1500,32,0.577,3.225,3.803
1500,1500,1500,32,0.632,3.334,3.966
1500,1500,1500,32,0.575,3.061,3.637
1500,1500,1500,32,0.599,3.227,3.826
1500,1500,1500,32,0.633,3.217,3.850
1500,1500,1500,32,0.608,3.162,3.770
1500,1500,1500,32,0.591,3.178,3.769
1500,1500,1500,32,0.608,3.369,3.977
1500,1500,1500,32,0.632,3.466,4.098
1500,1500,1500,32,0.596,3.352,3.947
1500,1500,1500,32,0.597,3.248,3.846
1500,1500,1500,32,0.600,3.266,3.866
1500,1500,1500,32,0.606,3.148,3.753
1500,1500,1500,32,0.567,3.254,3.820
1500,1500,1500,32,0.552,3.436,3.988
1500,1500,1500,32,0.625,3.148,3.773
