row,columns,threads,user,elapsed,sys,pCPU
8000,8000,8,0.61,0.12,0.32,758%
8000,8000,8,0.55,0.12,0.37,759%
8000,8000,8,0.57,0.12,0.35,760%
8000,8000,8,0.59,0.12,0.35,758%
8000,8000,8,0.54,0.12,0.40,759%
8000,8000,8,0.60,0.13,0.37,757%
8000,8000,8,0.63,0.13,0.34,756%
8000,8000,8,0.60,0.12,0.35,758%
8000,8000,8,0.58,0.12,0.38,756%
8000,8000,8,0.61,0.13,0.36,757%
8000,8000,8,0.58,0.12,0.37,755%
8000,8000,8,0.58,0.12,0.37,755%
8000,8000,8,0.61,0.13,0.37,759%
8000,8000,8,0.61,0.12,0.33,755%
8000,8000,8,0.61,0.12,0.34,753%
8000,8000,8,0.56,0.13,0.42,757%
8000,8000,8,0.60,0.12,0.34,755%
8000,8000,8,0.60,0.12,0.34,757%
8000,8000,8,0.63,0.13,0.35,759%
8000,8000,8,0.64,0.12,0.31,754%
8000,8000,8,0.59,0.12,0.36,755%
8000,8000,8,0.63,0.13,0.34,756%
8000,8000,8,0.59,0.12,0.36,758%
8000,8000,8,0.63,0.13,0.37,757%
8000,8000,8,0.56,0.12,0.38,758%
8000,8000,8,0.64,0.12,0.32,760%
8000,8000,8,0.64,0.13,0.34,760%
8000,8000,8,0.60,0.12,0.35,760%
8000,8000,8,0.62,0.13,0.37,761%
8000,8000,8,0.56,0.12,0.38,762%
8000,8000,8,0.63,0.12,0.33,761%
8000,8000,8,0.62,0.13,0.35,758%
8000,8000,8,0.60,0.12,0.35,755%
8000,8000,8,0.58,0.12,0.37,757%
8000,8000,8,0.61,0.13,0.37,759%
8000,8000,8,0.61,0.12,0.33,760%
8000,8000,8,0.61,0.13,0.37,760%
8000,8000,8,0.59,0.12,0.34,759%
8000,8000,8,0.61,0.12,0.34,761%
8000,8000,8,0.57,0.13,0.42,759%
8000,8000,8,0.56,0.12,0.38,761%
8000,8000,8,0.64,0.13,0.35,756%
8000,8000,8,0.59,0.12,0.34,761%
8000,8000,8,0.62,0.12,0.33,760%
8000,8000,8,0.62,0.13,0.36,759%
8000,8000,8,0.60,0.12,0.35,755%
8000,8000,8,0.60,0.13,0.38,759%
8000,8000,8,0.59,0.12,0.34,757%
8000,8000,8,0.60,0.12,0.34,759%
8000,8000,8,0.61,0.13,0.37,759%
8000,8000,8,0.56,0.12,0.38,760%
8000,8000,8,0.62,0.12,0.32,758%
8000,8000,8,0.65,0.13,0.33,760%
8000,8000,8,0.61,0.12,0.33,760%
8000,8000,8,0.60,0.12,0.35,760%
8000,8000,8,0.59,0.13,0.39,757%
8000,8000,8,0.61,0.12,0.33,760%
8000,8000,8,0.60,0.12,0.35,757%
8000,8000,8,0.61,0.13,0.37,759%
8000,8000,8,0.62,0.12,0.33,755%
8000,8000,8,0.61,0.12,0.34,761%
8000,8000,8,0.59,0.13,0.39,759%
8000,8000,8,0.58,0.12,0.36,760%
8000,8000,8,0.61,0.13,0.37,758%
8000,8000,8,0.54,0.12,0.39,759%
8000,8000,8,0.60,0.12,0.35,758%
8000,8000,8,0.59,0.13,0.39,759%
8000,8000,8,0.59,0.12,0.35,760%
8000,8000,8,0.61,0.12,0.34,760%
8000,8000,8,0.61,0.13,0.37,760%
8000,8000,8,0.60,0.12,0.34,756%
8000,8000,8,0.57,0.12,0.37,758%
8000,8000,8,0.60,0.13,0.37,758%
8000,8000,8,0.56,0.12,0.37,756%
8000,8000,8,0.61,0.12,0.34,758%
8000,8000,8,0.64,0.13,0.34,757%
8000,8000,8,0.56,0.12,0.38,752%
8000,8000,8,0.58,0.12,0.37,757%
8000,8000,8,0.66,0.13,0.32,756%
8000,8000,8,0.58,0.12,0.37,755%
8000,8000,8,0.60,0.12,0.35,755%
8000,8000,8,0.63,0.13,0.34,758%
8000,8000,8,0.59,0.12,0.35,757%
8000,8000,8,0.62,0.12,0.33,757%
8000,8000,8,0.59,0.13,0.38,756%
8000,8000,8,0.62,0.12,0.32,758%
8000,8000,8,0.62,0.12,0.33,759%
8000,8000,8,0.62,0.13,0.37,758%
8000,8000,8,0.59,0.12,0.34,757%
8000,8000,8,0.60,0.12,0.35,758%
8000,8000,8,0.67,0.13,0.31,757%
8000,8000,8,0.57,0.12,0.37,757%
8000,8000,8,0.61,0.12,0.37,762%
8000,8000,8,0.55,0.12,0.38,755%
8000,8000,8,0.61,0.12,0.34,760%
8000,8000,8,0.59,0.12,0.38,760%
8000,8000,8,0.59,0.12,0.34,757%
8000,8000,8,0.60,0.12,0.38,762%
8000,8000,8,0.58,0.12,0.35,756%
8000,8000,8,0.61,0.12,0.34,755%
8000,8000,8,0.62,0.13,0.36,756%
8000,8000,8,0.59,0.12,0.35,758%
8000,8000,8,0.64,0.13,0.34,762%
8000,8000,8,0.58,0.12,0.35,756%
8000,8000,8,0.61,0.12,0.33,755%
8000,8000,8,0.65,0.12,0.33,760%
8000,8000,8,0.62,0.12,0.33,761%
8000,8000,8,0.57,0.12,0.38,760%
8000,8000,8,0.61,0.12,0.36,761%
8000,8000,8,0.61,0.12,0.33,755%
8000,8000,8,0.58,0.12,0.36,754%
8000,8000,8,0.59,0.12,0.38,760%
8000,8000,8,0.60,0.12,0.33,758%
8000,8000,8,0.59,0.12,0.35,759%
8000,8000,8,0.62,0.13,0.36,756%
8000,8000,8,0.56,0.12,0.38,757%
8000,8000,8,0.62,0.12,0.32,756%
8000,8000,8,0.62,0.12,0.35,761%
8000,8000,8,0.59,0.12,0.36,760%
8000,8000,8,0.58,0.12,0.37,760%
8000,8000,8,0.62,0.12,0.35,761%
8000,8000,8,0.63,0.12,0.32,759%
8000,8000,8,0.60,0.12,0.35,759%
8000,8000,8,0.60,0.13,0.39,757%
8000,8000,8,0.62,0.12,0.32,758%
8000,8000,8,0.59,0.12,0.37,760%
8000,8000,8,0.61,0.13,0.38,761%
8000,8000,8,0.58,0.12,0.36,757%
8000,8000,8,0.59,0.12,0.36,761%
8000,8000,8,0.63,0.13,0.36,761%
8000,8000,8,0.59,0.12,0.35,758%
8000,8000,8,0.63,0.12,0.33,760%
8000,8000,8,0.63,0.13,0.36,759%
8000,8000,8,0.58,0.12,0.36,760%
8000,8000,8,0.61,0.12,0.36,758%
8000,8000,8,0.61,0.13,0.38,761%
8000,8000,8,0.61,0.12,0.33,760%
8000,8000,8,0.60,0.12,0.36,757%
8000,8000,8,0.60,0.13,0.39,761%
8000,8000,8,0.60,0.12,0.36,757%
8000,8000,8,0.62,0.12,0.34,761%
8000,8000,8,0.59,0.13,0.39,758%
8000,8000,8,0.60,0.12,0.34,759%
8000,8000,8,0.61,0.12,0.35,757%
8000,8000,8,0.66,0.13,0.32,757%
8000,8000,8,0.60,0.12,0.34,760%
8000,8000,8,0.65,0.12,0.30,762%
8000,8000,8,0.63,0.13,0.35,760%
8000,8000,8,0.62,0.12,0.32,759%
8000,8000,8,0.60,0.12,0.37,757%
8000,8000,8,0.61,0.13,0.38,760%
8000,8000,8,0.61,0.12,0.33,760%
8000,8000,8,0.62,0.12,0.34,761%
8000,8000,8,0.60,0.13,0.39,760%
8000,8000,8,0.57,0.12,0.37,759%
8000,8000,8,0.57,0.12,0.39,762%
8000,8000,8,0.64,0.13,0.35,761%
8000,8000,8,0.65,0.12,0.30,761%
8000,8000,8,0.59,0.12,0.36,758%
8000,8000,8,0.62,0.13,0.36,761%
8000,8000,8,0.61,0.12,0.33,757%
8000,8000,8,0.59,0.12,0.37,757%
8000,8000,8,0.66,0.13,0.32,760%
8000,8000,8,0.58,0.12,0.36,758%
8000,8000,8,0.61,0.12,0.35,756%
8000,8000,8,0.66,0.13,0.33,761%
8000,8000,8,0.58,0.12,0.36,760%
8000,8000,8,0.63,0.12,0.32,760%
8000,8000,8,0.63,0.13,0.36,760%
8000,8000,8,0.59,0.12,0.34,756%
8000,8000,8,0.62,0.12,0.34,757%
8000,8000,8,0.65,0.13,0.34,761%
8000,8000,8,0.58,0.12,0.36,758%
8000,8000,8,0.60,0.12,0.36,756%
8000,8000,8,0.60,0.13,0.39,760%
8000,8000,8,0.63,0.12,0.32,761%
8000,8000,8,0.58,0.12,0.37,759%
8000,8000,8,0.97,0.19,0.34,670%
8000,8000,8,0.66,0.13,0.33,753%
8000,8000,8,0.59,0.12,0.35,759%
8000,8000,8,0.58,0.12,0.36,761%
8000,8000,8,0.61,0.12,0.34,759%
8000,8000,8,0.63,0.13,0.36,756%
8000,8000,8,0.58,0.12,0.36,758%
8000,8000,8,0.60,0.12,0.36,756%
8000,8000,8,0.60,0.13,0.38,757%
8000,8000,8,0.58,0.12,0.36,757%
8000,8000,8,0.61,0.12,0.35,757%
8000,8000,8,0.63,0.13,0.35,761%
8000,8000,8,0.58,0.12,0.36,757%
8000,8000,8,0.59,0.12,0.37,761%
8000,8000,8,0.66,0.13,0.33,758%
8000,8000,8,0.58,0.12,0.36,759%
8000,8000,8,0.57,0.12,0.38,758%
8000,8000,8,0.61,0.13,0.37,758%
8000,8000,8,0.58,0.12,0.36,753%
8000,8000,8,0.64,0.13,0.34,757%
8000,8000,8,0.56,0.12,0.37,759%
8000,8000,8,0.59,0.12,0.35,757%
8000,8000,8,0.60,0.13,0.37,758%
8000,8000,8,0.57,0.12,0.37,760%
8000,8000,8,0.60,0.12,0.35,757%
8000,8000,8,0.62,0.13,0.36,762%
8000,8000,8,0.56,0.12,0.37,758%
8000,8000,8,0.64,0.12,0.32,757%
8000,8000,8,0.64,0.13,0.35,758%
8000,8000,8,0.64,0.12,0.30,759%
8000,8000,8,0.59,0.12,0.36,760%
8000,8000,8,0.62,0.13,0.35,757%
8000,8000,8,0.58,0.12,0.36,759%
8000,8000,8,0.57,0.12,0.38,757%
8000,8000,8,0.62,0.13,0.36,757%
8000,8000,8,0.59,0.12,0.35,756%
8000,8000,8,0.61,0.12,0.34,755%
8000,8000,8,0.67,0.13,0.32,760%
8000,8000,8,0.61,0.12,0.33,756%
8000,8000,8,0.62,0.12,0.33,760%
8000,8000,8,0.62,0.13,0.35,756%
8000,8000,8,0.59,0.12,0.35,757%
8000,8000,8,0.59,0.12,0.35,755%
8000,8000,8,0.61,0.13,0.37,757%
8000,8000,8,0.58,0.12,0.36,756%
8000,8000,8,0.64,0.12,0.30,753%
8000,8000,8,0.61,0.13,0.36,755%
8000,8000,8,0.61,0.12,0.32,752%
8000,8000,8,0.58,0.12,0.37,757%
8000,8000,8,0.60,0.13,0.38,760%
8000,8000,8,0.61,0.12,0.33,759%
8000,8000,8,0.62,0.12,0.32,753%
8000,8000,8,0.63,0.13,0.35,757%
8000,8000,8,0.60,0.12,0.33,757%
8000,8000,8,0.58,0.12,0.37,756%
8000,8000,8,0.63,0.13,0.35,760%
8000,8000,8,0.58,0.12,0.37,755%
8000,8000,8,0.55,0.12,0.41,758%
8000,8000,8,0.61,0.13,0.40,755%
8000,8000,8,0.57,0.12,0.37,761%
8000,8000,8,0.57,0.12,0.38,756%
8000,8000,8,0.58,0.13,0.39,756%
8000,8000,8,0.58,0.12,0.34,759%
8000,8000,8,0.60,0.12,0.35,757%
8000,8000,8,0.60,0.13,0.37,757%
8000,8000,8,0.59,0.12,0.35,759%
8000,8000,8,0.62,0.13,0.36,756%
8000,8000,8,0.60,0.12,0.33,756%
8000,8000,8,0.63,0.12,0.32,758%
8000,8000,8,0.62,0.13,0.36,758%
8000,8000,8,0.61,0.12,0.32,755%
