A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1000,1000,1000,32,0.168,1.628,1.796
1000,1000,1000,32,0.169,1.812,1.981
1000,1000,1000,32,0.156,1.675,1.831
1000,1000,1000,32,0.158,1.517,1.675
1000,1000,1000,32,0.178,1.804,1.982
1000,1000,1000,32,0.142,1.661,1.803
1000,1000,1000,32,0.167,1.622,1.789
1000,1000,1000,32,0.173,1.659,1.832
1000,1000,1000,32,0.160,1.721,1.882
1000,1000,1000,32,0.155,1.754,1.909
1000,1000,1000,32,0.174,1.762,1.936
1000,1000,1000,32,0.167,1.564,1.731
1000,1000,1000,32,0.164,1.770,1.933
1000,1000,1000,32,0.156,1.761,1.916
1000,1000,1000,32,0.175,1.728,1.903
1000,1000,1000,32,0.155,1.711,1.867
1000,1000,1000,32,0.188,1.677,1.864
1000,1000,1000,32,0.164,1.585,1.749
1000,1000,1000,32,0.159,1.833,1.991
1000,1000,1000,32,0.159,1.708,1.867
1000,1000,1000,32,0.159,1.681,1.840
1000,1000,1000,32,0.149,1.567,1.716
1000,1000,1000,32,0.159,1.602,1.761
1000,1000,1000,32,0.161,1.869,2.030
1000,1000,1000,32,0.169,1.610,1.779
1000,1000,1000,32,0.163,1.879,2.042
1000,1000,1000,32,0.164,1.832,1.996
1000,1000,1000,32,0.162,1.623,1.785
1000,1000,1000,32,0.158,1.539,1.696
1000,1000,1000,32,0.177,1.760,1.938
1000,1000,1000,32,0.154,1.746,1.900
1000,1000,1000,32,0.173,1.763,1.937
1000,1000,1000,32,0.154,1.851,2.005
1000,1000,1000,32,0.142,1.707,1.849
1000,1000,1000,32,0.167,1.737,1.904
1000,1000,1000,32,0.156,1.497,1.653
1000,1000,1000,32,0.164,1.736,1.900
1000,1000,1000,32,0.174,1.761,1.935
1000,1000,1000,32,0.174,1.815,1.989
1000,1000,1000,32,0.171,1.740,1.912
1000,1000,1000,32,0.177,1.796,1.973
1000,1000,1000,32,0.176,1.824,2.000
1000,1000,1000,32,0.176,1.777,1.953
1000,1000,1000,32,0.170,1.691,1.861
1000,1000,1000,32,0.148,1.719,1.866
1000,1000,1000,32,0.161,1.960,2.121
1000,1000,1000,32,0.177,1.994,2.171
1000,1000,1000,32,0.162,1.671,1.833
1000,1000,1000,32,0.174,1.575,1.750
1000,1000,1000,32,0.171,1.794,1.964
1000,1000,1000,32,0.164,1.400,1.564
1000,1000,1000,32,0.158,1.683,1.841
1000,1000,1000,32,0.176,1.569,1.745
1000,1000,1000,32,0.191,1.474,1.665
1000,1000,1000,32,0.166,1.688,1.855
1000,1000,1000,32,0.173,1.635,1.808
1000,1000,1000,32,0.168,1.740,1.908
1000,1000,1000,32,0.160,1.804,1.964
1000,1000,1000,32,0.162,1.772,1.934
1000,1000,1000,32,0.156,1.618,1.774
1000,1000,1000,32,0.178,1.642,1.819
1000,1000,1000,32,0.154,1.820,1.973
1000,1000,1000,32,0.159,1.798,1.958
1000,1000,1000,32,0.157,1.807,1.964
1000,1000,1000,32,0.160,1.610,1.770
1000,1000,1000,32,0.168,1.805,1.973
1000,1000,1000,32,0.166,1.824,1.990
1000,1000,1000,32,0.177,1.466,1.643
1000,1000,1000,32,0.162,1.560,1.721
1000,1000,1000,32,0.139,1.702,1.841
1000,1000,1000,32,0.180,1.676,1.856
1000,1000,1000,32,0.154,1.598,1.752
1000,1000,1000,32,0.158,1.924,2.082
1000,1000,1000,32,0.156,1.824,1.980
1000,1000,1000,32,0.161,1.701,1.862
1000,1000,1000,32,0.185,1.617,1.802
1000,1000,1000,32,0.169,1.680,1.849
1000,1000,1000,32,0.158,1.755,1.913
1000,1000,1000,32,0.173,1.953,2.126
1000,1000,1000,32,0.153,1.684,1.837
1000,1000,1000,32,0.179,1.852,2.031
1000,1000,1000,32,0.162,1.769,1.931
1000,1000,1000,32,0.158,1.665,1.822
1000,1000,1000,32,0.159,1.814,1.973
1000,1000,1000,32,0.154,1.881,2.035
1000,1000,1000,32,0.195,1.772,1.967
1000,1000,1000,32,0.144,1.732,1.876
1000,1000,1000,32,0.166,1.636,1.802
1000,1000,1000,32,0.177,1.848,2.024
1000,1000,1000,32,0.185,1.617,1.801
1000,1000,1000,32,0.150,1.758,1.908
1000,1000,1000,32,0.150,1.754,1.903
1000,1000,1000,32,0.164,1.691,1.856
1000,1000,1000,32,0.175,1.697,1.872
1000,1000,1000,32,0.170,1.993,2.163
1000,1000,1000,32,0.178,1.760,1.938
1000,1000,1000,32,0.164,1.751,1.914
1000,1000,1000,32,0.166,1.485,1.652
1000,1000,1000,32,0.172,1.628,1.799
1000,1000,1000,32,0.168,1.887,2.055
