A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
800,800,800,1,0.885,4.502,0.791,6.178
800,800,800,1,0.046,4.475,0.777,5.298
800,800,800,1,0.045,4.474,0.781,5.301
800,800,800,1,0.045,4.496,0.779,5.321
800,800,800,1,0.046,4.472,1.839,6.356
800,800,800,1,0.046,4.498,7.565,12.109
800,800,800,1,0.045,4.515,0.790,5.350
