A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1250,1250,1250,4,0.009,1.013,0.027,1.049
1250,1250,1250,4,0.009,1.119,0.014,1.143
1250,1250,1250,4,0.012,1.119,0.021,1.152
1250,1250,1250,4,0.012,1.120,0.021,1.153
1250,1250,1250,4,0.012,1.111,0.024,1.146
1250,1250,1250,4,0.012,1.103,0.023,1.138
1250,1250,1250,4,0.012,1.115,0.022,1.149
1250,1250,1250,4,0.012,1.108,0.024,1.144
1250,1250,1250,4,0.010,1.121,0.017,1.148
1250,1250,1250,4,0.010,1.108,0.016,1.134
1250,1250,1250,4,0.012,1.100,0.022,1.134
1250,1250,1250,4,0.010,1.113,0.016,1.138
1250,1250,1250,4,0.012,1.107,0.030,1.148
1250,1250,1250,4,0.012,1.109,0.017,1.139
1250,1250,1250,4,0.023,1.092,0.017,1.132
