NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,5,16,0.003570,0.091323,0.094893,0.438,0.096,0.000,457.01
1048576,1024,5,16,0.003272,0.096610,0.099882,0.427,0.101,0.011,434.32
1048576,1024,5,16,0.002759,0.087684,0.090443,0.402,0.092,0.011,450.04
1048576,1024,5,16,0.002719,0.094353,0.097072,0.421,0.098,0.013,442.54
1048576,1024,5,16,0.003026,0.100265,0.103291,0.479,0.104,0.011,469.65
1048576,1024,5,16,0.002837,0.090197,0.093034,0.278,0.094,0.150,455.41
1048576,1024,5,16,0.003337,0.097838,0.101175,0.501,0.102,0.000,489.21
