row,columns,threads,user,elapsed,sys,pCPU
10000,10000,4,0.42,0.21,0.38,377%
10000,10000,4,0.39,0.20,0.36,377%
10000,10000,4,0.39,0.20,0.37,376%
10000,10000,4,0.42,0.20,0.34,376%
10000,10000,4,0.40,0.20,0.35,376%
10000,10000,4,0.41,0.20,0.34,376%
10000,10000,4,0.36,0.20,0.39,378%
10000,10000,4,0.41,0.20,0.34,376%
10000,10000,4,0.39,0.20,0.37,377%
10000,10000,4,0.40,0.20,0.36,375%
10000,10000,4,0.43,0.20,0.33,376%
10000,10000,4,0.40,0.20,0.36,376%
10000,10000,4,0.33,0.20,0.42,377%
10000,10000,4,0.36,0.20,0.39,376%
10000,10000,4,0.37,0.20,0.39,376%
10000,10000,4,0.41,0.20,0.35,377%
10000,10000,4,0.42,0.20,0.33,377%
10000,10000,4,0.41,0.20,0.35,376%
10000,10000,4,0.39,0.20,0.37,375%
10000,10000,4,0.44,0.20,0.34,377%
10000,10000,4,0.44,0.20,0.32,377%
10000,10000,4,0.39,0.20,0.37,374%
10000,10000,4,0.39,0.20,0.37,376%
10000,10000,4,0.36,0.20,0.39,377%
10000,10000,4,0.41,0.20,0.34,377%
10000,10000,4,0.40,0.20,0.36,376%
10000,10000,4,0.39,0.20,0.37,376%
10000,10000,4,0.38,0.20,0.38,377%
10000,10000,4,0.37,0.20,0.38,376%
10000,10000,4,0.38,0.20,0.37,376%
10000,10000,4,0.39,0.20,0.36,376%
10000,10000,4,0.41,0.20,0.35,377%
10000,10000,4,0.37,0.20,0.39,376%
10000,10000,4,0.38,0.20,0.37,375%
10000,10000,4,0.37,0.20,0.38,376%
10000,10000,4,0.41,0.20,0.35,377%
10000,10000,4,0.37,0.20,0.38,376%
10000,10000,4,0.38,0.20,0.38,377%
10000,10000,4,0.36,0.20,0.39,376%
10000,10000,4,0.37,0.20,0.38,376%
10000,10000,4,0.40,0.20,0.36,377%
10000,10000,4,0.39,0.20,0.37,376%
10000,10000,4,0.38,0.20,0.37,377%
10000,10000,4,0.40,0.20,0.35,377%
10000,10000,4,0.37,0.20,0.38,377%
10000,10000,4,0.41,0.20,0.35,377%
10000,10000,4,0.38,0.20,0.38,376%
10000,10000,4,0.39,0.20,0.37,375%
10000,10000,4,0.41,0.20,0.34,375%
10000,10000,4,0.36,0.20,0.39,377%
10000,10000,4,0.40,0.20,0.35,377%
10000,10000,4,0.37,0.20,0.38,377%
10000,10000,4,0.38,0.20,0.36,376%
10000,10000,4,0.41,0.20,0.35,376%
10000,10000,4,0.40,0.20,0.36,376%
10000,10000,4,0.39,0.20,0.37,376%
10000,10000,4,0.43,0.20,0.33,375%
10000,10000,4,0.36,0.20,0.39,377%
10000,10000,4,0.38,0.20,0.37,377%
10000,10000,4,0.43,0.20,0.32,375%
10000,10000,4,0.41,0.20,0.35,377%
