row,columns,threads,user,elapsed,sys,pCPU
5000,5000,8,0.31,0.05,0.12,763%
5000,5000,8,0.23,0.04,0.12,786%
5000,5000,8,0.24,0.04,0.11,789%
5000,5000,8,0.24,0.04,0.13,775%
5000,5000,8,0.21,0.04,0.15,787%
5000,5000,8,0.25,0.04,0.12,777%
5000,5000,8,0.23,0.04,0.13,787%
5000,5000,8,0.24,0.04,0.13,771%
5000,5000,8,0.23,0.04,0.14,773%
5000,5000,8,0.24,0.04,0.14,787%
5000,5000,8,0.21,0.04,0.16,785%
5000,5000,8,0.23,0.04,0.14,775%
5000,5000,8,0.24,0.04,0.13,789%
5000,5000,8,0.24,0.04,0.13,781%
5000,5000,8,0.24,0.04,0.13,783%
5000,5000,8,0.23,0.04,0.14,773%
5000,5000,8,0.23,0.04,0.13,779%
5000,5000,8,0.24,0.04,0.12,777%
5000,5000,8,0.25,0.04,0.12,783%
5000,5000,8,0.25,0.05,0.13,774%
5000,5000,8,0.24,0.05,0.14,770%
5000,5000,8,0.27,0.04,0.11,787%
5000,5000,8,0.25,0.04,0.11,783%
5000,5000,8,0.25,0.04,0.12,767%
5000,5000,8,0.22,0.04,0.15,781%
5000,5000,8,0.25,0.04,0.13,785%
5000,5000,8,0.23,0.05,0.15,774%
5000,5000,8,0.23,0.04,0.15,783%
5000,5000,8,0.20,0.04,0.16,779%
5000,5000,8,0.25,0.04,0.12,777%
5000,5000,8,0.21,0.04,0.15,783%
5000,5000,8,0.24,0.04,0.14,779%
5000,5000,8,0.21,0.04,0.15,769%
5000,5000,8,0.22,0.04,0.15,785%
5000,5000,8,0.24,0.04,0.13,785%
5000,5000,8,0.21,0.04,0.16,779%
5000,5000,8,0.21,0.04,0.14,786%
5000,5000,8,0.19,0.04,0.17,778%
5000,5000,8,0.26,0.04,0.11,779%
5000,5000,8,0.23,0.04,0.14,787%
5000,5000,8,0.26,0.04,0.11,777%
5000,5000,8,0.24,0.04,0.13,787%
5000,5000,8,0.22,0.04,0.15,783%
5000,5000,8,0.23,0.04,0.14,769%
5000,5000,8,0.22,0.04,0.15,787%
5000,5000,8,0.24,0.04,0.13,785%
5000,5000,8,0.24,0.04,0.12,781%
5000,5000,8,0.24,0.04,0.13,781%
5000,5000,8,0.24,0.05,0.14,776%
5000,5000,8,0.26,0.05,0.12,778%
5000,5000,8,0.22,0.04,0.15,773%
5000,5000,8,0.25,0.05,0.13,772%
5000,5000,8,0.23,0.04,0.15,781%
5000,5000,8,0.21,0.04,0.16,773%
5000,5000,8,0.24,0.04,0.14,781%
5000,5000,8,0.25,0.04,0.12,783%
5000,5000,8,0.24,0.05,0.13,772%
5000,5000,8,0.24,0.04,0.13,773%
5000,5000,8,0.25,0.04,0.13,785%
5000,5000,8,0.22,0.04,0.15,787%
5000,5000,8,0.25,0.04,0.13,781%
5000,5000,8,0.22,0.04,0.16,787%
5000,5000,8,0.21,0.04,0.16,775%
5000,5000,8,0.21,0.04,0.15,787%
5000,5000,8,0.23,0.04,0.14,771%
5000,5000,8,0.23,0.04,0.12,782%
5000,5000,8,0.20,0.04,0.15,774%
5000,5000,8,0.22,0.04,0.14,778%
5000,5000,8,0.23,0.04,0.14,789%
5000,5000,8,0.23,0.04,0.14,775%
5000,5000,8,0.23,0.04,0.13,767%
5000,5000,8,0.26,0.04,0.10,781%
5000,5000,8,0.23,0.04,0.14,779%
5000,5000,8,0.20,0.04,0.17,767%
5000,5000,8,0.23,0.04,0.14,779%
5000,5000,8,0.23,0.04,0.14,773%
5000,5000,8,0.23,0.04,0.14,771%
5000,5000,8,0.23,0.04,0.14,785%
5000,5000,8,0.24,0.04,0.13,787%
5000,5000,8,0.23,0.04,0.14,773%
5000,5000,8,0.26,0.04,0.11,773%
5000,5000,8,0.25,0.04,0.12,789%
5000,5000,8,0.24,0.04,0.13,775%
5000,5000,8,0.21,0.04,0.16,773%
5000,5000,8,0.24,0.04,0.13,775%
5000,5000,8,0.25,0.05,0.13,774%
5000,5000,8,0.22,0.04,0.14,783%
5000,5000,8,0.24,0.04,0.13,779%
5000,5000,8,0.23,0.04,0.14,781%
5000,5000,8,0.24,0.04,0.13,785%
5000,5000,8,0.22,0.04,0.15,773%
5000,5000,8,0.23,0.04,0.14,779%
5000,5000,8,0.24,0.04,0.13,775%
5000,5000,8,0.24,0.04,0.13,781%
5000,5000,8,0.21,0.04,0.15,781%
5000,5000,8,0.26,0.04,0.11,781%
5000,5000,8,0.21,0.04,0.15,779%
5000,5000,8,0.23,0.04,0.14,773%
