A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
500,500,500,32,0.150,1.356,1.506
500,500,500,32,0.141,1.300,1.440
500,500,500,32,0.147,1.115,1.262
500,500,500,32,0.138,1.310,1.447
500,500,500,32,0.147,1.228,1.374
500,500,500,32,0.155,1.460,1.615
500,500,500,32,0.171,1.108,1.279
500,500,500,32,0.137,1.172,1.309
500,500,500,32,0.153,1.304,1.458
500,500,500,32,0.137,1.205,1.343
500,500,500,32,0.163,1.380,1.542
500,500,500,32,0.136,1.229,1.365
500,500,500,32,0.125,1.170,1.295
500,500,500,32,0.155,1.346,1.501
500,500,500,32,0.153,1.518,1.671
500,500,500,32,0.142,1.359,1.501
500,500,500,32,0.148,1.251,1.399
500,500,500,32,0.156,1.371,1.527
500,500,500,32,0.149,1.293,1.442
500,500,500,32,0.166,1.165,1.331
500,500,500,32,0.164,1.402,1.566
500,500,500,32,0.161,1.525,1.686
500,500,500,32,0.164,1.397,1.561
500,500,500,32,0.166,1.390,1.557
500,500,500,32,0.151,1.475,1.626
500,500,500,32,0.170,1.245,1.416
500,500,500,32,0.152,1.536,1.688
500,500,500,32,0.152,1.402,1.555
500,500,500,32,0.130,1.418,1.548
500,500,500,32,0.131,1.229,1.360
500,500,500,32,0.159,1.396,1.555
500,500,500,32,0.156,1.330,1.486
500,500,500,32,0.149,1.229,1.378
500,500,500,32,0.152,1.285,1.438
500,500,500,32,0.166,1.382,1.548
500,500,500,32,0.154,1.366,1.519
500,500,500,32,0.155,1.330,1.485
500,500,500,32,0.179,1.427,1.605
500,500,500,32,0.147,1.398,1.545
500,500,500,32,0.145,1.388,1.533
500,500,500,32,0.150,1.192,1.342
500,500,500,32,0.140,1.320,1.459
500,500,500,32,0.157,1.372,1.528
500,500,500,32,0.139,1.114,1.253
500,500,500,32,0.145,1.453,1.598
500,500,500,32,0.159,1.373,1.532
500,500,500,32,0.152,1.252,1.403
500,500,500,32,0.142,1.184,1.327
500,500,500,32,0.140,1.269,1.410
500,500,500,32,0.157,1.240,1.397
500,500,500,32,0.139,1.441,1.580
500,500,500,32,0.152,1.314,1.467
500,500,500,32,0.164,1.067,1.231
500,500,500,32,0.137,1.309,1.446
500,500,500,32,0.164,1.551,1.715
500,500,500,32,0.157,1.359,1.516
500,500,500,32,0.136,1.324,1.460
500,500,500,32,0.134,1.377,1.511
500,500,500,32,0.165,1.361,1.526
500,500,500,32,0.148,1.360,1.507
500,500,500,32,0.147,1.319,1.466
500,500,500,32,0.153,1.186,1.340
500,500,500,32,0.170,1.154,1.324
500,500,500,32,0.147,1.256,1.404
500,500,500,32,0.145,1.358,1.503
500,500,500,32,0.162,1.286,1.448
500,500,500,32,0.150,1.467,1.618
500,500,500,32,0.150,1.306,1.456
500,500,500,32,0.149,1.396,1.545
500,500,500,32,0.132,1.257,1.389
500,500,500,32,0.147,1.137,1.284
500,500,500,32,0.145,1.255,1.399
500,500,500,32,0.163,1.214,1.376
500,500,500,32,0.144,1.345,1.490
500,500,500,32,0.146,1.406,1.552
500,500,500,32,0.155,1.372,1.527
500,500,500,32,0.159,1.260,1.419
500,500,500,32,0.152,1.407,1.559
500,500,500,32,0.154,1.204,1.358
500,500,500,32,0.155,1.440,1.595
500,500,500,32,0.155,1.220,1.374
500,500,500,32,0.154,1.254,1.407
500,500,500,32,0.177,1.503,1.680
500,500,500,32,0.143,1.220,1.363
500,500,500,32,0.164,1.399,1.563
500,500,500,32,0.128,1.168,1.296
500,500,500,32,0.157,1.165,1.322
500,500,500,32,0.155,1.162,1.317
500,500,500,32,0.159,1.404,1.563
500,500,500,32,0.164,1.179,1.343
500,500,500,32,0.151,1.253,1.404
500,500,500,32,0.157,1.464,1.621
500,500,500,32,0.142,1.284,1.426
500,500,500,32,0.149,1.521,1.670
500,500,500,32,0.163,1.396,1.558
500,500,500,32,0.158,1.370,1.528
500,500,500,32,0.159,1.289,1.448
500,500,500,32,0.139,1.277,1.416
500,500,500,32,0.157,1.194,1.351
500,500,500,32,0.146,1.044,1.189
