A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
500,500,500,8,0.002,0.043,0.045
500,500,500,8,0.002,0.043,0.045
500,500,500,8,0.002,0.043,0.045
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.047,0.049
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.045,0.047
500,500,500,8,0.002,0.046,0.048
