row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
5000,5000,2,0.092149,0.041341,0.084,0.077,0.068,198.44
5000,5000,2,0.091932,0.045319,0.073,0.078,0.081,198.29
5000,5000,2,0.093697,0.041316,0.077,0.078,0.077,198.45
5000,5000,2,0.095441,0.041311,0.083,0.078,0.071,198.51
5000,5000,2,0.092665,0.045285,0.098,0.078,0.057,198.36
5000,5000,2,0.094538,0.041310,0.074,0.078,0.081,198.52
5000,5000,2,0.090104,0.040444,0.094,0.075,0.055,198.43
5000,5000,2,0.090807,0.040445,0.086,0.075,0.063,198.30
5000,5000,2,0.091421,0.040406,0.082,0.075,0.066,198.50
5000,5000,2,0.092228,0.041310,0.084,0.076,0.068,198.38
5000,5000,2,0.093104,0.041314,0.082,0.078,0.073,198.52
5000,5000,2,0.094662,0.041491,0.098,0.079,0.057,197.78
5000,5000,2,0.095040,0.041290,0.087,0.078,0.067,198.37
5000,5000,2,0.093068,0.041316,0.102,0.078,0.053,198.49
5000,5000,2,0.094904,0.041309,0.077,0.078,0.077,198.80
5000,5000,2,0.091035,0.040375,0.086,0.075,0.062,198.80
5000,5000,2,0.091891,0.040409,0.102,0.075,0.047,198.80
5000,5000,2,0.088701,0.044394,0.087,0.075,0.062,198.75
5000,5000,2,0.089534,0.040396,0.085,0.075,0.064,198.81
5000,5000,2,0.091693,0.045316,0.091,0.077,0.063,198.89
5000,5000,2,0.094665,0.041300,0.086,0.078,0.069,198.81
5000,5000,2,0.092248,0.045352,0.089,0.078,0.066,198.83
5000,5000,2,0.093940,0.041312,0.082,0.078,0.073,198.81
5000,5000,2,0.095715,0.041302,0.095,0.078,0.059,198.79
5000,5000,2,0.093124,0.045315,0.090,0.078,0.065,198.80
5000,5000,2,0.089040,0.040391,0.074,0.075,0.074,198.80
5000,5000,2,0.089953,0.040448,0.085,0.075,0.064,198.78
5000,5000,2,0.090867,0.040381,0.078,0.075,0.070,198.79
5000,5000,2,0.091786,0.040402,0.094,0.075,0.055,198.80
5000,5000,2,0.093528,0.041311,0.073,0.077,0.081,198.79
5000,5000,2,0.092369,0.045306,0.085,0.078,0.069,198.80
5000,5000,2,0.094278,0.041342,0.078,0.078,0.077,198.78
5000,5000,2,0.095554,0.041294,0.095,0.078,0.059,198.79
5000,5000,2,0.093158,0.045344,0.069,0.078,0.086,198.79
5000,5000,2,0.094607,0.041292,0.098,0.078,0.057,198.81
5000,5000,2,0.090799,0.040395,0.079,0.075,0.070,198.77
5000,5000,2,0.091396,0.040459,0.071,0.075,0.078,198.79
5000,5000,2,0.092189,0.040430,0.090,0.075,0.059,198.80
5000,5000,2,0.088919,0.045305,0.096,0.076,0.056,198.83
5000,5000,2,0.093972,0.041298,0.073,0.078,0.081,198.81
5000,5000,2,0.095385,0.041298,0.079,0.078,0.075,198.79
5000,5000,2,0.093381,0.041308,0.090,0.078,0.065,198.76
5000,5000,2,0.095035,0.041295,0.105,0.078,0.049,198.78
5000,5000,2,0.092931,0.045277,0.093,0.077,0.061,198.80
5000,5000,2,0.089368,0.040406,0.079,0.075,0.070,198.71
5000,5000,2,0.090319,0.040480,0.071,0.075,0.078,198.80
5000,5000,2,0.091329,0.040405,0.071,0.075,0.078,198.80
5000,5000,2,0.092030,0.040385,0.082,0.075,0.067,198.79
5000,5000,2,0.093811,0.041362,0.073,0.077,0.081,198.83
5000,5000,2,0.092812,0.045307,0.073,0.078,0.081,198.82
5000,5000,2,0.094819,0.041302,0.090,0.078,0.065,198.82
5000,5000,2,0.092311,0.045330,0.093,0.078,0.062,198.80
5000,5000,2,0.093966,0.041307,0.086,0.078,0.069,198.81
5000,5000,2,0.095765,0.041355,0.091,0.078,0.063,197.84
