row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
5000,5000,8,0.357989,0.057602,0.428,0.074,0.108,724.72
5000,5000,8,0.232549,0.091136,0.275,0.056,0.151,762.84
5000,5000,8,0.247091,0.064630,0.255,0.056,0.171,758.19
5000,5000,8,0.207211,0.065175,0.231,0.051,0.158,770.79
5000,5000,8,0.203087,0.063816,0.231,0.050,0.153,765.75
5000,5000,8,0.200468,0.066033,0.252,0.049,0.122,769.28
5000,5000,8,0.192221,0.085910,0.250,0.050,0.133,771.52
5000,5000,8,0.190174,0.091818,0.234,0.050,0.150,766.46
5000,5000,8,0.216516,0.064660,0.281,0.053,0.119,761.89
5000,5000,8,0.200975,0.064281,0.246,0.049,0.131,771.03
5000,5000,8,0.211560,0.064654,0.220,0.049,0.160,773.94
5000,5000,8,0.192642,0.089764,0.275,0.051,0.117,771.17
5000,5000,8,0.185323,0.091967,0.258,0.050,0.128,768.22
5000,5000,8,0.211163,0.064735,0.226,0.049,0.154,769.62
5000,5000,8,0.190320,0.091879,0.235,0.051,0.157,768.38
5000,5000,8,0.211793,0.064124,0.254,0.051,0.134,767.76
5000,5000,8,0.208445,0.064592,0.256,0.049,0.124,769.74
5000,5000,8,0.190037,0.089513,0.240,0.050,0.146,771.43
5000,5000,8,0.187410,0.091869,0.248,0.050,0.136,766.48
5000,5000,8,0.188511,0.064630,0.246,0.049,0.131,766.54
5000,5000,8,0.197348,0.092118,0.242,0.050,0.147,771.23
5000,5000,8,0.193837,0.063781,0.207,0.049,0.171,765.69
5000,5000,8,0.197034,0.064705,0.236,0.049,0.140,767.79
5000,5000,8,0.206903,0.063471,0.238,0.049,0.143,770.82
5000,5000,8,0.190222,0.086415,0.266,0.050,0.119,767.75
5000,5000,8,0.183552,0.092865,0.228,0.049,0.149,769.43
5000,5000,8,0.193472,0.092059,0.240,0.050,0.147,770.78
5000,5000,8,0.192557,0.091941,0.254,0.051,0.138,764.12
5000,5000,8,0.211555,0.064617,0.242,0.049,0.137,767.42
5000,5000,8,0.193619,0.088869,0.242,0.050,0.141,769.32
5000,5000,8,0.193849,0.091817,0.271,0.050,0.113,767.68
5000,5000,8,0.193300,0.064749,0.216,0.049,0.161,769.35
5000,5000,8,0.205622,0.062213,0.241,0.049,0.140,770.36
5000,5000,8,0.208422,0.063991,0.245,0.050,0.139,767.39
5000,5000,8,0.207437,0.064649,0.245,0.049,0.130,769.27
5000,5000,8,0.190960,0.091662,0.233,0.050,0.151,771.08
5000,5000,8,0.192910,0.091866,0.249,0.050,0.134,761.68
5000,5000,8,0.190982,0.064685,0.215,0.049,0.162,769.03
5000,5000,8,0.201426,0.063808,0.248,0.050,0.136,769.87
5000,5000,8,0.203923,0.063858,0.237,0.051,0.153,762.06
5000,5000,8,0.193447,0.093614,0.265,0.052,0.132,769.67
5000,5000,8,0.210344,0.064847,0.258,0.051,0.138,770.36
5000,5000,8,0.200361,0.088696,0.250,0.052,0.144,762.02
5000,5000,8,0.190984,0.062422,0.230,0.049,0.146,768.29
5000,5000,8,0.198238,0.063851,0.256,0.050,0.126,769.81
5000,5000,8,0.202178,0.062686,0.257,0.050,0.124,767.30
5000,5000,8,0.205298,0.064682,0.265,0.049,0.112,765.83
5000,5000,8,0.211569,0.064641,0.264,0.049,0.116,770.19
5000,5000,8,0.192631,0.091168,0.264,0.050,0.122,771.24
5000,5000,8,0.194013,0.092240,0.282,0.051,0.107,768.21
5000,5000,8,0.190147,0.091498,0.262,0.050,0.119,766.29
5000,5000,8,0.195627,0.092292,0.233,0.050,0.154,770.94
5000,5000,8,0.195489,0.092028,0.248,0.051,0.139,765.42
5000,5000,8,0.192329,0.092723,0.264,0.050,0.121,770.03
5000,5000,8,0.195167,0.092319,0.249,0.050,0.138,771.30
5000,5000,8,0.194600,0.091873,0.253,0.051,0.134,766.24
5000,5000,8,0.191941,0.064664,0.246,0.050,0.134,767.30
5000,5000,8,0.198020,0.064827,0.232,0.050,0.155,770.92
5000,5000,8,0.197443,0.063668,0.206,0.050,0.174,767.73
5000,5000,8,0.200702,0.064676,0.251,0.050,0.133,770.59
5000,5000,8,0.202845,0.092568,0.230,0.053,0.178,769.65
5000,5000,8,0.207277,0.065116,0.228,0.052,0.170,769.81
5000,5000,8,0.195512,0.066204,0.215,0.049,0.163,770.39
5000,5000,8,0.201506,0.066078,0.237,0.049,0.138,769.73
5000,5000,8,0.214292,0.091483,0.286,0.053,0.121,767.35
5000,5000,8,0.219718,0.064559,0.282,0.053,0.123,764.15
5000,5000,8,0.201922,0.067227,0.232,0.050,0.154,771.46
5000,5000,8,0.202630,0.092142,0.248,0.052,0.149,768.03
5000,5000,8,0.221183,0.064706,0.272,0.051,0.122,770.55
5000,5000,8,0.187671,0.092431,0.232,0.051,0.157,768.63
5000,5000,8,0.212066,0.064452,0.288,0.053,0.115,766.68
5000,5000,8,0.194970,0.092657,0.251,0.051,0.143,768.37
5000,5000,8,0.215866,0.064566,0.258,0.050,0.131,772.29
5000,5000,8,0.189698,0.091178,0.226,0.052,0.175,768.80
5000,5000,8,0.198906,0.065340,0.243,0.049,0.133,770.01
5000,5000,8,0.185304,0.087065,0.238,0.049,0.136,770.67
5000,5000,8,0.192148,0.092767,0.231,0.050,0.154,770.13
5000,5000,8,0.195780,0.092383,0.268,0.050,0.119,769.95
5000,5000,8,0.195502,0.064046,0.239,0.051,0.150,767.14
5000,5000,8,0.189060,0.064655,0.224,0.049,0.150,767.98
5000,5000,8,0.201719,0.063867,0.238,0.050,0.145,770.10
5000,5000,8,0.205121,0.064138,0.250,0.050,0.135,767.92
5000,5000,8,0.203277,0.064752,0.235,0.050,0.146,767.57
5000,5000,8,0.209205,0.063588,0.265,0.050,0.120,770.93
5000,5000,8,0.182628,0.091917,0.223,0.050,0.158,767.62
5000,5000,8,0.185314,0.067593,0.207,0.049,0.168,769.89
5000,5000,8,0.197118,0.065083,0.235,0.050,0.147,770.60
5000,5000,8,0.199056,0.069171,0.246,0.050,0.137,767.33
5000,5000,8,0.199147,0.064625,0.208,0.048,0.165,769.55
5000,5000,8,0.243048,0.062056,0.286,0.056,0.139,760.75
5000,5000,8,0.200708,0.064333,0.241,0.049,0.134,771.42
5000,5000,8,0.211859,0.067265,0.241,0.052,0.156,766.64
5000,5000,8,0.201169,0.064255,0.224,0.050,0.158,770.31
5000,5000,8,0.205940,0.066289,0.268,0.050,0.118,771.64
5000,5000,8,0.208031,0.092115,0.264,0.052,0.138,768.94
5000,5000,8,0.192224,0.067507,0.240,0.049,0.140,770.25
5000,5000,8,0.257197,0.065002,0.294,0.057,0.139,763.86
5000,5000,8,0.209264,0.064488,0.232,0.049,0.146,770.74
5000,5000,8,0.190317,0.064697,0.233,0.049,0.144,773.34
5000,5000,8,0.201594,0.062039,0.230,0.049,0.151,771.24
5000,5000,8,0.204539,0.064126,0.245,0.050,0.139,767.28
5000,5000,8,0.204795,0.064617,0.229,0.049,0.146,767.22
5000,5000,8,0.189092,0.091358,0.234,0.050,0.149,769.75
5000,5000,8,0.192137,0.091781,0.236,0.050,0.147,767.77
5000,5000,8,0.195263,0.063888,0.209,0.049,0.172,769.64
