NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
524288,724,5,16,0.004963,0.072546,0.072546,0.336,0.079,0.024,458.29
524288,724,5,16,0.001655,0.045128,0.045128,0.188,0.048,0.000,392.00
524288,724,5,16,0.001697,0.047296,0.047296,0.172,0.050,0.010,361.64
524288,724,5,16,0.001512,0.047639,0.047639,0.178,0.050,0.008,368.00
524288,724,5,16,0.001315,0.043440,0.043440,0.131,0.046,0.048,389.43
524288,724,5,16,0.001417,0.048037,0.048037,0.182,0.051,0.000,358.94
524288,724,5,16,0.001559,0.053111,0.053111,0.184,0.056,0.010,348.28
524288,724,5,16,0.001464,0.049652,0.049652,0.177,0.052,0.009,355.23
524288,724,5,16,0.001336,0.046417,0.046417,0.182,0.049,0.000,372.47
524288,724,5,16,0.001422,0.151165,0.151165,0.705,0.154,0.024,472.25
