NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
524288,724,5,0,0.005252,0.081259,0.081259,0.088,0.087,0.000,100.04
524288,724,5,0,0.003721,0.075906,0.075906,0.081,0.080,0.000,100.07
524288,724,5,0,0.003702,0.076334,0.076334,0.081,0.081,0.000,100.05
524288,724,5,0,0.003701,0.075998,0.075998,0.073,0.081,0.008,100.07
524288,724,5,0,0.003735,0.078374,0.078374,0.083,0.083,0.000,100.06
524288,724,5,0,0.003739,0.075598,0.075598,0.080,0.080,0.000,100.07
524288,724,5,0,0.003742,0.076044,0.076044,0.081,0.081,0.000,100.07
524288,724,5,0,0.003801,0.076576,0.076576,0.081,0.081,0.000,100.07
524288,724,5,0,0.003733,0.076437,0.076437,0.081,0.081,0.000,100.07
524288,724,5,0,0.003732,0.076247,0.076247,0.081,0.081,0.000,100.06
