A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1000,1000,1000,2,0.005,0.774,0.005,0.784
1000,1000,1000,2,0.006,0.850,0.006,0.861
1000,1000,1000,2,0.006,0.853,0.009,0.867
1000,1000,1000,2,0.006,0.852,0.007,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.853,0.006,0.865
1000,1000,1000,2,0.006,0.845,0.007,0.857
1000,1000,1000,2,0.006,0.853,0.006,0.864
1000,1000,1000,2,0.006,0.844,0.006,0.856
1000,1000,1000,2,0.006,0.854,0.008,0.868
