A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
500,500,500,4,0.001,0.246,0.000,0.247
500,500,500,4,0.001,0.264,0.000,0.265
500,500,500,4,0.001,0.272,0.000,0.272
500,500,500,4,0.001,0.280,0.000,0.281
500,500,500,4,0.001,0.272,0.000,0.273
500,500,500,4,0.001,0.277,0.000,0.277
500,500,500,4,0.001,0.280,0.000,0.281
500,500,500,4,0.001,0.278,0.000,0.278
500,500,500,4,0.001,0.287,0.000,0.288
500,500,500,4,0.001,0.278,0.000,0.279
500,500,500,4,0.001,0.290,0.000,0.291
500,500,500,4,0.001,0.279,0.000,0.280
500,500,500,4,0.001,0.298,0.000,0.298
500,500,500,4,0.001,0.266,0.000,0.267
500,500,500,4,0.001,0.294,0.000,0.295
