A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1500,1500,1500,32,0.291,3.301,3.592
1500,1500,1500,32,0.304,3.386,3.689
1500,1500,1500,32,0.256,3.256,3.512
1500,1500,1500,32,0.303,3.364,3.666
1500,1500,1500,32,0.287,3.140,3.427
1500,1500,1500,32,0.269,3.236,3.504
1500,1500,1500,32,0.285,3.348,3.634
1500,1500,1500,32,0.258,3.126,3.384
1500,1500,1500,32,0.286,3.352,3.638
1500,1500,1500,32,0.295,3.273,3.568
1500,1500,1500,32,0.298,3.151,3.449
1500,1500,1500,32,0.299,3.134,3.433
1500,1500,1500,32,0.336,3.453,3.789
1500,1500,1500,32,0.342,3.221,3.563
1500,1500,1500,32,0.242,3.152,3.394
1500,1500,1500,32,0.281,3.277,3.558
1500,1500,1500,32,0.233,3.165,3.399
1500,1500,1500,32,0.285,3.300,3.585
1500,1500,1500,32,0.257,3.238,3.495
1500,1500,1500,32,0.287,3.404,3.690
1500,1500,1500,32,0.261,3.202,3.462
1500,1500,1500,32,0.319,3.357,3.675
1500,1500,1500,32,0.285,3.228,3.513
1500,1500,1500,32,0.291,3.261,3.552
1500,1500,1500,32,0.285,3.346,3.631
1500,1500,1500,32,0.292,3.046,3.338
1500,1500,1500,32,0.303,3.415,3.718
1500,1500,1500,32,0.285,3.291,3.576
1500,1500,1500,32,0.293,3.218,3.511
1500,1500,1500,32,0.246,3.194,3.440
1500,1500,1500,32,0.251,3.205,3.456
1500,1500,1500,32,0.271,3.272,3.543
1500,1500,1500,32,0.320,3.282,3.602
1500,1500,1500,32,0.291,3.165,3.456
1500,1500,1500,32,0.258,3.390,3.648
1500,1500,1500,32,0.293,3.298,3.591
1500,1500,1500,32,0.255,3.151,3.407
1500,1500,1500,32,0.321,3.244,3.565
1500,1500,1500,32,0.289,3.028,3.317
1500,1500,1500,32,0.266,3.164,3.431
1500,1500,1500,32,0.279,3.261,3.540
1500,1500,1500,32,0.246,3.316,3.562
1500,1500,1500,32,0.269,3.128,3.397
1500,1500,1500,32,0.256,3.321,3.576
1500,1500,1500,32,0.293,3.272,3.565
1500,1500,1500,32,0.255,3.176,3.431
1500,1500,1500,32,0.280,3.310,3.590
1500,1500,1500,32,0.286,3.322,3.608
1500,1500,1500,32,0.291,3.210,3.501
1500,1500,1500,32,0.266,3.202,3.468
1500,1500,1500,32,0.281,3.314,3.595
1500,1500,1500,32,0.260,3.257,3.516
1500,1500,1500,32,0.255,3.373,3.629
1500,1500,1500,32,0.284,3.389,3.673
1500,1500,1500,32,0.330,3.469,3.799
1500,1500,1500,32,0.270,3.387,3.658
1500,1500,1500,32,0.291,3.387,3.678
1500,1500,1500,32,0.298,3.307,3.605
1500,1500,1500,32,0.283,3.153,3.436
1500,1500,1500,32,0.256,3.403,3.659
1500,1500,1500,32,0.284,3.158,3.441
1500,1500,1500,32,0.267,3.197,3.464
1500,1500,1500,32,0.285,3.353,3.638
1500,1500,1500,32,0.291,3.155,3.446
1500,1500,1500,32,0.331,3.272,3.602
1500,1500,1500,32,0.279,3.373,3.652
1500,1500,1500,32,0.283,3.197,3.480
1500,1500,1500,32,0.256,3.239,3.494
1500,1500,1500,32,0.290,3.349,3.640
1500,1500,1500,32,0.353,3.393,3.745
1500,1500,1500,32,0.296,3.434,3.730
1500,1500,1500,32,0.249,3.225,3.474
1500,1500,1500,32,0.275,3.280,3.555
1500,1500,1500,32,0.262,3.285,3.547
1500,1500,1500,32,0.294,3.189,3.483
1500,1500,1500,32,0.288,3.327,3.614
1500,1500,1500,32,0.326,3.076,3.402
1500,1500,1500,32,0.245,3.239,3.484
1500,1500,1500,32,0.258,3.327,3.585
1500,1500,1500,32,0.310,3.307,3.617
1500,1500,1500,32,0.331,3.514,3.844
1500,1500,1500,32,0.299,3.454,3.753
1500,1500,1500,32,0.300,3.346,3.646
1500,1500,1500,32,0.304,3.488,3.792
1500,1500,1500,32,0.291,3.295,3.586
1500,1500,1500,32,0.293,3.368,3.662
1500,1500,1500,32,0.299,3.268,3.567
1500,1500,1500,32,0.354,3.320,3.674
1500,1500,1500,32,0.290,3.288,3.578
1500,1500,1500,32,0.320,3.017,3.337
1500,1500,1500,32,0.297,3.348,3.645
1500,1500,1500,32,0.280,3.189,3.469
1500,1500,1500,32,0.229,3.080,3.309
1500,1500,1500,32,0.313,3.141,3.455
1500,1500,1500,32,0.266,3.256,3.522
1500,1500,1500,32,0.295,3.227,3.522
1500,1500,1500,32,0.323,3.408,3.731
1500,1500,1500,32,0.337,3.176,3.513
1500,1500,1500,32,0.317,3.298,3.615
1500,1500,1500,32,0.269,3.265,3.535
