NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
524288,1024,16,8,0.024303,0.082928,0.082928,1.181,0.551,0.746,349.77
524288,1024,16,8,0.006753,0.058986,0.058986,0.560,0.443,0.540,248.29
524288,1024,16,8,0.024177,0.087870,0.087870,1.133,0.536,0.667,335.60
524288,1024,16,8,0.027045,0.089417,0.089417,1.124,0.543,0.718,339.31
524288,1024,16,8,0.027141,0.089781,0.089781,1.118,0.533,0.686,338.68
524288,1024,16,8,0.027082,0.088043,0.088043,1.138,0.532,0.659,337.98
524288,1024,16,8,0.027206,0.086856,0.086856,1.111,0.539,0.717,339.44
524288,1024,16,8,0.006749,0.111351,0.111351,0.988,0.484,0.495,306.14
524288,1024,16,8,0.027144,0.091052,0.091052,1.182,0.560,0.796,352.91
524288,1024,16,8,0.027118,0.092396,0.092396,1.205,0.539,0.659,345.74
