NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
524288,1024,16,4,0.007379,0.060074,0.060074,0.280,0.420,0.131,97.80
524288,1024,16,4,0.027540,0.095294,0.095294,0.547,0.507,0.199,147.04
524288,1024,16,4,0.018738,0.094466,0.094466,0.532,0.480,0.184,149.30
524288,1024,16,4,0.018851,0.115859,0.115859,0.632,0.515,0.112,144.46
524288,1024,16,4,0.018945,0.113993,0.113993,0.615,0.509,0.239,167.79
524288,1024,16,4,0.007565,0.057179,0.057179,0.299,0.119,0.118,350.24
524288,1024,16,4,0.007627,0.096882,0.096882,0.449,0.433,0.120,131.31
524288,1024,16,4,0.018955,0.102366,0.102366,0.548,0.490,0.217,156.05
524288,1024,16,4,0.018817,0.103427,0.103427,0.580,0.484,0.164,153.49
524288,1024,16,4,0.018842,0.092464,0.092464,0.521,0.472,0.185,149.63
