NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,10,1,0.011518,0.318575,0.318575,0.331,0.331,0.000,100.01
1048576,1024,10,1,0.011171,0.325335,0.325335,0.330,0.338,0.008,100.01
1048576,1024,10,1,0.011269,0.325003,0.325003,0.338,0.337,0.000,100.01
1048576,1024,10,1,0.011179,0.325155,0.325155,0.329,0.337,0.008,100.01
1048576,1024,10,1,0.011227,0.327447,0.327447,0.336,0.340,0.004,100.01
1048576,1024,10,1,0.011175,0.324215,0.324215,0.333,0.337,0.004,100.01
1048576,1024,10,1,0.011191,0.324049,0.324049,0.332,0.336,0.004,100.01
1048576,1024,10,1,0.011258,0.338596,0.338596,0.343,0.351,0.008,100.01
1048576,1024,10,1,0.011220,0.340530,0.340530,0.345,0.353,0.008,100.01
1048576,1024,10,1,0.011196,0.318687,0.318687,0.327,0.331,0.004,100.01
