NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,10,16,0.002589,0.128401,0.128401,0.562,0.132,0.015,435.72
1048576,1024,10,16,0.002869,0.135691,0.135691,0.609,0.140,0.012,443.85
1048576,1024,10,16,0.002985,0.128251,0.128251,0.598,0.133,0.000,450.68
1048576,1024,10,16,0.003053,0.127395,0.127395,0.588,0.132,0.004,449.45
1048576,1024,10,16,0.003068,0.128236,0.128236,0.573,0.133,0.013,441.38
1048576,1024,10,16,0.003366,0.127477,0.127477,0.576,0.132,0.009,442.49
1048576,1024,10,16,0.003025,0.130608,0.130608,0.566,0.135,0.008,425.27
1048576,1024,10,16,0.003018,0.127079,0.127079,0.589,0.132,0.010,455.06
1048576,1024,10,16,0.002676,0.126360,0.126360,0.592,0.130,0.009,460.97
1048576,1024,10,16,0.003422,0.136708,0.136708,0.610,0.142,0.016,441.93
