NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,10,4,0.004576,0.151002,0.151002,0.579,0.157,0.004,372.23
1048576,1024,10,4,0.004572,0.167905,0.167905,0.634,0.174,0.008,369.39
1048576,1024,10,4,0.004540,0.168041,0.168041,0.638,0.174,0.004,369.34
1048576,1024,10,4,0.004555,0.139443,0.139443,0.529,0.145,0.008,370.03
1048576,1024,10,4,0.004556,0.130914,0.130914,0.499,0.137,0.004,367.53
1048576,1024,10,4,0.004569,0.130062,0.130062,0.491,0.136,0.008,367.17
1048576,1024,10,4,0.004564,0.156585,0.156585,0.601,0.162,0.004,372.65
1048576,1024,10,4,0.004562,0.140500,0.140500,0.537,0.146,0.004,369.71
1048576,1024,10,4,0.004574,0.144361,0.144361,0.556,0.150,0.000,370.15
1048576,1024,10,4,0.004527,0.162151,0.162151,0.615,0.168,0.012,373.63
