NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,10,2,0.005768,0.182766,0.182766,0.354,0.190,0.012,192.78
1048576,1024,10,2,0.005676,0.181925,0.181925,0.364,0.189,0.000,192.72
1048576,1024,10,2,0.005666,0.182174,0.182174,0.364,0.189,0.000,192.73
1048576,1024,10,2,0.005673,0.184275,0.184275,0.367,0.191,0.000,192.06
1048576,1024,10,2,0.007022,0.199243,0.199243,0.391,0.208,0.008,192.08
1048576,1024,10,2,0.007029,0.201398,0.201398,0.401,0.210,0.004,193.00
1048576,1024,10,2,0.005961,0.189027,0.189027,0.378,0.196,0.000,192.60
1048576,1024,10,2,0.005707,0.188607,0.188607,0.373,0.196,0.004,192.56
1048576,1024,10,2,0.005690,0.189595,0.189595,0.370,0.196,0.008,192.62
1048576,1024,10,2,0.006074,0.190709,0.190709,0.381,0.198,0.000,192.61
