NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,2048,5,2,0.021565,0.795109,0.795109,1.496,0.820,0.020,184.79
4194304,2048,5,2,0.024163,0.829161,0.829161,1.565,0.857,0.024,185.34
4194304,2048,5,2,0.025170,0.839645,0.839645,1.596,0.869,0.016,185.57
4194304,2048,5,2,0.024739,0.880728,0.880728,1.655,0.909,0.028,185.13
4194304,2048,5,2,0.024211,0.864955,0.864955,1.628,0.893,0.024,184.94
4194304,2048,5,2,0.024198,0.837343,0.837343,1.573,0.865,0.032,185.46
4194304,2048,5,2,0.025082,0.854101,0.854101,1.620,0.883,0.020,185.80
4194304,2048,5,2,0.024473,0.837600,0.837600,1.567,0.866,0.036,185.09
4194304,2048,5,2,0.024720,0.835280,0.835280,1.586,0.864,0.016,185.45
4194304,2048,5,2,0.024455,0.842860,0.842860,1.591,0.871,0.024,185.40
4194304,2048,5,2,0.023964,0.840060,0.840060,1.584,0.868,0.024,185.30
4194304,2048,5,2,0.023957,0.837401,0.837401,1.578,0.865,0.024,185.18
4194304,2048,5,2,0.024345,0.864586,0.864586,1.630,0.893,0.020,184.78
4194304,2048,5,2,0.023968,0.839728,0.839728,1.570,0.868,0.036,185.12
4194304,2048,5,2,0.024060,0.851577,0.851577,1.600,0.879,0.032,185.59
4194304,2048,5,2,0.024100,0.843598,0.843598,1.588,0.871,0.024,185.02
4194304,2048,5,2,0.023940,0.845419,0.845419,1.598,0.873,0.020,185.30
4194304,2048,5,2,0.024148,0.848735,0.848735,1.607,0.877,0.020,185.59
4194304,2048,5,2,0.024137,0.845300,0.845300,1.592,0.873,0.028,185.50
4194304,2048,5,2,0.024090,0.844012,0.844012,1.585,0.872,0.032,185.42
4194304,2048,5,2,0.024150,0.848134,0.848134,1.603,0.876,0.020,185.30
4194304,2048,5,2,0.024063,0.840735,0.840735,1.581,0.869,0.028,185.21
4194304,2048,5,2,0.024080,0.837984,0.837984,1.587,0.866,0.016,185.19
4194304,2048,5,2,0.023952,0.837348,0.837348,1.583,0.865,0.020,185.24
4194304,2048,5,2,0.024131,0.856872,0.856872,1.621,0.885,0.016,184.97
4194304,2048,5,2,0.024020,0.835851,0.835851,1.564,0.864,0.036,185.32
4194304,2048,5,2,0.024078,0.840726,0.840726,1.578,0.869,0.028,184.93
4194304,2048,5,2,0.023996,0.838444,0.838444,1.578,0.866,0.024,184.91
4194304,2048,5,2,0.024048,0.842434,0.842434,1.582,0.870,0.032,185.41
4194304,2048,5,2,0.024158,0.839202,0.839202,1.583,0.867,0.024,185.32
4194304,2048,5,2,0.024175,0.854233,0.854233,1.611,0.882,0.020,184.95
4194304,2048,5,2,0.024200,0.843180,0.843180,1.597,0.871,0.016,185.17
4194304,2048,5,2,0.024193,0.864732,0.864732,1.614,0.893,0.036,184.88
4194304,2048,5,2,0.024180,0.837473,0.837473,1.578,0.865,0.024,185.14
4194304,2048,5,2,0.024063,0.895097,0.895097,1.688,0.923,0.024,185.52
4194304,2048,5,2,0.025466,0.874497,0.874497,1.638,0.904,0.040,185.60
4194304,2048,5,2,0.025375,0.850402,0.850402,1.616,0.880,0.016,185.55
4194304,2048,5,2,0.024439,0.852887,0.852887,1.608,0.881,0.024,185.16
4194304,2048,5,2,0.024185,0.832153,0.832153,1.570,0.860,0.024,185.31
4194304,2048,5,2,0.024137,0.870707,0.870707,1.632,0.899,0.028,184.78
4194304,2048,5,2,0.024160,0.839446,0.839446,1.573,0.867,0.028,184.58
4194304,2048,5,2,0.024113,0.848381,0.848381,1.591,0.876,0.028,184.76
4194304,2048,5,2,0.024151,0.828135,0.828135,1.554,0.856,0.032,185.27
4194304,2048,5,2,0.024167,0.847971,0.847971,1.607,0.876,0.016,185.24
4194304,2048,5,2,0.024194,0.844137,0.844137,1.603,0.872,0.012,185.22
4194304,2048,5,2,0.024170,0.846786,0.846786,1.591,0.875,0.024,184.62
4194304,2048,5,2,0.024030,0.850346,0.850346,1.596,0.878,0.028,185.00
4194304,2048,5,2,0.024057,0.848526,0.848526,1.608,0.876,0.016,185.31
4194304,2048,5,2,0.023979,0.838729,0.838729,1.578,0.867,0.024,184.96
4194304,2048,5,2,0.024013,0.853010,0.853010,1.610,0.881,0.016,184.58
4194304,2048,5,2,0.024009,0.847718,0.847718,1.598,0.876,0.020,184.85
4194304,2048,5,2,0.023991,0.867522,0.867522,1.625,0.895,0.028,184.65
4194304,2048,5,2,0.024031,0.837686,0.837686,1.579,0.866,0.024,185.17
4194304,2048,5,2,0.023974,0.837978,0.837978,1.580,0.866,0.024,185.28
4194304,2048,5,2,0.023992,0.844823,0.844823,1.595,0.873,0.020,185.05
4194304,2048,5,2,0.024154,0.839631,0.839631,1.578,0.868,0.024,184.69
4194304,2048,5,2,0.024044,0.832187,0.832187,1.565,0.860,0.028,185.29
4194304,2048,5,2,0.024057,0.850256,0.850256,1.592,0.878,0.032,184.91
4194304,2048,5,2,0.024047,0.854132,0.854132,1.611,0.882,0.024,185.34
4194304,2048,5,2,0.024077,0.833103,0.833103,1.582,0.861,0.012,185.12
4194304,2048,5,2,0.024028,0.831440,0.831440,1.568,0.859,0.024,185.25
4194304,2048,5,2,0.024106,0.831188,0.831188,1.572,0.859,0.020,185.34
4194304,2048,5,2,0.024039,0.833215,0.833215,1.582,0.861,0.012,185.10
4194304,2048,5,2,0.024096,0.832255,0.832255,1.574,0.860,0.020,185.31
4194304,2048,5,2,0.024095,0.844534,0.844534,1.585,0.873,0.028,184.92
4194304,2048,5,2,0.024666,0.859597,0.859597,1.623,0.888,0.024,185.42
4194304,2048,5,2,0.024405,0.831713,0.831713,1.574,0.860,0.020,185.33
4194304,2048,5,2,0.024680,0.830599,0.830599,1.576,0.859,0.016,185.35
4194304,2048,5,2,0.024177,0.831848,0.831848,1.573,0.860,0.020,185.29
4194304,2048,5,2,0.025075,0.858570,0.858570,1.628,0.887,0.016,185.27
4194304,2048,5,2,0.024142,0.831147,0.831147,1.572,0.859,0.020,185.29
4194304,2048,5,2,0.024115,0.830741,0.830741,1.571,0.859,0.020,185.33
4194304,2048,5,2,0.024155,0.838784,0.838784,1.583,0.867,0.024,185.42
4194304,2048,5,2,0.024210,0.835383,0.835383,1.571,0.863,0.028,185.15
4194304,2048,5,2,0.024151,0.841201,0.841201,1.595,0.869,0.016,185.37
4194304,2048,5,2,0.024183,0.833699,0.833699,1.569,0.862,0.028,185.29
4194304,2048,5,2,0.024001,0.841752,0.841752,1.596,0.870,0.016,185.41
4194304,2048,5,2,0.024178,0.836420,0.836420,1.569,0.865,0.032,185.23
4194304,2048,5,2,0.024070,0.834398,0.834398,1.578,0.862,0.020,185.36
4194304,2048,5,2,0.024093,0.845450,0.845450,1.604,0.873,0.016,185.51
4194304,2048,5,2,0.024111,0.831425,0.831425,1.564,0.859,0.028,185.22
4194304,2048,5,2,0.024083,0.848713,0.848713,1.600,0.877,0.024,185.23
4194304,2048,5,2,0.024060,0.829793,0.829793,1.562,0.858,0.028,185.36
4194304,2048,5,2,0.024169,0.845103,0.845103,1.586,0.873,0.032,185.29
4194304,2048,5,2,0.024084,0.847073,0.847073,1.613,0.875,0.008,185.24
4194304,2048,5,2,0.024059,0.863216,0.863216,1.627,0.891,0.020,184.84
4194304,2048,5,2,0.024138,0.835001,0.835001,1.569,0.863,0.028,185.05
4194304,2048,5,2,0.024123,0.827500,0.827500,1.557,0.855,0.028,185.30
4194304,2048,5,2,0.024009,0.836972,0.836972,1.585,0.865,0.016,185.15
4194304,2048,5,2,0.024630,0.849152,0.849152,1.588,0.878,0.036,185.01
4194304,2048,5,2,0.024653,0.845894,0.845894,1.608,0.874,0.012,185.34
4194304,2048,5,2,0.024361,0.848808,0.848808,1.598,0.877,0.028,185.35
4194304,2048,5,2,0.024017,0.848854,0.848854,1.616,0.877,0.008,185.26
