NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,2048,5,16,0.013286,0.780300,0.780300,3.939,0.798,0.025,496.78
4194304,2048,5,16,0.013019,0.771221,0.771221,3.839,0.789,0.064,494.94
4194304,2048,5,16,0.011591,0.756315,0.756315,3.859,0.772,0.036,504.32
4194304,2048,5,16,0.012786,0.764365,0.764365,3.807,0.782,0.053,493.84
4194304,2048,5,16,0.011801,0.754708,0.754708,3.838,0.771,0.033,502.09
4194304,2048,5,16,0.011570,0.770132,0.770132,3.873,0.786,0.036,497.44
4194304,2048,5,16,0.012413,0.792978,0.792978,3.899,0.810,0.040,486.55
4194304,2048,5,16,0.011139,0.755603,0.755603,3.791,0.771,0.024,494.78
4194304,2048,5,16,0.011499,0.759532,0.759532,3.821,0.775,0.055,499.87
4194304,2048,5,16,0.011641,0.792598,0.792598,3.795,0.808,0.087,480.11
4194304,2048,5,16,0.011100,0.756857,0.756857,3.803,0.772,0.047,498.64
4194304,2048,5,16,0.012834,0.774641,0.774641,3.812,0.792,0.064,489.52
4194304,2048,5,16,0.011444,0.787323,0.787323,3.745,0.803,0.044,471.92
4194304,2048,5,16,0.010965,0.757073,0.757073,3.825,0.772,0.024,498.43
4194304,2048,5,16,0.011719,0.759731,0.759731,3.840,0.776,0.044,500.56
4194304,2048,5,16,0.011638,0.762687,0.762687,3.841,0.779,0.040,498.42
4194304,2048,5,16,0.011614,0.769153,0.769153,3.719,0.785,0.060,481.39
4194304,2048,5,16,0.012351,0.767989,0.767989,3.861,0.785,0.036,496.60
4194304,2048,5,16,0.011611,0.763788,0.763788,3.849,0.780,0.052,500.20
4194304,2048,5,16,0.012167,0.754653,0.754653,3.816,0.771,0.052,501.65
4194304,2048,5,16,0.011395,0.756147,0.756147,3.768,0.772,0.052,494.89
4194304,2048,5,16,0.011591,0.784161,0.784161,3.909,0.800,0.045,494.14
4194304,2048,5,16,0.012488,0.774636,0.774636,3.872,0.792,0.048,495.33
4194304,2048,5,16,0.012078,0.762015,0.762015,3.844,0.778,0.060,501.63
4194304,2048,5,16,0.013633,0.764233,0.764233,3.875,0.782,0.024,498.45
4194304,2048,5,16,0.012831,0.761091,0.761091,3.823,0.778,0.024,494.37
4194304,2048,5,16,0.012167,0.776296,0.776296,3.912,0.793,0.020,496.05
4194304,2048,5,16,0.011462,0.769072,0.769072,3.822,0.785,0.067,495.64
4194304,2048,5,16,0.011584,0.760277,0.760277,3.861,0.776,0.032,501.52
4194304,2048,5,16,0.011751,0.764929,0.764929,3.870,0.781,0.032,499.65
4194304,2048,5,16,0.011676,0.779807,0.779807,3.918,0.796,0.028,495.96
4194304,2048,5,16,0.011345,0.775891,0.775891,3.848,0.792,0.068,494.79
4194304,2048,5,16,0.012895,0.754069,0.754069,3.796,0.771,0.044,497.82
4194304,2048,5,16,0.012606,0.758731,0.758731,3.835,0.776,0.057,501.67
4194304,2048,5,16,0.011382,0.761910,0.761910,3.824,0.778,0.048,497.92
4194304,2048,5,16,0.011667,0.761781,0.761781,3.873,0.778,0.036,502.65
4194304,2048,5,16,0.011399,0.759203,0.759203,3.819,0.775,0.036,497.47
4194304,2048,5,16,0.011518,0.759727,0.759727,3.850,0.776,0.056,503.66
4194304,2048,5,16,0.012971,0.754588,0.754588,3.821,0.772,0.045,500.80
4194304,2048,5,16,0.011274,0.761823,0.761823,3.879,0.778,0.028,502.54
4194304,2048,5,16,0.011612,0.763440,0.763440,3.849,0.779,0.072,503.11
4194304,2048,5,16,0.012334,0.755318,0.755318,3.829,0.772,0.048,502.14
4194304,2048,5,16,0.011814,0.762164,0.762164,3.905,0.778,0.020,504.29
4194304,2048,5,16,0.013209,0.768115,0.768115,3.871,0.786,0.044,498.42
4194304,2048,5,16,0.012854,0.773364,0.773364,3.899,0.791,0.036,497.85
4194304,2048,5,16,0.011522,0.779825,0.779825,3.902,0.796,0.061,497.94
4194304,2048,5,16,0.012456,0.755200,0.755200,3.688,0.772,0.052,484.40
4194304,2048,5,16,0.013109,0.777040,0.777040,3.869,0.795,0.052,493.62
4194304,2048,5,16,0.011355,0.772194,0.772194,3.823,0.788,0.031,489.24
4194304,2048,5,16,0.013020,0.750599,0.750599,3.818,0.768,0.055,504.40
4194304,2048,5,16,0.011449,0.763920,0.763920,3.855,0.780,0.036,499.03
4194304,2048,5,16,0.011489,0.764774,0.764774,3.769,0.781,0.045,488.49
4194304,2048,5,16,0.011692,0.765782,0.765782,3.833,0.782,0.048,496.46
4194304,2048,5,16,0.011943,0.756631,0.756631,3.848,0.773,0.053,504.61
4194304,2048,5,16,0.011563,0.756456,0.756456,3.819,0.773,0.064,502.65
4194304,2048,5,16,0.011885,0.765901,0.765901,3.832,0.782,0.045,495.63
4194304,2048,5,16,0.012951,0.755162,0.755162,3.838,0.772,0.044,502.62
4194304,2048,5,16,0.012090,0.759918,0.759918,3.810,0.776,0.049,496.99
4194304,2048,5,16,0.011484,0.762923,0.762923,3.860,0.779,0.052,502.37
4194304,2048,5,16,0.011801,0.763181,0.763181,3.805,0.779,0.064,496.52
4194304,2048,5,16,0.011539,0.777964,0.777964,3.872,0.794,0.036,492.24
4194304,2048,5,16,0.011479,0.758127,0.758127,3.806,0.774,0.032,495.92
4194304,2048,5,16,0.011548,0.759184,0.759184,3.841,0.775,0.016,497.61
4194304,2048,5,16,0.012996,0.771589,0.771589,3.784,0.789,0.064,487.71
4194304,2048,5,16,0.011553,0.751926,0.751926,3.809,0.768,0.036,500.79
4194304,2048,5,16,0.011580,0.761320,0.761320,3.847,0.777,0.028,498.57
4194304,2048,5,16,0.012494,0.769205,0.769205,3.820,0.786,0.044,491.57
4194304,2048,5,16,0.013129,0.758408,0.758408,3.808,0.776,0.044,496.59
4194304,2048,5,16,0.012886,0.769514,0.769514,3.864,0.787,0.048,497.16
4194304,2048,5,16,0.011518,0.782290,0.782290,3.841,0.798,0.069,489.94
4194304,2048,5,16,0.011468,0.763003,0.763003,3.828,0.779,0.060,499.18
4194304,2048,5,16,0.011535,0.751764,0.751764,3.843,0.768,0.036,505.34
4194304,2048,5,16,0.011620,0.766052,0.766052,3.832,0.782,0.052,496.67
4194304,2048,5,16,0.011656,0.782870,0.782870,3.901,0.799,0.032,492.34
4194304,2048,5,16,0.011623,0.759525,0.759525,3.797,0.776,0.072,498.86
4194304,2048,5,16,0.011355,0.759119,0.759119,3.854,0.775,0.044,503.14
4194304,2048,5,16,0.012394,0.773544,0.773544,3.849,0.790,0.053,493.71
4194304,2048,5,16,0.011686,0.765980,0.765980,3.865,0.782,0.028,497.77
4194304,2048,5,16,0.011465,0.755654,0.755654,3.766,0.771,0.044,493.94
4194304,2048,5,16,0.012323,0.765462,0.765462,3.730,0.782,0.036,481.57
4194304,2048,5,16,0.011506,0.754921,0.754921,3.800,0.771,0.056,500.26
4194304,2048,5,16,0.012876,0.761034,0.761034,3.838,0.778,0.040,498.26
4194304,2048,5,16,0.011821,0.788983,0.788983,3.944,0.805,0.032,493.87
4194304,2048,5,16,0.011547,0.757905,0.757905,3.802,0.774,0.032,495.49
4194304,2048,5,16,0.012630,0.755252,0.755252,3.832,0.772,0.040,501.28
4194304,2048,5,16,0.014505,0.770521,0.770521,3.869,0.789,0.032,494.31
4194304,2048,5,16,0.011533,0.763874,0.763874,3.852,0.780,0.024,497.02
4194304,2048,5,16,0.011518,0.800063,0.800063,3.921,0.816,0.032,484.51
4194304,2048,5,16,0.011116,0.749941,0.749941,3.753,0.765,0.044,496.04
4194304,2048,5,16,0.014287,0.758745,0.758745,3.754,0.777,0.025,486.08
4194304,2048,5,16,0.011596,0.761129,0.761129,3.867,0.777,0.045,503.37
4194304,2048,5,16,0.011211,0.767027,0.767027,3.837,0.783,0.032,494.48
4194304,2048,5,16,0.011656,0.753864,0.753864,3.824,0.770,0.056,503.88
4194304,2048,5,16,0.012747,0.784960,0.784960,3.888,0.802,0.044,490.35
4194304,2048,5,16,0.011555,0.758347,0.758347,3.754,0.774,0.052,491.58
4194304,2048,5,16,0.012161,0.758397,0.758397,3.836,0.775,0.032,499.26
4194304,2048,5,16,0.011698,0.761853,0.761853,3.871,0.778,0.032,501.84
4194304,2048,5,16,0.011528,0.782439,0.782439,3.884,0.798,0.060,494.02
4194304,2048,5,16,0.011649,0.764535,0.764535,3.830,0.781,0.036,495.39
4194304,2048,5,16,0.011387,0.760471,0.760471,3.772,0.776,0.047,492.07
