NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,2048,5,4,0.018577,0.759400,0.759400,2.541,0.782,0.020,327.47
4194304,2048,5,4,0.020896,0.735136,0.735136,2.415,0.760,0.036,322.39
4194304,2048,5,4,0.020787,0.734927,0.734927,2.412,0.760,0.032,321.53
4194304,2048,5,4,0.020784,0.759945,0.759945,2.489,0.785,0.040,322.19
4194304,2048,5,4,0.020857,0.723813,0.723813,2.388,0.749,0.020,321.54
4194304,2048,5,4,0.021776,0.722325,0.722325,2.352,0.748,0.056,321.73
4194304,2048,5,4,0.021822,0.732941,0.732941,2.415,0.759,0.028,321.85
4194304,2048,5,4,0.020823,0.730397,0.730397,2.414,0.756,0.028,323.27
4194304,2048,5,4,0.019995,0.705498,0.705498,2.320,0.730,0.028,321.72
4194304,2048,5,4,0.021878,0.739920,0.739920,2.455,0.766,0.044,326.23
4194304,2048,5,4,0.020904,0.714187,0.714187,2.347,0.739,0.032,321.82
4194304,2048,5,4,0.021831,0.737621,0.737621,2.454,0.764,0.028,324.91
4194304,2048,5,4,0.020910,0.739561,0.739561,2.445,0.765,0.028,323.45
4194304,2048,5,4,0.021231,0.757473,0.757473,2.509,0.783,0.036,325.09
4194304,2048,5,4,0.021280,0.752453,0.752453,2.491,0.778,0.036,324.81
4194304,2048,5,4,0.021254,0.753960,0.753960,2.505,0.779,0.032,325.55
4194304,2048,5,4,0.020923,0.767316,0.767316,2.548,0.792,0.032,325.53
4194304,2048,5,4,0.020879,0.792010,0.792010,2.643,0.817,0.024,326.43
4194304,2048,5,4,0.020906,0.763153,0.763153,2.502,0.788,0.040,322.56
4194304,2048,5,4,0.020866,0.723577,0.723577,2.370,0.749,0.036,321.40
4194304,2048,5,4,0.020809,0.786626,0.786626,2.622,0.812,0.024,326.08
4194304,2048,5,4,0.020818,0.762097,0.762097,2.528,0.787,0.037,325.81
4194304,2048,5,4,0.021316,0.793125,0.793125,2.659,0.819,0.032,328.71
4194304,2048,5,4,0.021257,0.764812,0.764812,2.554,0.790,0.024,326.17
