NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,2048,5,1,0.039466,1.177907,1.177907,1.197,1.221,0.024,100.00
4194304,2048,5,1,0.039064,1.192208,1.192208,1.215,1.235,0.020,100.00
4194304,2048,5,1,0.040783,1.192443,1.192443,1.212,1.236,0.024,100.00
4194304,2048,5,1,0.039448,1.190820,1.190820,1.210,1.234,0.024,100.00
4194304,2048,5,1,0.040433,1.178645,1.178645,1.202,1.222,0.020,100.00
4194304,2048,5,1,0.040312,1.173580,1.173580,1.189,1.217,0.028,100.00
4194304,2048,5,1,0.040619,1.176726,1.176726,1.205,1.221,0.016,100.00
4194304,2048,5,1,0.040655,1.196427,1.196427,1.224,1.240,0.016,100.00
4194304,2048,5,1,0.040293,1.170036,1.170036,1.198,1.214,0.016,100.00
4194304,2048,5,1,0.040588,1.196807,1.196807,1.205,1.241,0.036,99.99
4194304,2048,5,1,0.040853,1.199054,1.199054,1.227,1.243,0.016,100.00
4194304,2048,5,1,0.040724,1.184828,1.184828,1.209,1.229,0.020,100.00
4194304,2048,5,1,0.040735,1.208429,1.208429,1.236,1.252,0.016,100.00
4194304,2048,5,1,0.039576,1.214308,1.214308,1.233,1.257,0.024,100.00
4194304,2048,5,1,0.040808,1.182391,1.182391,1.210,1.227,0.016,100.00
4194304,2048,5,1,0.040599,1.177749,1.177749,1.202,1.222,0.020,100.00
4194304,2048,5,1,0.040837,1.195558,1.195558,1.216,1.240,0.024,99.99
4194304,2048,5,1,0.040417,1.180539,1.180539,1.212,1.224,0.012,100.00
4194304,2048,5,1,0.040574,1.195023,1.195023,1.223,1.239,0.016,100.00
4194304,2048,5,1,0.039641,1.188158,1.188158,1.215,1.231,0.016,100.00
4194304,2048,5,1,0.040426,1.209056,1.209056,1.229,1.253,0.024,100.00
4194304,2048,5,1,0.039673,1.184500,1.184500,1.207,1.227,0.020,100.00
4194304,2048,5,1,0.040159,1.243648,1.243648,1.267,1.287,0.020,100.00
