NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
4194304,2048,5,0,0.055127,1.227363,1.227363,1.258,1.286,0.028,100.00
4194304,2048,5,0,0.040080,1.110136,1.110136,1.133,1.153,0.020,100.00
4194304,2048,5,0,0.037907,1.091529,1.091529,1.125,1.133,0.008,100.00
4194304,2048,5,0,0.039425,1.103105,1.103105,1.122,1.146,0.024,99.99
4194304,2048,5,0,0.039071,1.110080,1.110080,1.136,1.152,0.016,100.00
4194304,2048,5,0,0.039131,1.104150,1.104150,1.114,1.146,0.032,99.99
4194304,2048,5,0,0.039068,1.114627,1.114627,1.129,1.157,0.028,99.99
4194304,2048,5,0,0.039072,1.110483,1.110483,1.145,1.153,0.008,100.00
4194304,2048,5,0,0.039410,1.100188,1.100188,1.119,1.143,0.024,99.99
4194304,2048,5,0,0.038942,1.146007,1.146007,1.164,1.188,0.024,99.99
4194304,2048,5,0,0.038989,1.099068,1.099068,1.121,1.141,0.020,100.00
4194304,2048,5,0,0.038926,1.099824,1.099824,1.126,1.142,0.016,99.99
4194304,2048,5,0,0.039250,1.106859,1.106859,1.125,1.149,0.024,99.99
4194304,2048,5,0,0.039158,1.114189,1.114189,1.140,1.156,0.016,99.99
4194304,2048,5,0,0.039084,1.105141,1.105141,1.139,1.147,0.008,99.99
4194304,2048,5,0,0.038949,1.102230,1.102230,1.124,1.144,0.020,100.00
4194304,2048,5,0,0.039395,1.096139,1.096139,1.115,1.139,0.024,99.99
4194304,2048,5,0,0.038927,1.147178,1.147178,1.161,1.189,0.028,99.99
4194304,2048,5,0,0.039014,1.109875,1.109875,1.128,1.152,0.024,99.99
4194304,2048,5,0,0.039444,1.100185,1.100185,1.107,1.143,0.036,99.99
4194304,2048,5,0,0.039092,1.102747,1.102747,1.133,1.145,0.012,99.99
4194304,2048,5,0,0.039104,1.101639,1.101639,1.124,1.144,0.020,99.99
4194304,2048,5,0,0.039002,1.101757,1.101757,1.128,1.144,0.016,100.00
4194304,2048,5,0,0.039408,1.093239,1.093239,1.116,1.136,0.020,100.00
4194304,2048,5,0,0.038909,1.101957,1.101957,1.128,1.144,0.016,100.00
4194304,2048,5,0,0.039365,1.146684,1.146684,1.157,1.189,0.032,100.00
4194304,2048,5,0,0.041146,1.109796,1.109796,1.142,1.154,0.012,100.00
4194304,2048,5,0,0.039652,1.114319,1.114319,1.129,1.157,0.028,100.00
4194304,2048,5,0,0.039596,1.095894,1.095894,1.111,1.139,0.028,100.00
4194304,2048,5,0,0.039324,1.103897,1.103897,1.123,1.146,0.024,100.00
4194304,2048,5,0,0.039812,1.097743,1.097743,1.125,1.141,0.016,100.00
4194304,2048,5,0,0.039660,1.103917,1.103917,1.135,1.147,0.012,100.00
4194304,2048,5,0,0.039502,1.107356,1.107356,1.130,1.150,0.020,100.00
4194304,2048,5,0,0.039251,1.109167,1.109167,1.136,1.152,0.016,100.00
4194304,2048,5,0,0.038980,1.136789,1.136789,1.159,1.179,0.020,100.00
4194304,2048,5,0,0.039311,1.108878,1.108878,1.135,1.151,0.016,99.99
4194304,2048,5,0,0.039003,1.124800,1.124800,1.143,1.167,0.024,100.00
4194304,2048,5,0,0.039407,1.106626,1.106626,1.145,1.149,0.004,100.00
4194304,2048,5,0,0.039157,1.155517,1.155517,1.174,1.198,0.024,100.00
4194304,2048,5,0,0.038891,1.150849,1.150849,1.189,1.193,0.004,100.00
4194304,2048,5,0,0.038881,1.105147,1.105147,1.135,1.147,0.012,100.00
4194304,2048,5,0,0.039083,1.106277,1.106277,1.128,1.149,0.020,99.99
4194304,2048,5,0,0.039228,1.115545,1.115545,1.142,1.158,0.016,100.00
4194304,2048,5,0,0.038988,1.098623,1.098623,1.125,1.141,0.016,100.00
4194304,2048,5,0,0.039974,1.117042,1.117042,1.144,1.160,0.016,100.00
4194304,2048,5,0,0.040106,1.113201,1.113201,1.148,1.156,0.008,100.00
4194304,2048,5,0,0.039629,1.122077,1.122077,1.161,1.165,0.004,100.00
4194304,2048,5,0,0.039299,1.113584,1.113584,1.136,1.156,0.020,100.00
4194304,2048,5,0,0.039440,1.118552,1.118552,1.145,1.161,0.016,100.00
4194304,2048,5,0,0.039362,1.136385,1.136385,1.167,1.179,0.012,100.00
4194304,2048,5,0,0.038434,1.093762,1.093762,1.119,1.135,0.016,99.99
4194304,2048,5,0,0.039111,1.113242,1.113242,1.136,1.156,0.020,100.00
4194304,2048,5,0,0.038962,1.108901,1.108901,1.143,1.151,0.008,100.00
4194304,2048,5,0,0.039233,1.111631,1.111631,1.138,1.154,0.016,100.00
4194304,2048,5,0,0.039509,1.112253,1.112253,1.135,1.155,0.020,100.00
4194304,2048,5,0,0.039596,1.117525,1.117525,1.140,1.160,0.020,100.00
4194304,2048,5,0,0.039554,1.126537,1.126537,1.157,1.169,0.012,100.00
4194304,2048,5,0,0.039515,1.110648,1.110648,1.125,1.153,0.028,100.00
4194304,2048,5,0,0.039688,1.109242,1.109242,1.132,1.152,0.020,99.99
4194304,2048,5,0,0.039294,1.113726,1.113726,1.144,1.156,0.012,100.00
4194304,2048,5,0,0.039738,1.106189,1.106189,1.121,1.149,0.028,100.00
4194304,2048,5,0,0.039493,1.118339,1.118339,1.137,1.161,0.024,100.00
4194304,2048,5,0,0.038823,1.118607,1.118607,1.145,1.161,0.016,100.00
4194304,2048,5,0,0.039194,1.105253,1.105253,1.128,1.148,0.020,100.00
4194304,2048,5,0,0.038972,1.101307,1.101307,1.128,1.144,0.016,100.00
4194304,2048,5,0,0.039053,1.106447,1.106447,1.133,1.149,0.016,99.99
4194304,2048,5,0,0.038913,1.102949,1.102949,1.137,1.145,0.008,100.00
4194304,2048,5,0,0.039240,1.124121,1.124121,1.154,1.166,0.012,100.00
4194304,2048,5,0,0.038895,1.114075,1.114075,1.136,1.156,0.020,100.00
4194304,2048,5,0,0.038938,1.110459,1.110459,1.125,1.153,0.028,99.99
4194304,2048,5,0,0.039619,1.094850,1.094850,1.122,1.138,0.016,99.99
4194304,2048,5,0,0.039123,1.100772,1.100772,1.131,1.143,0.012,99.99
4194304,2048,5,0,0.039184,1.108654,1.108654,1.131,1.151,0.020,99.99
4194304,2048,5,0,0.039400,1.105555,1.105555,1.124,1.148,0.024,100.00
4194304,2048,5,0,0.039544,1.100082,1.100082,1.127,1.143,0.016,99.99
4194304,2048,5,0,0.039058,1.134965,1.134965,1.165,1.177,0.012,99.99
4194304,2048,5,0,0.038976,1.123421,1.123421,1.153,1.165,0.012,99.99
