row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
8000,8000,16,0.433142,0.173703,0.305,0.118,0.329,536.65
8000,8000,16,0.458647,0.174540,0.312,0.117,0.349,565.20
8000,8000,16,0.444684,0.168956,0.326,0.113,0.314,565.53
8000,8000,16,0.431169,0.175228,0.282,0.113,0.351,560.22
8000,8000,16,0.467496,0.175332,0.310,0.116,0.360,574.98
8000,8000,16,0.455100,0.169897,0.285,0.114,0.365,571.10
8000,8000,16,0.439196,0.165282,0.257,0.120,0.378,531.26
8000,8000,16,0.438368,0.172029,0.287,0.114,0.350,558.87
8000,8000,16,0.461532,0.169906,0.289,0.114,0.369,577.22
8000,8000,16,0.454986,0.169820,0.302,0.115,0.348,567.04
8000,8000,16,0.435273,0.171226,0.277,0.119,0.357,531.77
8000,8000,16,0.454476,0.173310,0.336,0.109,0.319,602.87
8000,8000,16,0.460275,0.177166,0.295,0.114,0.369,582.50
8000,8000,16,0.435033,0.171187,0.305,0.115,0.328,551.98
8000,8000,16,0.444248,0.170311,0.277,0.120,0.365,535.32
8000,8000,16,0.431864,0.170064,0.306,0.115,0.322,545.41
8000,8000,16,0.447101,0.175063,0.275,0.117,0.374,555.20
8000,8000,16,0.463960,0.174142,0.302,0.116,0.363,571.61
8000,8000,16,0.454825,0.176007,0.271,0.115,0.386,570.31
8000,8000,16,0.439137,0.172074,0.317,0.113,0.321,563.51
8000,8000,16,0.458837,0.172336,0.345,0.113,0.313,581.75
8000,8000,16,0.458430,0.172404,0.288,0.116,0.372,567.89
8000,8000,16,0.437199,0.175125,0.288,0.117,0.350,543.92
8000,8000,16,0.438017,0.172865,0.329,0.111,0.309,575.30
8000,8000,16,0.456208,0.172934,0.338,0.121,0.318,541.08
8000,8000,16,0.424342,0.171324,0.262,0.109,0.364,572.59
8000,8000,16,0.461869,0.173266,0.298,0.119,0.364,555.15
8000,8000,16,0.450515,0.168268,0.299,0.111,0.349,580.70
8000,8000,16,0.431130,0.173254,0.316,0.112,0.315,564.78
8000,8000,16,0.455105,0.170563,0.297,0.119,0.359,552.89
8000,8000,16,0.439071,0.170099,0.301,0.113,0.336,563.70
8000,8000,16,0.450363,0.169848,0.310,0.115,0.341,565.29
8000,8000,16,0.443744,0.173090,0.289,0.113,0.355,572.12
8000,8000,16,0.466012,0.168700,0.312,0.120,0.353,553.13
8000,8000,16,0.450036,0.170478,0.313,0.114,0.333,567.02
8000,8000,16,0.435016,0.173182,0.292,0.111,0.342,571.19
8000,8000,16,0.446534,0.174570,0.316,0.112,0.332,578.10
8000,8000,16,0.454841,0.175541,0.304,0.116,0.354,566.57
8000,8000,16,0.440224,0.173953,0.324,0.122,0.319,527.90
8000,8000,16,0.433971,0.170251,0.311,0.113,0.319,559.74
8000,8000,16,0.436776,0.175821,0.291,0.114,0.349,561.75
8000,8000,16,0.453644,0.171976,0.298,0.124,0.354,527.05
8000,8000,16,0.448760,0.170938,0.333,0.112,0.313,574.08
8000,8000,16,0.440936,0.165983,0.285,0.113,0.348,560.60
8000,8000,16,0.439369,0.173392,0.294,0.112,0.346,569.95
8000,8000,16,0.456480,0.175559,0.328,0.117,0.331,565.08
