A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,16,0.065,0.431,0.496
250,250,250,16,0.093,0.416,0.509
250,250,250,16,0.070,0.511,0.580
250,250,250,16,0.065,0.510,0.575
250,250,250,16,0.075,0.556,0.631
250,250,250,16,0.068,0.459,0.527
250,250,250,16,0.077,0.562,0.640
250,250,250,16,0.065,0.517,0.582
250,250,250,16,0.077,0.580,0.657
250,250,250,16,0.091,0.512,0.603
250,250,250,16,0.075,0.374,0.449
250,250,250,16,0.067,0.762,0.829
250,250,250,16,0.072,0.540,0.612
250,250,250,16,0.056,0.337,0.393
250,250,250,16,0.069,0.459,0.528
250,250,250,16,0.060,0.491,0.552
250,250,250,16,0.070,0.591,0.661
250,250,250,16,0.090,0.495,0.585
250,250,250,16,0.092,0.498,0.590
250,250,250,16,0.083,0.402,0.485
250,250,250,16,0.100,0.467,0.567
250,250,250,16,0.077,0.367,0.444
250,250,250,16,0.064,0.556,0.620
250,250,250,16,0.094,0.636,0.730
250,250,250,16,0.049,0.463,0.511
250,250,250,16,0.052,0.547,0.599
250,250,250,16,0.061,0.325,0.386
250,250,250,16,0.089,0.391,0.480
250,250,250,16,0.101,0.482,0.583
250,250,250,16,0.066,0.416,0.482
250,250,250,16,0.088,0.486,0.574
250,250,250,16,0.043,0.336,0.379
250,250,250,16,0.070,0.522,0.593
250,250,250,16,0.072,0.475,0.548
250,250,250,16,0.087,0.579,0.666
250,250,250,16,0.060,0.393,0.453
250,250,250,16,0.068,0.543,0.611
250,250,250,16,0.068,0.535,0.604
250,250,250,16,0.071,0.549,0.620
250,250,250,16,0.059,0.454,0.512
250,250,250,16,0.066,0.584,0.651
250,250,250,16,0.063,0.533,0.597
250,250,250,16,0.084,0.594,0.678
250,250,250,16,0.091,0.504,0.596
250,250,250,16,0.058,0.363,0.421
250,250,250,16,0.061,0.413,0.475
250,250,250,16,0.075,0.557,0.631
250,250,250,16,0.058,0.379,0.437
250,250,250,16,0.062,0.405,0.468
250,250,250,16,0.082,0.566,0.648
250,250,250,16,0.060,0.544,0.604
250,250,250,16,0.073,0.438,0.511
250,250,250,16,0.071,0.534,0.605
250,250,250,16,0.076,0.445,0.521
250,250,250,16,0.063,0.379,0.442
250,250,250,16,0.067,0.478,0.545
250,250,250,16,0.062,0.412,0.473
250,250,250,16,0.067,0.487,0.555
250,250,250,16,0.068,0.587,0.655
250,250,250,16,0.082,0.589,0.671
250,250,250,16,0.065,0.535,0.600
250,250,250,16,0.083,0.577,0.660
250,250,250,16,0.080,0.460,0.540
250,250,250,16,0.064,0.484,0.548
250,250,250,16,0.077,0.548,0.625
250,250,250,16,0.088,0.535,0.622
250,250,250,16,0.077,0.575,0.652
250,250,250,16,0.048,0.446,0.494
250,250,250,16,0.071,0.373,0.444
250,250,250,16,0.071,0.611,0.682
250,250,250,16,0.086,0.577,0.663
250,250,250,16,0.066,0.597,0.664
250,250,250,16,0.056,0.577,0.633
250,250,250,16,0.068,0.489,0.557
250,250,250,16,0.073,0.494,0.567
250,250,250,16,0.072,0.386,0.458
250,250,250,16,0.070,0.510,0.580
250,250,250,16,0.083,0.599,0.682
250,250,250,16,0.076,0.338,0.415
250,250,250,16,0.077,0.509,0.586
250,250,250,16,0.096,0.593,0.688
250,250,250,16,0.063,0.424,0.487
250,250,250,16,0.083,0.367,0.450
250,250,250,16,0.061,0.566,0.627
250,250,250,16,0.067,0.543,0.610
250,250,250,16,0.068,0.415,0.483
250,250,250,16,0.082,0.583,0.665
250,250,250,16,0.106,0.564,0.670
250,250,250,16,0.060,0.446,0.506
250,250,250,16,0.071,0.575,0.645
250,250,250,16,0.071,0.351,0.422
250,250,250,16,0.094,0.549,0.643
250,250,250,16,0.077,0.590,0.668
250,250,250,16,0.082,0.311,0.392
250,250,250,16,0.070,0.610,0.680
250,250,250,16,0.101,0.590,0.691
250,250,250,16,0.068,0.481,0.549
250,250,250,16,0.064,0.331,0.395
250,250,250,16,0.066,0.434,0.501
250,250,250,16,0.065,0.340,0.404
