A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.010,0.011
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.008,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.008,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.008,0.009
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.008,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.008,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.001,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.001,0.007,0.008
250,250,250,8,0.000,0.007,0.007
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.011,0.011
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.008,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
250,250,250,8,0.000,0.007,0.008
