A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
250,250,250,32,0.145,1.359,1.505
250,250,250,32,0.159,1.164,1.323
250,250,250,32,0.126,1.201,1.326
250,250,250,32,0.145,1.116,1.261
250,250,250,32,0.164,1.264,1.428
250,250,250,32,0.139,1.330,1.469
250,250,250,32,0.148,1.252,1.400
250,250,250,32,0.152,1.117,1.268
250,250,250,32,0.163,1.329,1.492
250,250,250,32,0.166,1.296,1.462
250,250,250,32,0.176,1.229,1.404
250,250,250,32,0.179,1.280,1.459
250,250,250,32,0.140,1.365,1.505
250,250,250,32,0.160,1.227,1.387
250,250,250,32,0.129,1.390,1.520
250,250,250,32,0.152,1.220,1.372
250,250,250,32,0.143,1.181,1.324
250,250,250,32,0.152,1.140,1.292
250,250,250,32,0.178,1.222,1.400
250,250,250,32,0.165,1.229,1.394
250,250,250,32,0.167,1.273,1.440
250,250,250,32,0.143,1.221,1.364
250,250,250,32,0.169,1.260,1.429
250,250,250,32,0.153,1.341,1.494
250,250,250,32,0.162,1.347,1.509
250,250,250,32,0.149,1.207,1.356
250,250,250,32,0.140,1.187,1.327
250,250,250,32,0.172,1.413,1.585
250,250,250,32,0.158,1.182,1.340
250,250,250,32,0.151,1.116,1.267
250,250,250,32,0.149,1.456,1.604
250,250,250,32,0.155,1.166,1.321
250,250,250,32,0.145,1.234,1.379
250,250,250,32,0.136,1.087,1.223
250,250,250,32,0.151,1.416,1.568
250,250,250,32,0.164,1.152,1.317
250,250,250,32,0.152,1.063,1.215
250,250,250,32,0.159,1.381,1.541
250,250,250,32,0.145,1.325,1.470
250,250,250,32,0.167,1.323,1.490
250,250,250,32,0.154,1.149,1.302
250,250,250,32,0.151,1.401,1.552
250,250,250,32,0.141,1.248,1.389
250,250,250,32,0.171,1.164,1.335
250,250,250,32,0.151,1.153,1.304
250,250,250,32,0.159,1.296,1.455
250,250,250,32,0.145,1.294,1.439
250,250,250,32,0.141,1.111,1.252
250,250,250,32,0.133,1.228,1.360
250,250,250,32,0.152,1.188,1.340
250,250,250,32,0.152,1.212,1.365
250,250,250,32,0.164,1.366,1.530
250,250,250,32,0.171,1.419,1.590
250,250,250,32,0.148,1.295,1.443
250,250,250,32,0.167,1.295,1.462
250,250,250,32,0.140,1.298,1.438
250,250,250,32,0.158,1.303,1.462
250,250,250,32,0.162,1.236,1.398
250,250,250,32,0.142,1.289,1.431
250,250,250,32,0.158,1.151,1.309
250,250,250,32,0.160,1.198,1.358
250,250,250,32,0.172,1.381,1.553
250,250,250,32,0.147,1.156,1.302
250,250,250,32,0.134,1.097,1.231
250,250,250,32,0.150,1.113,1.263
250,250,250,32,0.140,1.104,1.244
250,250,250,32,0.166,1.147,1.314
250,250,250,32,0.173,1.097,1.270
250,250,250,32,0.151,1.251,1.402
250,250,250,32,0.171,1.316,1.487
250,250,250,32,0.140,1.330,1.471
250,250,250,32,0.155,1.256,1.410
250,250,250,32,0.140,1.195,1.335
250,250,250,32,0.156,1.434,1.591
250,250,250,32,0.140,1.273,1.414
250,250,250,32,0.155,1.335,1.490
250,250,250,32,0.147,1.279,1.426
250,250,250,32,0.153,1.444,1.597
250,250,250,32,0.145,1.180,1.325
250,250,250,32,0.156,1.260,1.415
250,250,250,32,0.148,1.066,1.215
250,250,250,32,0.165,1.109,1.274
250,250,250,32,0.156,1.248,1.405
250,250,250,32,0.157,1.171,1.328
250,250,250,32,0.152,1.115,1.267
250,250,250,32,0.170,1.333,1.503
250,250,250,32,0.140,1.118,1.259
250,250,250,32,0.150,1.309,1.459
250,250,250,32,0.137,1.271,1.409
250,250,250,32,0.146,1.334,1.480
250,250,250,32,0.151,1.160,1.310
250,250,250,32,0.147,1.262,1.409
250,250,250,32,0.155,1.355,1.510
250,250,250,32,0.140,1.285,1.425
250,250,250,32,0.173,1.582,1.755
250,250,250,32,0.152,1.247,1.399
250,250,250,32,0.150,1.016,1.166
250,250,250,32,0.168,1.262,1.429
250,250,250,32,0.157,1.388,1.545
250,250,250,32,0.140,1.147,1.287
