| Version  | Processes |         user         |     generatePoints     |     classifyPoint     |         Total         |      Speedup       |      Efficiency     |
|  Serial  |     1     |       0.00196        |       0.00014236       | 0.0015820399999999998 | 0.0015820399999999998 |        1.0         |         1.0         |
| Parallel |     1     |       0.01508        | 0.00032853999999999994 |       0.00393904      |       0.00393904      | 0.4016308542182866 |  0.4016308542182866 |
| Parallel |     2     |       0.01858        |       0.00026942       |       0.00221278      |       0.00221278      | 0.7149558473955837 | 0.35747792369779186 |
| Parallel |     4     | 0.024659999999999998 |       0.00021248       | 0.0018199600000000002 | 0.0018199600000000002 | 0.869271852128618  |  0.2173179630321545 |
| Parallel |     8     | 0.11436000000000002  | 0.0005046800000000001  |  0.004113960000000001 |  0.004113960000000001 | 0.3845540549737964 | 0.04806925687172455 |
| Parallel |     16    |          0           |          56.7          |           0           |           0           |        inf         |         inf         |
