NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
16384,128,16,4,0.000181,0.001323,0.001323,0.037,0.032,0.031,212.54
16384,128,16,4,0.000279,0.002720,0.002720,0.031,0.344,0.076,31.24
16384,128,16,4,0.000195,0.001487,0.001487,0.027,0.036,0.060,238.66
16384,128,16,4,0.000146,0.001889,0.001889,0.025,0.027,0.036,230.12
16384,128,16,4,0.000294,0.002541,0.002541,0.021,0.344,0.089,31.93
16384,128,16,4,0.000283,0.001770,0.001770,0.025,0.034,0.050,224.00
16384,128,16,4,0.000210,0.001223,0.001223,0.014,0.030,0.056,231.58
16384,128,16,4,0.000321,0.002295,0.002295,0.038,0.341,0.064,29.90
16384,128,16,4,0.000160,0.001296,0.001296,0.039,0.034,0.040,232.27
16384,128,16,4,0.000169,0.001688,0.001688,0.023,0.027,0.038,223.50
16384,128,16,4,0.000342,0.002395,0.002395,0.033,0.346,0.078,32.15
16384,128,16,4,0.000237,0.002455,0.002455,0.031,0.037,0.062,252.90
16384,128,16,4,0.000144,0.001671,0.001671,0.017,0.027,0.044,227.38
16384,128,16,4,0.000325,0.002583,0.002583,0.024,0.342,0.084,31.81
16384,128,16,4,0.000157,0.001447,0.001447,0.031,0.032,0.044,233.11
16384,128,16,4,0.000205,0.001452,0.001452,0.024,0.026,0.037,232.45
16384,128,16,4,0.000233,0.002013,0.002013,0.031,0.350,0.073,29.62
16384,128,16,4,0.000197,0.001729,0.001729,0.023,0.038,0.066,237.06
16384,128,16,4,0.000142,0.001216,0.001216,0.017,0.027,0.041,216.80
16384,128,16,4,0.000334,0.002085,0.002085,0.022,0.347,0.089,31.97
16384,128,16,4,0.000243,0.001701,0.001701,0.013,0.034,0.069,240.51
16384,128,16,4,0.000146,0.001812,0.001812,0.017,0.026,0.043,229.77
16384,128,16,4,0.000234,0.002053,0.002053,0.035,0.343,0.070,30.47
16384,128,16,4,0.000236,0.002735,0.002735,0.035,0.037,0.055,242.76
16384,128,16,4,0.000143,0.001276,0.001276,0.030,0.026,0.029,223.88
16384,128,16,4,0.000266,0.002928,0.002928,0.016,0.344,0.092,31.37
16384,128,16,4,0.000233,0.001754,0.001754,0.033,0.036,0.052,239.64
16384,128,16,4,0.000140,0.001296,0.001296,0.025,0.028,0.038,231.51
16384,128,16,4,0.000237,0.002525,0.002525,0.035,0.344,0.075,31.78
16384,128,16,4,0.000148,0.001851,0.001851,0.015,0.033,0.063,238.65
16384,128,16,4,0.000142,0.001245,0.001245,0.009,0.026,0.047,219.90
16384,128,16,4,0.000234,0.002047,0.002047,0.004,0.350,0.099,29.51
16384,128,16,4,0.000192,0.001482,0.001482,0.038,0.036,0.046,235.98
16384,128,16,4,0.000142,0.001228,0.001228,0.019,0.026,0.037,220.21
16384,128,16,4,0.000340,0.002184,0.002184,0.035,0.352,0.074,31.00
16384,128,16,4,0.000153,0.001381,0.001381,0.024,0.031,0.044,223.63
16384,128,16,4,0.000159,0.001239,0.001239,0.020,0.026,0.037,223.42
16384,128,16,4,0.000195,0.001699,0.001699,0.024,0.354,0.083,30.33
16384,128,16,4,0.000210,0.001503,0.001503,0.003,0.031,0.067,223.93
16384,128,16,4,0.000165,0.001228,0.001228,0.023,0.026,0.037,230.57
16384,128,16,4,0.000225,0.001691,0.001691,0.030,0.342,0.073,30.03
16384,128,16,4,0.000196,0.002368,0.002368,0.027,0.033,0.050,233.58
16384,128,16,4,0.000143,0.001697,0.001697,0.037,0.028,0.025,225.18
16384,128,16,4,0.000340,0.002401,0.002401,0.046,0.349,0.067,32.36
16384,128,16,4,0.000167,0.001460,0.001460,0.026,0.035,0.056,234.90
16384,128,16,4,0.000144,0.001235,0.001235,0.002,0.025,0.053,220.59
16384,128,16,4,0.000226,0.001688,0.001688,0.028,0.345,0.071,28.65
16384,128,16,4,0.000288,0.001993,0.001993,0.024,0.033,0.053,232.67
16384,128,16,4,0.000147,0.001268,0.001268,0.010,0.030,0.055,218.07
16384,128,16,4,0.000236,0.002752,0.002752,0.017,0.345,0.101,34.08
