NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
16384,128,16,2,0.000145,0.001256,0.001256,0.022,0.026,0.017,151.33
16384,128,16,2,0.000145,0.001247,0.001247,0.005,0.017,0.021,153.38
16384,128,16,2,0.000233,0.001909,0.001909,0.016,0.336,0.036,15.55
16384,128,16,2,0.000185,0.001509,0.001509,0.017,0.028,0.027,157.88
16384,128,16,2,0.000149,0.001320,0.001320,0.003,0.020,0.028,154.88
16384,128,16,2,0.000147,0.001212,0.001212,0.013,0.018,0.014,153.36
16384,128,16,2,0.000246,0.001924,0.001924,0.014,0.335,0.038,15.52
16384,128,16,2,0.000274,0.002274,0.002274,0.028,0.029,0.018,158.40
16384,128,16,2,0.000273,0.002223,0.002223,0.021,0.031,0.029,161.58
16384,128,16,2,0.000580,0.004839,0.004839,0.034,0.363,0.061,26.16
16384,128,16,2,0.000388,0.002413,0.002413,0.045,0.055,0.044,161.90
16384,128,16,2,0.000233,0.001934,0.001934,0.024,0.342,0.039,18.36
16384,128,16,2,0.000234,0.001919,0.001919,0.016,0.026,0.025,156.52
16384,128,16,2,0.000233,0.001912,0.001912,0.021,0.026,0.020,158.43
16384,128,16,2,0.000232,0.001921,0.001921,0.013,0.026,0.028,158.21
16384,128,16,2,0.000338,0.003195,0.003195,0.013,0.343,0.055,19.60
16384,128,16,2,0.000232,0.001926,0.001926,0.008,0.026,0.033,156.63
16384,128,16,2,0.000193,0.001603,0.001603,0.007,0.025,0.032,156.52
16384,128,16,2,0.000194,0.001666,0.001666,0.021,0.022,0.015,165.49
16384,128,16,2,0.000233,0.001585,0.001585,0.021,0.346,0.050,20.37
16384,128,16,2,0.000199,0.001677,0.001677,0.018,0.022,0.016,155.55
16384,128,16,2,0.000285,0.001739,0.001739,0.018,0.022,0.017,156.01
16384,128,16,2,0.000269,0.001663,0.001663,0.011,0.022,0.024,157.50
16384,128,16,2,0.000589,0.004902,0.004902,0.029,0.356,0.055,23.61
16384,128,16,2,0.000230,0.001915,0.001915,0.034,0.042,0.033,157.61
16384,128,16,2,0.000168,0.001360,0.001360,0.013,0.045,0.027,86.94
16384,128,16,2,0.000234,0.001916,0.001916,0.017,0.310,0.035,16.75
16384,128,16,2,0.000254,0.001498,0.001498,0.026,0.024,0.011,157.67
16384,128,16,2,0.000181,0.001715,0.001715,0.013,0.021,0.020,154.38
16384,128,16,2,0.000178,0.001785,0.001785,0.007,0.022,0.027,157.45
16384,128,16,2,0.000338,0.003797,0.003797,0.013,0.340,0.053,19.37
16384,128,16,2,0.000179,0.001505,0.001505,0.018,0.025,0.021,154.77
16384,128,16,2,0.000183,0.001649,0.001649,0.013,0.021,0.020,154.47
16384,128,16,2,0.000181,0.001612,0.001612,0.016,0.021,0.019,162.93
16384,128,16,2,0.000234,0.002208,0.002208,0.026,0.337,0.030,16.62
16384,128,16,2,0.000198,0.001572,0.001572,0.010,0.025,0.029,155.68
16384,128,16,2,0.000202,0.001768,0.001768,0.021,0.022,0.014,156.42
16384,128,16,2,0.000197,0.001703,0.001703,0.022,0.022,0.013,156.96
16384,128,16,2,0.000234,0.001921,0.001921,0.030,0.338,0.027,16.81
16384,128,16,2,0.000587,0.004251,0.004251,0.029,0.052,0.057,164.35
16384,128,16,2,0.000521,0.004363,0.004363,0.027,0.077,0.060,112.23
16384,128,16,2,0.000233,0.001898,0.001898,0.014,0.329,0.062,23.12
16384,128,16,2,0.000270,0.002241,0.002241,0.030,0.029,0.015,156.71
16384,128,16,2,0.000222,0.001815,0.001815,0.024,0.028,0.019,156.57
16384,128,16,2,0.000516,0.003181,0.003181,0.023,0.067,0.046,104.41
16384,128,16,2,0.000274,0.002257,0.002257,0.019,0.316,0.039,18.26
16384,128,16,2,0.000177,0.001495,0.001495,0.013,0.025,0.026,153.10
16384,128,16,2,0.000181,0.001611,0.001611,0.004,0.021,0.028,154.04
16384,128,16,2,0.000191,0.001746,0.001746,0.003,0.021,0.030,156.62
16384,128,16,2,0.000879,0.008089,0.008089,0.026,0.360,0.072,27.30
