A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
2000,2000,2000,2,0.066,6.805,0.023,6.894
2000,2000,2000,2,0.075,6.829,0.025,6.929
2000,2000,2000,2,0.075,6.817,0.025,6.916
2000,2000,2000,2,0.075,6.820,0.022,6.916
2000,2000,2000,2,0.078,6.817,0.021,6.917
2000,2000,2000,2,0.072,6.817,0.020,6.909
2000,2000,2000,2,0.073,6.818,0.019,6.910
2000,2000,2000,2,0.106,6.815,0.054,6.975
2000,2000,2000,2,0.072,6.817,0.023,6.912
2000,2000,2000,2,0.086,6.814,0.024,6.924
2000,2000,2000,2,0.110,6.832,0.051,6.994
2000,2000,2000,2,0.075,6.816,0.023,6.914
2000,2000,2000,2,0.072,6.815,0.023,6.910
2000,2000,2000,2,0.107,6.814,0.056,6.977
2000,2000,2000,2,0.072,6.818,0.023,6.913
