| Version  | Processes |     ReadFromFile     |      MatrixDot      |      WriteToFile      |       Elapsed       |       Speedup       |      Efficiency      |
|  Serial  |     1     | 0.005999999999999999 |         0.47        |  0.007333333333333332 | 0.48333333333333334 |         1.0         |         1.0          |
| Parallel |     1     | 0.006866666666666669 |  1.3204666666666667 |  0.005800000000000001 |  1.3333333333333333 | 0.36250000000000004 | 0.36250000000000004  |
| Parallel |     2     | 0.005733333333333335 |  0.8362666666666665 | 0.0058666666666666685 |  0.8474666666666665 |  0.5703272498426685 | 0.28516362492133424  |
| Parallel |     4     | 0.006733333333333336 |  0.5554666666666667 |  0.009666666666666667 |        0.5716       |  0.8455796594355027 | 0.21139491485887568  |
| Parallel |     8     | 0.008666666666666666 | 0.37406666666666666 |  0.014800000000000006 |  0.3972666666666667 |  1.2166470884376572 | 0.15208088605470715  |
| Parallel |     16    | 0.12860000000000002  |        0.424        |   0.5692666666666667  |  1.1216666666666668 | 0.43090638930163444 | 0.026931649331352153 |
