A_rows,A_columns,B_columns,processes,read,dotprod_write,elapsed
1000,1000,1000,32,0.272,1.770,2.042
1000,1000,1000,32,0.205,1.849,2.053
1000,1000,1000,32,0.240,1.714,1.954
1000,1000,1000,32,0.247,1.691,1.938
1000,1000,1000,32,0.236,1.764,1.999
1000,1000,1000,32,0.247,1.807,2.054
1000,1000,1000,32,0.263,1.696,1.959
1000,1000,1000,32,0.236,1.514,1.750
1000,1000,1000,32,0.267,1.595,1.862
1000,1000,1000,32,0.261,1.703,1.963
1000,1000,1000,32,0.242,1.764,2.005
1000,1000,1000,32,0.214,1.836,2.050
1000,1000,1000,32,0.245,1.773,2.018
1000,1000,1000,32,0.225,1.620,1.844
1000,1000,1000,32,0.238,1.758,1.996
1000,1000,1000,32,0.226,1.905,2.131
1000,1000,1000,32,0.301,1.767,2.069
1000,1000,1000,32,0.203,1.730,1.933
1000,1000,1000,32,0.234,1.654,1.888
1000,1000,1000,32,0.212,1.530,1.742
1000,1000,1000,32,0.236,1.890,2.126
1000,1000,1000,32,0.249,1.825,2.075
1000,1000,1000,32,0.227,1.697,1.924
1000,1000,1000,32,0.243,1.576,1.819
1000,1000,1000,32,0.226,1.504,1.730
1000,1000,1000,32,0.228,1.762,1.990
1000,1000,1000,32,0.273,1.856,2.129
1000,1000,1000,32,0.324,1.695,2.019
1000,1000,1000,32,0.209,1.666,1.876
1000,1000,1000,32,0.182,1.529,1.711
1000,1000,1000,32,0.244,1.576,1.820
1000,1000,1000,32,0.261,1.738,1.999
1000,1000,1000,32,0.233,1.815,2.047
1000,1000,1000,32,0.212,1.595,1.807
1000,1000,1000,32,0.263,1.704,1.967
1000,1000,1000,32,0.232,1.758,1.990
1000,1000,1000,32,0.241,1.768,2.009
1000,1000,1000,32,0.270,1.903,2.173
1000,1000,1000,32,0.252,1.820,2.072
1000,1000,1000,32,0.269,1.840,2.108
1000,1000,1000,32,0.268,1.651,1.919
1000,1000,1000,32,0.266,1.819,2.085
1000,1000,1000,32,0.270,1.674,1.944
1000,1000,1000,32,0.232,1.678,1.910
1000,1000,1000,32,0.195,1.837,2.032
1000,1000,1000,32,0.231,1.724,1.955
1000,1000,1000,32,0.287,1.670,1.956
1000,1000,1000,32,0.240,1.974,2.214
1000,1000,1000,32,0.218,1.627,1.845
1000,1000,1000,32,0.193,1.695,1.889
1000,1000,1000,32,0.228,1.652,1.879
1000,1000,1000,32,0.148,1.665,1.812
1000,1000,1000,32,0.230,1.628,1.858
1000,1000,1000,32,0.236,1.537,1.773
1000,1000,1000,32,0.248,1.660,1.907
1000,1000,1000,32,0.224,1.695,1.919
1000,1000,1000,32,0.208,1.616,1.823
1000,1000,1000,32,0.212,1.682,1.894
1000,1000,1000,32,0.236,1.668,1.904
1000,1000,1000,32,0.236,1.676,1.912
1000,1000,1000,32,0.221,1.777,1.998
1000,1000,1000,32,0.241,1.752,1.993
1000,1000,1000,32,0.213,1.862,2.076
1000,1000,1000,32,0.238,1.844,2.083
1000,1000,1000,32,0.233,1.748,1.981
1000,1000,1000,32,0.269,1.579,1.848
1000,1000,1000,32,0.220,1.927,2.148
1000,1000,1000,32,0.260,1.809,2.069
1000,1000,1000,32,0.234,1.700,1.934
1000,1000,1000,32,0.231,1.644,1.875
1000,1000,1000,32,0.269,1.944,2.213
1000,1000,1000,32,0.254,1.477,1.731
1000,1000,1000,32,0.242,1.757,1.998
1000,1000,1000,32,0.272,1.574,1.846
1000,1000,1000,32,0.201,1.646,1.846
1000,1000,1000,32,0.209,1.745,1.954
1000,1000,1000,32,0.208,1.659,1.867
1000,1000,1000,32,0.262,1.592,1.854
1000,1000,1000,32,0.214,1.641,1.855
1000,1000,1000,32,0.254,1.536,1.790
1000,1000,1000,32,0.250,1.866,2.116
1000,1000,1000,32,0.174,1.811,1.985
1000,1000,1000,32,0.241,1.686,1.927
1000,1000,1000,32,0.220,1.635,1.856
1000,1000,1000,32,0.238,1.746,1.984
1000,1000,1000,32,0.255,1.743,1.999
1000,1000,1000,32,0.257,1.691,1.948
1000,1000,1000,32,0.218,1.755,1.974
1000,1000,1000,32,0.192,1.832,2.024
1000,1000,1000,32,0.264,1.728,1.992
1000,1000,1000,32,0.258,1.628,1.886
1000,1000,1000,32,0.207,1.607,1.815
1000,1000,1000,32,0.240,1.819,2.060
1000,1000,1000,32,0.271,1.743,2.015
1000,1000,1000,32,0.298,1.697,1.995
1000,1000,1000,32,0.236,1.587,1.824
1000,1000,1000,32,0.248,1.793,2.042
1000,1000,1000,32,0.206,1.650,1.856
1000,1000,1000,32,0.229,1.705,1.934
1000,1000,1000,32,0.242,1.734,1.975
