NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,32,2,0.011696,0.177110,0.177110,0.387,0.217,0.039,196.96
1048576,1024,32,2,0.021728,0.186963,0.186963,0.421,0.530,0.061,90.86
1048576,1024,32,2,0.017977,0.189090,0.189090,0.418,0.566,0.068,85.93
1048576,1024,32,2,0.011931,0.177372,0.177372,0.385,0.217,0.040,195.90
1048576,1024,32,2,0.025387,0.187370,0.187370,0.412,0.529,0.077,92.56
1048576,1024,32,2,0.012000,0.176869,0.176869,0.398,0.221,0.036,196.23
1048576,1024,32,2,0.020718,0.187402,0.187402,0.425,0.523,0.052,91.24
1048576,1024,32,2,0.016924,0.188164,0.188164,0.415,0.563,0.066,85.28
1048576,1024,32,2,0.011907,0.177675,0.177675,0.396,0.221,0.040,197.13
1048576,1024,32,2,0.020628,0.188093,0.188093,0.406,0.531,0.075,90.46
