NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,32,0,0.013822,0.326032,0.326032,0.333,0.341,0.008,100.00
1048576,1024,32,0,0.011101,0.323490,0.323490,0.327,0.336,0.008,99.85
1048576,1024,32,0,0.011136,0.321116,0.321116,0.333,0.333,0.000,99.98
1048576,1024,32,0,0.011102,0.311656,0.311656,0.312,0.324,0.012,99.99
1048576,1024,32,0,0.011043,0.310681,0.310681,0.315,0.323,0.008,99.99
1048576,1024,32,0,0.011109,0.311408,0.311408,0.324,0.324,0.000,100.01
1048576,1024,32,0,0.011076,0.328339,0.328339,0.337,0.340,0.004,100.01
1048576,1024,32,0,0.011074,0.327570,0.327570,0.336,0.340,0.004,99.99
1048576,1024,32,0,0.011196,0.328084,0.328084,0.332,0.340,0.008,100.01
1048576,1024,32,0,0.011228,0.310232,0.310232,0.323,0.323,0.000,100.01
