NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
1048576,1024,32,8,0.019279,0.136533,0.136533,1.324,0.538,0.577,353.12
1048576,1024,32,8,0.076485,0.126207,0.126207,1.810,0.623,0.673,398.58
1048576,1024,32,8,0.075772,0.125442,0.125442,1.833,0.611,0.611,399.92
1048576,1024,32,8,0.075492,0.126284,0.126284,1.826,0.620,0.618,394.18
1048576,1024,32,8,0.074368,0.124683,0.124683,1.778,0.614,0.684,400.98
1048576,1024,32,8,0.074721,0.125469,0.125469,1.834,0.615,0.625,399.76
1048576,1024,32,8,0.076911,0.125499,0.125499,1.840,0.616,0.642,402.60
1048576,1024,32,8,0.074076,0.124762,0.124762,1.788,0.613,0.661,399.39
1048576,1024,32,8,0.073448,0.125714,0.125714,1.765,0.622,0.722,399.98
1048576,1024,32,8,0.018785,0.133156,0.133156,1.337,0.539,0.547,349.50
