NPoints,K,NClusters,processes,generate,classify,total,user,elapsed,sys,pCPU
131072,512,16,1,0.001881,0.029644,0.029644,0.046,0.353,0.012,16.52
131072,512,16,1,0.001171,0.020658,0.020658,0.028,0.035,0.008,102.93
131072,512,16,1,0.001141,0.019391,0.019391,0.030,0.033,0.005,102.71
131072,512,16,1,0.004693,0.038343,0.038343,0.055,0.381,0.025,21.08
131072,512,16,1,0.001140,0.020053,0.020053,0.024,0.034,0.011,102.44
131072,512,16,1,0.001247,0.019529,0.019529,0.021,0.062,0.023,70.16
131072,512,16,1,0.004671,0.039943,0.039943,0.060,0.359,0.021,22.72
131072,512,16,1,0.001133,0.019278,0.019278,0.024,0.034,0.011,102.84
131072,512,16,1,0.001340,0.020478,0.020478,0.031,0.061,0.013,71.37
131072,512,16,1,0.004653,0.039716,0.039716,0.051,0.358,0.031,22.73
131072,512,16,1,0.001128,0.019628,0.019628,0.025,0.034,0.010,102.57
131072,512,16,1,0.001280,0.019487,0.019487,0.029,0.061,0.014,71.16
131072,512,16,1,0.004724,0.039644,0.039644,0.044,0.358,0.038,22.85
131072,512,16,1,0.001122,0.019397,0.019397,0.025,0.033,0.010,102.72
131072,512,16,1,0.001315,0.020051,0.020051,0.024,0.062,0.019,70.57
131072,512,16,1,0.004689,0.041893,0.041893,0.054,0.360,0.029,23.15
131072,512,16,1,0.001151,0.019592,0.019592,0.024,0.034,0.011,102.72
131072,512,16,1,0.001179,0.018846,0.018846,0.029,0.057,0.012,72.67
131072,512,16,1,0.004737,0.035789,0.035789,0.047,0.353,0.029,21.71
131072,512,16,1,0.001138,0.019717,0.019717,0.020,0.034,0.015,102.85
131072,512,16,1,0.001559,0.022681,0.022681,0.034,0.065,0.013,72.05
131072,512,16,1,0.004736,0.037550,0.037550,0.056,0.357,0.023,22.11
131072,512,16,1,0.001151,0.019886,0.019886,0.031,0.034,0.004,102.89
131072,512,16,1,0.001245,0.020079,0.020079,0.034,0.058,0.008,72.85
131072,512,16,1,0.004713,0.036704,0.036704,0.036,0.360,0.042,21.73
131072,512,16,1,0.001137,0.019672,0.019672,0.032,0.034,0.003,102.80
131072,512,16,1,0.001207,0.019501,0.019501,0.025,0.058,0.016,70.65
131072,512,16,1,0.004687,0.036689,0.036689,0.033,0.361,0.045,21.66
131072,512,16,1,0.001137,0.019948,0.019948,0.021,0.034,0.013,102.61
131072,512,16,1,0.001204,0.019460,0.019460,0.021,0.059,0.020,71.24
131072,512,16,1,0.004694,0.036670,0.036670,0.051,0.361,0.027,21.62
131072,512,16,1,0.001135,0.019495,0.019495,0.020,0.033,0.015,102.77
131072,512,16,1,0.001384,0.021459,0.021459,0.036,0.062,0.009,72.16
131072,512,16,1,0.004751,0.036714,0.036714,0.047,0.354,0.031,21.94
131072,512,16,1,0.001141,0.019860,0.019860,0.021,0.034,0.013,102.83
131072,512,16,1,0.001336,0.021019,0.021019,0.029,0.061,0.016,73.19
131072,512,16,1,0.004683,0.040231,0.040231,0.058,0.359,0.024,22.76
131072,512,16,1,0.001127,0.019510,0.019510,0.020,0.034,0.015,102.93
131072,512,16,1,0.001383,0.021447,0.021447,0.034,0.062,0.011,73.27
131072,512,16,1,0.004643,0.040249,0.040249,0.043,0.358,0.039,22.95
131072,512,16,1,0.001134,0.019753,0.019753,0.026,0.034,0.008,102.21
131072,512,16,1,0.001175,0.018822,0.018822,0.021,0.058,0.020,71.22
131072,512,16,1,0.004647,0.039680,0.039680,0.040,0.364,0.042,22.49
131072,512,16,1,0.001122,0.019925,0.019925,0.020,0.034,0.016,102.83
131072,512,16,1,0.001243,0.019430,0.019430,0.026,0.061,0.019,73.23
131072,512,16,1,0.004642,0.040049,0.040049,0.058,0.358,0.024,22.81
131072,512,16,1,0.001128,0.020235,0.020235,0.027,0.034,0.009,102.88
131072,512,16,1,0.001371,0.021868,0.021868,0.025,0.061,0.020,73.96
131072,512,16,1,0.001871,0.029720,0.029720,0.037,0.335,0.022,17.47
131072,512,16,1,0.001175,0.022047,0.022047,0.023,0.037,0.014,102.70
