| Version  | Processes |   user  |     generatePoints    |    classifyPoint     |        Total         |      Speedup       |      Efficiency     |
|  Serial  |     1     | 0.01786 |       0.00111752      |      0.0165387       |      0.0165387       |        1.0         |         1.0         |
| Parallel |     1     | 0.03352 |       0.00228188      |      0.0260286       |      0.0260286       | 0.6354049007630068 |  0.6354049007630068 |
| Parallel |     2     | 0.04794 | 0.0022660799999999997 |      0.01680454      |      0.01680454      | 0.9841804655170567 | 0.49209023275852837 |
| Parallel |     4     | 0.14822 | 0.0030466399999999998 |      0.02656056      |      0.02656056      | 0.6226788893005268 |  0.1556697223251317 |
| Parallel |     8     |  0.4189 |  0.005742540000000001 | 0.032343580000000004 | 0.032343580000000004 | 0.511344136919908  |  0.0639180171149885 |
| Parallel |     16    |    0    |          46.1         |          0           |          0           |        inf         |         inf         |
