row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
20000,20000,1,1.185160,0.556596,0.987,1.835,0.847,99.96
20000,20000,1,1.176371,0.556498,1.005,1.826,0.821,99.99
20000,20000,1,1.182738,0.557824,0.967,1.834,0.867,99.99
20000,20000,1,1.177012,0.556603,1.026,1.827,0.801,99.99
20000,20000,1,1.179481,0.556629,0.983,1.829,0.847,99.99
20000,20000,1,1.176359,0.556608,0.941,1.826,0.885,99.97
20000,20000,1,1.176632,0.556119,0.920,1.824,0.904,99.99
20000,20000,1,1.176646,0.556644,0.967,1.827,0.859,99.96
20000,20000,1,1.175817,0.556543,0.981,1.826,0.845,99.99
20000,20000,1,1.176452,0.556557,0.971,1.826,0.855,99.99
20000,20000,1,1.181183,0.556563,0.996,1.831,0.835,99.99
20000,20000,1,1.178269,0.556574,1.000,1.828,0.828,100.00
20000,20000,1,1.175811,0.556628,0.969,1.826,0.857,99.99
20000,20000,1,1.176765,0.556563,1.003,1.827,0.823,100.00
20000,20000,1,1.180680,0.556561,0.997,1.830,0.833,100.00
20000,20000,1,1.176890,0.556526,1.043,1.827,0.783,99.99
20000,20000,1,1.179981,0.556573,1.005,1.830,0.825,99.97
20000,20000,1,1.179549,0.560679,0.981,1.834,0.853,99.99
20000,20000,1,1.176646,0.556584,0.999,1.827,0.827,99.99
20000,20000,1,1.179974,0.556605,0.967,1.830,0.863,99.99
20000,20000,1,1.176349,0.556551,0.993,1.826,0.833,99.99
20000,20000,1,1.177403,0.556615,1.012,1.827,0.816,99.99
20000,20000,1,1.178444,0.556541,1.040,1.828,0.788,99.99
20000,20000,1,1.178947,0.556509,1.049,1.829,0.780,99.99
20000,20000,1,1.178870,0.556558,0.992,1.829,0.836,100.00
20000,20000,1,1.179135,0.556552,1.021,1.829,0.808,99.99
20000,20000,1,1.175813,0.556565,1.011,1.826,0.815,100.00
20000,20000,1,1.177003,0.556386,1.004,1.824,0.820,99.99
20000,20000,1,1.177489,0.556558,1.046,1.827,0.781,100.00
20000,20000,1,1.177316,0.556560,0.996,1.827,0.831,99.99
20000,20000,1,1.179609,0.556613,1.017,1.830,0.813,99.99
20000,20000,1,1.175693,0.556574,1.055,1.826,0.771,99.99
20000,20000,1,1.177305,0.556537,1.011,1.827,0.815,99.97
20000,20000,1,1.177759,0.556539,1.042,1.828,0.786,99.99
20000,20000,1,1.177109,0.556521,1.012,1.827,0.815,100.00
20000,20000,1,1.179946,0.556585,0.977,1.830,0.853,99.99
20000,20000,1,1.178309,0.556553,0.924,1.828,0.904,100.00
