row,columns,threads,init,dotprod,user,elapsed,sys,pCPU
20000,20000,16,3.168161,1.101401,2.157,0.766,2.272,578.45
20000,20000,16,3.094996,1.096958,2.213,0.735,2.137,592.01
20000,20000,16,3.105226,1.123866,2.211,0.736,2.175,595.76
20000,20000,16,3.086311,1.119473,2.226,0.740,2.137,589.28
20000,20000,16,3.120669,1.112716,2.216,0.752,2.176,584.43
20000,20000,16,3.096640,1.094121,2.211,0.731,2.139,594.85
20000,20000,16,3.111618,1.098498,2.222,0.730,2.146,598.59
20000,20000,16,3.093499,1.103696,2.164,0.729,2.191,597.30
20000,20000,16,3.088695,1.095712,2.189,0.733,2.156,593.03
20000,20000,16,3.128808,1.102972,2.203,0.749,2.186,585.78
20000,20000,16,3.095148,1.105890,2.141,0.716,2.220,609.05
20000,20000,16,3.125658,1.114236,2.159,0.738,2.243,596.32
20000,20000,16,3.142350,1.104605,2.152,0.733,2.253,601.06
20000,20000,16,3.097341,1.106735,2.180,0.731,2.184,597.19
20000,20000,16,3.123353,1.120122,2.218,0.726,2.186,606.55
20000,20000,16,3.156592,1.094019,2.205,0.739,2.204,596.91
20000,20000,16,3.154054,1.103693,2.259,0.728,2.159,607.31
20000,20000,16,3.144514,1.112013,2.156,0.734,2.260,601.38
20000,20000,16,3.141607,1.110461,2.165,0.747,2.245,590.52
20000,20000,16,3.100372,1.112466,2.301,0.737,2.068,592.92
20000,20000,16,3.126637,1.110726,2.140,0.736,2.256,597.47
20000,20000,16,3.121034,1.082441,2.237,0.750,2.124,581.76
20000,20000,16,3.100170,1.105862,2.211,0.724,2.155,603.23
20000,20000,16,3.128097,1.103746,2.160,0.734,2.232,598.11
20000,20000,16,3.148700,1.117136,2.262,0.717,2.165,617.41
20000,20000,16,3.174445,1.120274,2.328,0.728,2.128,612.27
20000,20000,16,3.131434,1.111086,2.249,0.740,2.152,594.67
20000,20000,16,3.106895,1.107473,2.246,0.732,2.130,597.88
20000,20000,16,3.125620,1.112583,2.245,0.740,2.153,594.59
